,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,1715.4,2087.7,1961.8,1556.2,1192.2,2118.4,672.4,1802.7,1238.9,1010.0,1801.0,1830.5,1775.5,1260.3,1638.7,1709.0,1280.1,1546.8,1660.6,1227.2,808.1,1221.9,1194.4,909.9,967.8,986.8,1062.4,1618.1,1212.6,1289.5,1372.2,1258.5,975.8,1877.6,1877.6,1751.9,1766.8,1372.2,923.6,1558.6,1067.6,2121.1
1,1711.2,0.0,496.5,370.6,331.5,570.8,527.2,1043.0,164.9,827.3,718.2,200.4,554.1,248.8,848.8,288.9,476.7,993.6,692.7,525.8,940.7,978.2,926.9,899.4,853.3,1140.7,747.0,846.1,483.3,926.0,942.6,737.3,924.7,1099.5,961.8,961.8,519.5,83.4,737.3,989.9,414.9,855.8,529.9
2,2083.4,496.5,0.0,504.6,715.7,943.1,558.2,1415.3,629.3,1291.7,1090.5,664.8,369.9,713.2,1313.2,661.2,941.1,1457.9,1036.4,890.5,1405.1,1350.4,1391.3,1363.8,1225.6,1605.0,1119.3,1218.3,873.3,1390.4,1407.0,1059.9,1268.4,1414.4,816.6,816.6,983.9,547.8,1059.9,1454.3,879.3,1320.2,258.9
3,1957.5,370.6,504.6,0.0,422.3,817.2,535.3,1289.4,503.4,1165.8,964.6,538.9,361.6,587.3,1187.3,341.7,815.2,1332.0,1031.2,764.6,1279.2,1224.6,1265.4,1237.9,1099.7,1479.2,993.4,1092.4,747.4,1264.5,1281.1,934.0,1263.2,1288.5,1095.8,1095.8,858.0,421.9,934.0,1328.4,753.4,1194.3,538.0
4,1702.9,352.1,715.7,422.3,0.0,443.1,755.1,1034.7,484.9,1043.3,709.9,520.4,345.7,568.8,1064.8,80.5,796.7,1209.6,1012.7,564.6,1156.7,800.6,1143.0,1115.4,845.0,1356.7,738.7,837.8,547.4,1142.1,1158.6,679.3,1244.7,1033.9,1315.5,1315.5,839.5,403.5,679.3,1205.9,639.8,1071.8,757.8
5,1188.0,570.8,943.1,817.2,443.1,0.0,973.8,771.6,703.6,1093.4,645.4,739.1,758.4,787.5,1114.9,566.6,840.3,1148.2,1056.4,614.6,1095.3,436.6,1193.0,1165.5,639.6,1150.3,474.5,632.3,597.4,1080.7,1208.7,614.8,1288.3,828.4,1325.4,1325.4,883.2,622.2,614.8,999.5,689.9,1010.4,976.5
6,2114.2,527.2,613.5,535.3,751.5,973.8,0.0,1446.0,660.0,1322.4,1121.2,695.5,834.6,743.9,1343.9,691.9,971.8,1488.7,1171.2,921.2,1435.8,1381.2,1422.1,1394.5,1256.3,1635.8,1150.0,1249.0,904.0,1421.1,1437.7,1090.6,1403.2,1445.1,951.5,951.5,1014.6,578.6,1090.6,1485.0,910.0,1350.9,393.7
7,668.1,1043.0,1415.3,1289.4,1034.7,771.6,1446.0,0.0,1257.9,881.9,337.6,1256.3,1472.9,1230.7,903.4,1207.7,1164.3,923.2,1380.3,1001.4,870.3,387.5,865.0,837.4,237.5,908.0,354.8,390.0,984.2,855.6,932.6,699.8,1164.8,303.4,1649.4,1649.4,1207.1,1094.4,699.8,757.2,1013.8,677.4,1448.7
8,1814.8,164.9,629.3,503.4,464.2,703.6,660.0,1257.9,0.0,716.5,944.1,89.6,686.9,138.0,738.0,421.7,365.9,882.8,581.9,415.0,829.9,1256.9,816.2,788.6,1068.2,1029.9,1025.7,914.3,372.5,815.3,831.8,626.6,813.9,988.8,851.0,851.0,408.7,160.5,626.6,879.1,304.1,745.0,662.7
9,1250.9,827.3,1291.7,1165.8,1043.3,1093.4,1322.4,881.9,716.5,0.0,568.1,714.9,1349.3,689.3,57.3,1084.1,622.9,124.7,838.9,574.4,256.2,876.4,135.5,107.9,692.2,466.1,645.3,538.3,531.9,126.1,115.3,530.8,722.9,612.7,1108.0,1108.0,665.7,822.9,530.8,315.3,472.4,171.2,1325.1
10,1005.8,718.2,1090.5,964.6,709.9,579.9,1121.2,337.6,944.1,568.1,0.0,942.4,1148.1,916.9,589.6,882.9,850.5,609.3,1066.5,676.6,556.5,336.6,551.1,523.6,147.9,658.6,105.5,140.6,659.4,541.8,618.8,326.6,915.5,336.8,1335.5,1335.5,893.3,769.6,326.6,507.8,700.0,428.0,1123.9
11,1813.1,200.4,664.8,538.9,499.7,739.1,695.5,1256.3,89.6,714.9,942.4,0.0,722.4,136.4,736.4,457.2,364.3,881.1,580.3,413.3,828.3,1255.2,814.5,787.0,1066.5,1028.2,1024.1,912.6,370.9,813.6,830.2,624.9,812.3,987.1,849.3,849.3,407.1,196.0,624.9,877.5,302.5,743.3,698.2
12,1823.4,554.1,369.9,361.6,345.7,758.4,834.6,1472.9,686.9,1349.3,1148.1,722.4,0.0,770.8,1370.8,265.2,998.7,1515.6,1214.7,948.1,1462.7,1072.0,1448.9,1421.4,1283.2,1662.7,1176.9,1275.9,930.9,1448.0,1464.6,1259.3,1446.7,1472.0,1186.5,1186.5,1041.5,605.5,1259.3,1511.9,936.9,1377.8,628.8
13,1787.6,248.8,713.2,587.3,548.2,787.5,743.9,1230.7,138.0,689.3,916.9,136.4,770.8,0.0,710.8,505.6,338.7,855.6,554.7,387.8,802.7,1229.7,789.0,761.4,1041.0,1002.7,998.5,887.1,345.3,788.1,804.6,599.4,786.7,961.6,823.8,823.8,381.5,244.4,599.4,851.9,276.9,717.8,746.6
14,1272.4,848.8,1313.2,1187.3,1064.8,1114.9,1343.9,903.4,738.0,57.3,589.6,736.4,1370.8,710.8,0.0,1105.6,644.4,182.0,860.4,595.9,277.7,897.9,156.9,129.4,713.7,487.5,666.8,559.7,553.4,147.6,172.6,256.7,744.4,634.2,1129.4,1129.4,687.2,844.4,256.7,336.8,493.9,192.7,1346.6
15,1875.9,288.9,635.1,341.7,80.5,566.6,691.9,1207.7,421.7,1084.1,882.9,457.2,265.2,505.6,1105.6,0.0,733.5,1250.4,949.5,682.9,1197.5,880.2,1183.8,1156.2,1018.0,1397.5,911.7,1010.8,665.7,1182.9,1199.4,994.2,1181.5,1206.9,1252.4,1252.4,776.3,340.3,994.2,1246.7,671.7,1112.6,694.6
16,1718.6,476.7,941.1,815.2,790.3,840.3,971.8,1164.3,365.9,622.9,850.5,364.3,998.7,338.7,644.4,733.5,0.0,789.1,216.0,321.4,736.3,1163.3,722.5,695.0,974.6,936.3,932.1,820.6,278.9,721.6,738.2,532.9,448.0,895.1,485.1,485.1,42.8,472.3,532.9,785.5,210.5,651.4,875.5
