,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,939.2,1532.9,1347.2,1574.8,1476.5,1433.1,1358.1,1161.1,1023.7,1445.4,1078.2,2074.4,927.2,1960.0,1032.7,1802.5,999.2,1195.0,1569.7,1015.8,1386.6,2030.9,580.0,1156.2,920.5,852.8,1064.1,1128.0,1174.8,1112.9,1794.2,1274.5,955.0,1193.1,880.3,1437.4,640.2,2010.7,802.7,1229.8,999.1,2085.4
1,939.2,0.0,1141.9,853.9,1081.5,1326.0,1348.5,436.0,631.0,850.6,1137.8,548.1,1669.2,678.4,1604.1,784.0,863.3,469.1,664.9,963.9,387.9,1428.9,1633.5,936.4,947.9,907.2,86.4,534.0,634.7,644.6,290.9,1438.4,744.4,873.1,271.0,631.5,498.1,876.2,1518.8,1079.9,699.7,468.9,1316.5
2,1532.9,1141.9,0.0,289.1,85.6,325.3,347.8,961.4,778.5,509.2,137.1,695.6,884.3,809.6,683.2,770.5,833.8,672.8,635.7,385.7,754.0,428.1,754.1,952.9,405.5,689.9,1228.3,681.4,507.2,615.4,851.0,517.4,645.9,655.8,931.3,760.6,697.6,892.7,733.9,815.6,603.5,691.1,808.6
3,1347.2,853.9,289.1,0.0,231.0,543.1,565.7,808.3,490.5,540.4,355.0,407.6,1087.7,594.2,886.6,599.4,732.0,384.8,347.7,284.0,466.1,646.0,957.5,979.1,436.7,720.5,940.4,393.4,219.2,327.5,563.1,720.8,357.9,686.5,643.3,502.6,595.9,918.9,937.3,846.8,315.5,403.1,1012.0
4,1574.8,1081.5,85.6,231.0,0.0,406.3,428.9,901.0,718.1,587.9,218.2,635.2,965.3,821.7,764.2,827.0,773.4,612.4,575.3,325.3,693.6,509.2,835.2,1031.6,484.2,768.5,1167.9,621.0,446.8,555.0,790.6,598.5,585.5,734.5,870.9,730.2,637.2,971.4,814.9,894.2,543.1,630.7,889.6
5,1476.5,1326.0,325.3,543.1,406.3,0.0,216.2,1197.7,962.5,608.3,188.2,879.7,684.6,980.5,483.5,941.4,1070.0,856.9,824.7,479.8,938.1,296.5,554.4,972.0,505.2,788.2,1412.4,865.5,691.3,804.4,1035.1,317.7,900.7,754.1,1115.3,939.2,933.9,991.0,534.2,723.9,858.3,875.2,608.9
6,1433.1,1348.5,347.8,565.7,428.9,216.2,0.0,1238.8,985.1,578.5,239.1,902.2,705.6,950.7,699.7,911.6,1111.1,879.4,847.3,663.1,960.7,108.4,770.6,928.6,475.4,758.4,1435.0,888.0,713.8,827.0,1057.7,533.9,923.3,724.4,1137.9,961.8,975.0,961.3,750.4,680.5,880.9,897.7,825.1
7,1358.1,436.0,961.4,808.3,901.0,1197.7,1238.8,0.0,585.4,805.0,1028.1,502.5,1464.1,717.2,1399.0,740.5,658.2,423.5,619.3,758.8,342.3,1319.1,1428.4,1112.3,902.3,861.6,522.4,488.3,589.1,599.0,245.2,1233.3,698.8,827.5,186.4,623.1,293.0,1052.1,1313.7,1034.2,654.0,423.3,1111.4
8,1161.1,631.0,778.5,490.5,718.1,962.5,985.1,585.4,0.0,528.9,774.4,82.9,1516.7,514.0,1315.6,539.9,923.3,189.0,283.4,712.9,243.1,1065.4,1386.5,909.2,584.5,660.9,717.4,97.1,271.3,263.1,340.1,1149.8,362.8,626.9,420.4,422.4,787.1,848.9,1366.3,833.6,318.1,162.1,1376.5
9,1023.7,850.6,509.2,540.4,587.9,608.3,578.5,805.0,528.9,0.0,422.5,446.0,1169.6,385.7,968.5,349.6,1188.1,423.2,562.8,792.9,462.8,616.8,1039.5,443.7,132.5,180.7,937.1,431.9,334.1,542.6,559.8,802.8,642.3,146.6,640.0,441.9,1051.9,383.5,1019.2,353.3,597.6,441.6,1093.9
