,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,1385.1,1116.6,738.1,1052.9,844.3,1156.0,650.2,1139.3,921.7,1131.0,1190.6,1475.7,893.0,1004.3,844.9,671.8,742.9,1141.7,880.1,410.1,1065.4,652.9,1010.6,1430.2,1086.6,755.9,1040.6,1150.8,1229.4,1456.1,974.2,860.3,1301.1,1075.5,774.5,878.1,646.5,1480.7,1233.2,1103.1,721.3,1513.9
1,1385.1,0.0,618.8,952.3,701.0,790.6,677.0,860.1,657.6,601.2,680.0,621.2,420.1,818.0,581.9,588.0,887.3,753.2,750.8,943.2,1234.7,474.8,924.0,728.1,533.2,588.8,919.3,370.7,699.8,155.7,562.0,610.5,958.8,723.5,661.5,937.9,844.9,863.8,450.7,651.9,311.0,685.2,258.4
2,1116.6,618.8,0.0,567.1,147.9,380.2,390.9,491.8,298.6,241.2,266.8,269.2,624.0,376.8,652.1,349.0,621.8,487.7,401.8,420.7,773.8,144.0,555.7,175.0,578.5,30.0,534.1,435.3,286.6,463.1,732.5,144.8,436.3,550.3,108.4,552.7,360.5,495.5,629.0,381.5,381.2,432.7,662.2
3,738.1,952.3,567.1,0.0,510.1,208.7,749.4,149.1,657.1,398.1,625.3,654.4,982.5,305.0,552.7,390.7,360.6,291.3,737.2,602.1,351.5,529.2,121.6,452.4,937.0,537.1,71.0,586.4,645.1,796.6,1051.6,424.7,582.3,896.6,505.3,89.6,327.3,145.4,987.5,740.0,714.7,267.1,1020.7
4,1052.9,701.0,147.9,510.1,0.0,323.2,243.0,495.5,150.7,323.4,118.9,317.4,476.1,246.8,734.3,383.9,653.0,518.9,253.9,272.8,642.8,226.2,559.4,57.7,430.6,139.4,477.1,517.5,138.7,545.3,584.6,224.9,288.4,402.4,102.5,495.7,230.5,499.2,481.1,233.6,463.4,463.9,514.3
5,844.3,790.6,380.2,208.7,323.2,0.0,566.2,194.1,473.9,211.2,442.1,467.5,799.3,174.0,486.2,228.0,358.9,224.8,577.1,529.2,488.7,342.3,258.0,265.5,753.8,350.2,175.7,424.7,461.9,634.9,907.8,237.8,544.8,725.6,318.4,194.3,196.3,197.8,804.3,556.8,553.0,169.8,837.5
6,1156.0,677.0,390.9,749.4,243.0,566.2,0.0,738.5,92.4,527.4,150.3,221.7,380.4,449.0,867.0,626.9,896.0,761.9,74.9,326.9,780.9,358.9,802.4,300.7,334.9,382.4,716.4,650.2,170.1,678.0,443.8,467.9,342.5,288.8,345.5,735.0,432.7,742.2,385.4,137.9,596.1,706.9,418.6
7,650.2,860.1,491.8,149.1,495.5,194.1,738.5,0.0,646.2,309.2,614.4,565.8,971.6,359.0,460.5,298.5,272.7,199.1,749.4,661.1,374.6,440.6,63.9,437.8,926.1,461.8,166.9,494.2,634.2,704.4,1080.1,349.4,641.3,897.9,472.3,185.5,381.3,3.7,976.6,687.0,622.5,174.9,1009.8
8,1139.3,657.6,298.6,657.1,150.7,473.9,92.4,646.2,0.0,474.1,58.0,202.3,361.0,356.7,847.6,534.6,803.7,669.6,151.8,310.2,752.7,339.5,710.1,208.4,315.5,290.1,624.1,630.8,77.8,658.6,502.9,375.6,325.8,287.3,253.2,642.7,340.4,649.9,366.0,118.5,576.7,614.6,399.2
9,921.7,601.2,241.2,398.1,323.4,211.2,527.4,309.2,474.1,0.0,442.3,314.9,744.8,221.3,529.8,107.8,402.5,268.4,577.3,539.3,683.8,189.7,373.1,266.0,699.3,211.2,365.1,235.3,462.1,445.5,886.7,98.8,554.9,671.1,221.7,383.7,248.2,312.9,749.8,436.1,363.6,200.4,783.0
10,1131.0,680.0,266.8,625.3,118.9,442.1,150.3,614.4,58.0,442.3,0.0,224.7,383.4,324.9,853.2,502.8,771.9,637.8,161.2,319.6,720.9,345.1,678.3,176.6,337.9,258.3,592.3,636.4,19.8,664.2,525.3,343.8,335.2,309.7,221.4,610.9,308.6,618.1,388.4,140.9,582.3,582.8,421.6
11,1190.6,621.2,269.2,654.4,317.4,467.5,221.7,565.8,202.3,314.9,224.7,0.0,439.1,477.6,654.5,422.7,695.8,561.7,295.5,487.9,919.4,146.4,629.7,375.1,393.6,239.2,621.4,437.7,244.5,465.5,581.0,260.9,503.5,365.4,311.9,640.0,504.5,569.5,444.1,130.4,383.6,506.7,477.3
12,1475.7,420.1,624.0,982.5,476.1,799.3,380.4,971.6,361.0,744.8,383.4,439.1,0.0,682.1,986.5,852.6,1125.7,991.6,454.2,646.6,1078.1,576.3,1035.5,533.8,306.8,615.5,949.5,775.3,403.2,575.8,141.9,690.8,662.2,426.9,578.6,968.1,665.8,975.3,224.3,355.3,715.6,936.6,161.7
13,893.0,818.0,376.8,305.0,246.8,174.0,449.0,359.0,356.7,221.3,324.9,477.6,682.1,0.0,652.9,256.5,525.6,391.5,436.8,359.8,482.9,352.4,373.4,203.5,636.6,360.3,272.0,452.1,344.7,662.3,751.2,247.9,375.4,596.2,268.4,290.6,26.9,362.7,687.1,439.6,580.4,336.5,720.3
14,1004.3,581.9,652.1,552.7,734.3,486.2,867.0,460.5,847.6,529.8,853.2,654.5,986.5,652.9,0.0,453.0,463.5,261.4,940.8,963.8,835.1,508.1,524.4,722.6,1038.9,622.1,519.7,404.0,873.0,426.2,1128.4,606.7,944.0,1010.7,694.8,538.3,679.8,464.2,1017.1,775.7,299.9,329.4,824.8
15,844.9,588.0,349.0,390.7,383.9,228.0,626.9,298.5,534.6,107.8,502.8,422.7,852.6,256.5,453.0,0.0,325.7,191.6,637.8,599.5,673.1,297.5,362.4,326.2,807.1,319.0,357.7,222.1,522.6,432.3,968.5,206.6,615.1,778.9,329.5,376.3,283.4,302.2,857.6,543.9,350.4,123.6,830.9
16,671.8,887.3,621.8,360.6,653.0,358.9,896.0,272.7,803.7,402.5,771.9,695.8,1125.7,525.6,463.5,325.7,0.0,202.1,906.9,836.5,586.1,570.6,275.4,595.3,1080.2,591.8,378.4,521.4,791.7,731.6,1237.6,479.4,816.7,1052.0,602.3,397.0,552.5,269.0,1130.7,817.0,649.7,202.1,1130.2
17,742.9,753.2,487.7,291.3,518.9,224.8,761.9,199.1,669.6,268.4,637.8,561.7,991.6,391.5,261.4,191.6,202.1,0.0,772.8,702.4,573.7,436.5,263.0,461.2,946.1,457.7,258.3,387.3,657.6,597.5,1103.5,345.3,682.6,917.9,468.2,276.9,418.4,202.8,996.6,682.9,488.9,68.0,996.1
