,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,1336.5,1617.8,1345.6,1366.9,1332.5,1647.9,2324.9,2073.2,2527.2,1564.8,1273.3,1170.2,1374.0,769.7,1362.6,1592.0,1465.5,1417.8,2342.9,2417.5,672.4,1332.1,1587.9,1390.4,2198.0,1848.6,1083.8,934.7,1016.9,1602.5,2027.0,627.7,735.4,585.0,775.7,1646.4,2022.9,1517.7,1752.2,1473.9,1195.8,2094.0
1,1351.0,0.0,980.2,496.0,729.3,1019.3,1271.3,1948.3,1696.6,2150.7,1188.2,635.8,166.3,524.4,728.3,26.1,1215.4,827.9,568.2,1966.3,2041.0,645.7,804.5,1211.3,540.8,1428.9,1142.2,252.7,401.8,640.4,1225.9,1650.5,690.4,693.9,770.2,957.0,1269.8,1646.3,909.5,1375.7,836.3,716.4,1717.4
2,1881.9,980.2,0.0,530.4,610.2,719.9,321.0,1120.8,869.1,1323.2,925.2,379.8,813.9,558.8,1162.3,1006.3,952.4,583.8,602.6,1138.9,1213.5,1079.7,689.5,374.3,575.2,448.7,162.0,746.1,899.6,910.2,312.7,823.0,1124.4,1127.9,1301.1,842.1,322.5,818.8,375.4,835.9,486.1,527.1,889.9
3,1360.1,496.0,530.4,0.0,279.5,573.6,650.7,1548.1,1296.4,1750.5,1197.4,185.9,329.7,28.4,737.5,522.1,1224.6,378.1,72.2,1566.1,1640.8,654.9,358.8,704.0,44.8,979.1,692.4,261.9,410.9,649.5,642.4,1250.3,699.5,703.1,779.4,511.4,652.2,1246.1,459.7,1384.9,386.5,196.4,1317.2
4,1385.6,729.3,601.8,279.5,0.0,653.4,722.1,1619.5,1367.8,1821.9,1435.2,265.8,563.0,307.9,911.4,755.4,1462.4,144.8,351.7,1637.5,1712.2,828.8,438.6,775.4,324.3,1050.5,763.8,495.2,648.7,887.3,713.8,1321.7,873.5,877.0,1017.1,591.2,723.6,1317.5,226.4,1334.5,153.2,276.2,1388.6
5,1323.7,1019.3,719.9,573.6,653.4,0.0,1024.6,1466.8,1468.3,1669.2,1567.0,559.8,853.0,601.9,1043.2,1045.4,1594.1,752.0,645.8,1484.8,1559.5,960.6,238.2,1077.9,618.4,685.5,558.0,766.6,780.5,1019.1,1016.3,1335.5,1005.3,1008.8,1148.9,538.3,1026.1,2025.0,804.2,1754.4,760.4,482.3,1196.8
6,1656.5,1100.5,321.0,650.7,730.5,1024.6,0.0,1248.5,996.8,1450.9,947.5,500.1,934.2,679.1,1337.5,1126.6,974.7,704.1,722.9,1266.5,1341.2,1240.2,809.8,148.9,695.5,769.7,483.0,1040.0,891.0,684.9,45.4,950.7,1195.5,1303.1,1075.8,962.4,1.5,946.5,495.7,963.5,606.5,647.4,1017.6
7,2041.7,1677.9,1182.0,1511.7,1591.5,2056.6,956.6,0.0,512.6,202.4,909.9,1361.1,1511.5,1540.0,1722.6,1703.9,937.1,1565.1,1583.9,18.0,92.7,1625.3,1841.8,896.6,1556.5,1236.4,1331.5,1425.2,1276.1,1070.0,911.2,466.5,1580.6,1688.3,1460.9,1994.4,955.2,565.3,1356.7,698.1,1467.4,1753.7,533.4
8,2081.8,1718.0,1222.1,1551.9,1631.7,1468.3,996.8,502.4,0.0,704.8,825.4,1401.2,1551.7,1580.2,1762.8,1744.1,852.5,1605.2,1624.0,520.4,595.1,1665.5,1881.9,936.8,1596.6,974.5,1069.6,1465.3,1316.3,1110.2,951.4,204.6,1620.8,1728.4,1501.1,2034.5,995.3,605.5,1396.9,435.6,1507.6,1793.9,271.5
9,1839.3,1475.5,979.6,1309.3,1389.1,1854.2,754.3,562.0,310.2,0.0,707.6,1158.7,1309.2,1337.7,1520.3,1501.6,734.7,1362.7,1381.5,580.0,654.6,1423.0,1639.4,694.3,1354.1,1034.1,1129.1,1222.8,1073.7,867.7,708.9,264.1,1378.3,1485.9,1258.5,1792.0,752.8,362.9,1154.3,495.8,1265.1,1551.3,331.1
10,1561.4,1197.6,1212.4,1206.7,1444.5,1576.3,987.0,1664.0,825.4,1866.4,0.0,1350.9,1031.2,1235.1,1242.3,1223.6,27.2,1543.1,1278.9,1682.1,1756.7,1145.0,1361.5,927.0,1251.5,1661.0,1374.3,944.9,795.8,589.7,941.6,1366.2,1100.3,1208.0,980.6,1514.1,985.6,1362.0,1387.1,389.8,1551.5,1273.4,1433.1
11,1292.1,635.8,379.8,185.9,265.8,559.8,500.1,1397.5,1145.8,1599.9,1341.6,0.0,469.5,214.3,817.9,661.9,1368.8,364.3,258.1,1415.5,1490.2,735.2,345.0,553.4,230.7,828.5,541.8,401.6,555.1,793.7,491.8,1099.7,779.9,783.5,923.6,497.6,501.6,1095.5,279.6,1112.5,390.4,182.7,1166.6
12,1184.6,166.3,813.9,329.7,563.0,853.0,1105.0,1782.0,1530.3,1984.3,1021.9,469.5,0.0,358.1,562.0,192.4,1049.1,661.6,401.9,1800.0,1874.7,479.4,638.1,1045.0,374.5,1262.6,975.9,86.4,235.4,474.0,1059.6,1484.2,524.1,527.6,603.9,790.7,1103.5,1480.0,743.2,1209.4,670.0,550.1,1551.1
13,1388.5,524.4,558.8,28.4,307.9,601.9,679.1,1576.5,1324.8,1778.8,1225.8,214.3,358.1,0.0,765.8,550.5,1252.9,406.4,43.8,1594.5,1669.2,683.2,387.1,732.4,16.4,1007.4,720.7,290.2,439.3,677.9,670.7,1278.7,727.9,731.5,807.7,539.7,680.5,1274.5,488.0,1413.2,414.9,224.8,1345.6
14,765.5,728.3,1162.3,737.5,911.4,1043.2,1324.6,2001.6,1749.9,2203.9,1241.5,817.9,562.0,765.8,0.0,754.4,1268.7,1010.0,809.6,2019.6,2094.2,97.3,828.4,1264.6,782.2,1686.8,1324.3,475.6,489.5,693.6,1279.2,1703.7,142.0,34.4,261.8,981.0,1323.1,1699.6,1062.2,1429.0,1018.4,740.3,1770.7
15,1377.1,26.1,1006.3,522.1,755.4,1045.4,1297.4,1974.4,1722.7,2176.8,1214.3,661.9,192.4,550.5,754.4,0.0,1241.5,854.0,594.3,1992.4,2067.1,671.8,830.5,1237.4,566.9,1455.0,1168.3,278.8,427.8,666.4,1252.0,1676.6,716.5,720.0,796.3,983.1,1295.9,1672.4,935.6,1401.8,862.4,742.5,1743.5
16,1588.5,1224.7,1239.5,1233.9,1471.7,1603.5,1014.2,1691.2,852.5,1893.6,27.2,1378.1,1058.4,1262.3,1269.5,1250.8,0.0,1570.2,1306.1,1709.2,1783.9,1172.2,1388.6,954.2,1278.7,1688.2,1401.5,972.0,823.0,616.9,968.8,1393.4,1127.5,1235.1,1007.8,1541.2,1012.7,1389.2,1414.3,417.0,1578.7,1300.6,1460.3
17,1484.2,827.9,583.8,378.1,144.8,752.0,704.1,1601.5,1349.8,1803.9,1533.8,364.3,661.6,406.4,1010.0,854.0,1560.9,0.0,450.2,1619.5,1694.2,927.4,537.1,757.4,422.9,1032.5,745.8,593.8,747.3,985.9,695.8,1303.7,972.1,975.6,1115.7,689.7,705.6,1299.5,208.4,1316.5,135.2,374.8,1370.6
18,1432.3,568.2,602.6,72.2,351.7,645.8,722.9,1620.3,1368.6,1822.7,1269.6,258.1,401.9,43.8,809.6,594.3,1296.8,450.2,0.0,1638.3,1713.0,727.0,430.9,776.2,27.4,1051.3,764.6,334.0,483.1,721.7,714.6,1322.5,771.7,775.3,851.5,583.5,724.4,1318.3,531.9,1457.0,458.7,268.6,1389.4
19,2023.6,1659.8,1164.0,1493.7,1573.5,2038.6,938.6,746.3,494.6,184.3,891.9,1343.0,1493.5,1522.0,1704.6,1685.9,919.1,1547.0,1565.8,0.0,74.6,1607.3,1823.8,878.6,1538.4,1218.4,1313.4,1407.1,1258.1,1052.0,893.2,448.5,1562.6,1670.2,1442.9,1976.3,937.1,547.3,1338.7,680.1,1449.4,1735.7,515.4
20,1949.0,1585.2,1089.3,1419.0,1498.8,1963.9,864.0,671.6,419.9,109.7,817.2,1268.4,1418.9,1447.4,1630.0,1611.3,844.4,1472.4,1491.2,689.7,0.0,1532.6,1749.1,804.0,1463.8,1143.7,1238.8,1332.5,1183.4,977.4,818.6,373.8,1488.0,1595.6,1368.2,1901.7,862.5,472.6,1264.0,605.5,1374.8,1661.0,440.7
21,668.1,645.7,1079.7,654.9,828.8,960.6,1227.2,1904.2,1652.5,2106.6,1144.2,735.2,479.4,683.2,97.3,671.8,1171.3,927.4,727.0,1922.3,1996.9,0.0,745.8,1167.3,699.6,1604.2,1241.7,393.0,514.1,596.3,1181.8,1606.4,44.7,63.0,164.4,898.4,1225.8,1602.2,979.6,1331.6,935.8,657.7,1673.3
22,1323.3,804.5,689.5,358.8,438.6,238.2,809.8,2112.2,1860.5,2314.6,1352.2,345.0,638.1,387.1,828.4,830.5,1379.3,537.1,430.9,2130.3,2204.9,745.8,0.0,863.1,403.5,881.8,851.5,551.8,565.7,804.3,801.5,1814.4,790.5,794.0,934.1,323.5,811.3,1810.2,589.3,1539.6,545.6,267.5,1881.3
23,1596.6,1232.8,374.3,704.0,783.8,1077.9,148.9,1188.5,936.8,1390.9,887.6,553.4,1066.4,732.4,1277.5,1258.8,914.7,757.4,776.2,1206.6,1281.2,1180.2,863.1,0.0,748.8,823.0,536.3,980.1,831.0,624.9,103.5,890.7,1135.5,1243.2,1015.8,1015.7,147.5,886.5,549.0,903.6,659.7,700.7,957.6
24,1404.9,540.8,575.2,44.8,324.3,618.4,695.5,1592.9,1341.2,1795.3,1242.2,230.7,374.5,16.4,782.2,566.9,1269.4,422.9,27.4,1610.9,1685.6,699.6,403.5,748.8,0.0,1023.9,737.2,306.6,455.7,694.3,687.2,1295.1,744.3,747.9,824.1,556.1,697.0,1290.9,504.5,1429.6,431.3,241.2,1362.0
25,2215.7,1428.9,448.7,979.1,1058.9,685.5,769.7,973.0,974.5,1175.3,1373.9,828.5,1262.6,1007.4,1686.8,1455.0,1401.0,1032.5,1051.3,991.0,1065.6,1604.2,881.8,823.0,1023.9,0.0,286.7,1410.2,1424.1,1358.9,761.3,841.7,1648.9,1652.5,1792.6,1182.0,771.1,1329.3,824.1,1284.5,934.8,975.8,703.0
26,1839.8,1142.2,162.0,692.4,772.2,558.0,483.0,1068.0,1031.1,1270.4,1087.2,541.8,975.9,720.7,1324.3,1168.3,1114.3,745.8,764.6,1086.1,1160.7,1241.7,754.3,536.3,737.2,286.7,0.0,908.1,1061.6,1072.2,474.6,985.0,1286.4,1289.9,1463.1,1054.5,484.4,980.8,537.4,997.8,648.1,689.1,798.1
27,1098.3,252.7,746.1,261.9,495.2,766.6,1018.6,1695.6,1443.9,1898.0,935.5,401.6,86.4,290.2,475.6,278.8,962.7,593.8,334.0,1713.6,1788.3,393.0,551.8,958.6,306.6,1194.8,908.1,0.0,149.1,387.7,973.2,1397.8,437.7,441.2,517.5,704.4,1017.1,1393.6,675.4,1123.0,602.2,463.7,1464.7
28,949.2,401.8,899.6,410.9,648.7,780.5,869.5,1546.6,1294.8,1748.9,786.5,555.1,235.4,439.3,489.5,427.8,813.7,747.3,483.1,1564.6,1639.2,406.9,565.7,809.6,455.7,1424.1,1061.6,149.1,0.0,238.6,824.2,1248.7,488.2,455.1,368.4,718.3,868.1,1244.6,799.5,973.9,755.7,477.6,1315.7
29,1012.6,648.8,897.3,658.0,895.8,1027.6,672.0,1349.0,1097.3,1551.3,588.9,802.2,482.5,686.4,693.6,674.9,616.1,994.3,730.2,1367.0,1441.6,596.3,812.7,612.0,702.8,1346.0,1059.3,396.1,247.1,0.0,626.6,1051.1,551.6,659.2,431.9,965.3,670.5,1047.0,1046.5,776.3,1002.8,724.7,1118.1
30,1611.2,1247.3,312.7,642.4,722.2,1016.3,45.4,1203.1,951.4,1405.5,902.2,491.8,1081.0,670.7,1292.1,1273.4,929.3,695.8,714.6,1221.2,1295.8,1194.8,801.5,103.5,687.2,761.3,474.6,994.7,845.6,639.5,0.0,905.3,1150.1,1257.8,1030.4,954.0,43.9,901.1,487.4,918.2,598.1,639.1,972.2
31,2035.7,1671.9,1176.0,1505.7,1585.6,1335.5,950.7,369.6,204.6,571.9,904.0,1355.1,1505.6,1534.1,1716.7,1698.0,931.1,1559.1,1577.9,387.6,462.2,1619.4,1835.8,890.7,1550.5,841.7,936.7,1419.2,1270.2,1064.1,905.3,0.0,1574.7,1682.3,1454.9,1988.4,949.2,559.3,1350.8,692.2,1461.5,1747.7,138.7
32,623.5,690.4,1124.4,699.5,873.5,1005.3,1182.6,1859.6,1607.9,2061.9,1099.5,779.9,524.1,727.9,142.0,716.5,1126.7,972.1,771.7,1877.6,1952.2,44.7,790.5,1122.6,744.3,1648.9,1286.4,437.7,469.4,551.6,1137.2,1561.7,0.0,107.6,119.7,1079.0,1181.1,1557.6,1024.3,1286.9,980.5,702.4,1628.7
33,731.1,693.9,1127.9,703.1,877.0,1008.8,1290.2,1967.2,1715.5,2169.6,1207.1,783.5,527.6,731.5,34.4,720.0,1234.3,975.6,775.3,1985.2,2059.9,63.0,794.0,1230.2,747.9,1652.5,1289.9,441.2,455.1,659.2,1244.8,1669.4,107.6,0.0,227.4,946.6,1288.7,1665.2,1027.8,1394.6,984.0,705.9,1736.3
34,580.8,751.4,1288.2,760.6,998.4,1130.2,1062.8,1739.8,1488.1,1942.2,979.7,904.8,585.1,789.0,261.8,777.5,1006.9,1097.0,832.8,1757.9,1832.5,164.4,915.4,1002.8,805.4,1773.8,1450.1,498.7,349.7,431.9,1017.4,1442.0,119.7,227.4,0.0,1036.3,1061.3,1437.8,1149.1,1167.2,1105.4,827.3,1508.9
35,794.5,957.0,842.1,511.4,591.2,538.3,962.4,2264.8,2013.1,2467.2,1504.7,497.6,790.7,539.7,1199.3,983.1,1531.9,689.7,583.5,2282.8,2357.5,1101.9,323.5,1015.7,556.1,1182.0,1004.0,704.4,718.3,956.9,954.0,1967.0,1057.2,1164.9,1014.6,0.0,963.9,1962.8,741.9,1692.2,698.2,420.1,2033.9
