,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,250.8,286.7,220.2,164.8,255.6,171.5,212.3,239.1,207.6,212.1,70.3,228.5,180.9,228.2,184.7,184.1,204.9,217.2,180.6,168.7,77.2,130.5,224.0,237.3,191.6,96.9,266.9,227.9,125.2,223.7,57.8,228.0,159.3,195.9,121.1,191.6,125.1,139.1,132.7,110.0,155.5,207.7
1,216.0,0.0,139.1,72.6,213.4,108.0,220.1,64.7,98.2,187.2,191.7,249.1,80.9,226.6,170.2,144.1,124.4,230.1,248.8,120.9,217.3,242.2,197.4,119.7,89.7,223.2,213.5,16.1,131.8,199.7,165.7,176.2,170.0,181.1,55.0,192.0,131.9,91.2,187.7,114.1,158.6,207.7,60.1
2,292.4,133.6,0.0,103.0,289.8,31.1,275.2,95.1,174.6,130.1,134.6,223.6,111.3,239.3,162.7,220.5,185.9,242.8,261.5,197.3,249.8,216.7,259.9,166.2,49.4,235.9,230.7,149.7,94.9,195.5,158.2,252.6,152.0,193.8,131.4,203.2,180.8,167.6,250.2,190.5,235.0,230.0,85.0
3,258.1,42.1,181.2,0.0,255.5,150.1,262.2,106.8,140.3,229.3,233.8,291.2,19.8,268.7,212.3,186.2,166.5,272.2,290.9,163.0,259.4,284.3,239.5,161.8,131.8,265.3,255.6,58.2,173.9,241.8,207.8,218.3,212.1,223.2,97.1,234.1,174.0,133.3,229.8,156.2,200.7,249.8,102.2
4,165.5,238.4,274.3,207.8,0.0,243.2,97.3,199.9,226.7,202.0,206.5,156.8,216.1,106.7,180.6,172.3,171.7,149.7,162.0,168.2,94.5,149.9,105.1,211.6,224.9,136.4,121.2,254.5,230.4,107.4,176.1,125.7,180.4,111.7,183.5,99.7,179.2,112.7,95.4,120.3,66.3,115.4,195.3
5,261.3,102.5,31.1,71.9,258.7,0.0,265.4,64.0,143.5,144.6,149.1,212.4,80.2,253.8,177.2,189.4,169.7,257.3,276.0,166.2,262.6,205.5,242.7,135.1,18.3,250.4,245.2,118.6,89.2,210.0,172.7,221.5,166.5,208.3,100.3,217.7,177.2,136.5,233.0,159.4,203.9,244.5,53.9
6,174.2,247.1,283.0,216.5,92.8,251.9,0.0,208.6,235.4,206.4,210.9,161.2,224.8,84.8,158.7,181.0,168.3,127.8,140.1,176.9,72.6,154.3,113.8,220.3,233.6,114.5,125.6,263.2,208.5,111.8,154.2,134.4,158.5,89.8,192.2,104.1,163.2,121.4,104.1,129.0,75.0,99.4,204.0
7,254.5,38.5,177.6,7.9,251.9,146.5,258.6,0.0,136.7,225.7,230.2,287.6,16.2,265.1,208.7,182.6,162.9,268.6,287.3,159.4,255.8,280.7,235.9,158.2,128.2,261.7,252.0,54.6,170.3,238.2,204.2,214.7,208.5,219.6,93.5,230.5,170.4,129.7,226.2,152.6,197.1,246.2,98.6
8,229.4,186.8,222.7,156.2,226.8,191.6,233.5,148.3,0.0,262.2,266.7,262.5,164.5,242.9,212.1,96.6,166.3,270.5,282.8,162.8,230.7,255.6,210.8,59.5,173.3,257.2,226.9,202.9,215.4,213.1,207.6,189.6,211.9,223.0,162.3,205.4,173.8,129.4,201.1,98.2,172.0,221.1,143.7
9,200.8,187.0,138.9,156.4,190.4,155.7,192.8,148.5,208.2,0.0,4.5,127.6,164.7,156.9,97.9,224.7,121.1,177.2,189.5,134.9,167.4,120.7,150.7,218.5,137.4,163.9,121.5,203.1,60.9,86.3,93.4,201.6,87.2,129.0,165.0,94.0,116.0,162.1,141.0,185.0,127.4,127.8,138.4
