,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,1656.0,1672.1,1518.6,1702.1,1761.0,1518.3,805.7,825.5,1390.4,1199.9,1362.3,1130.4,1674.6,1787.0,1634.3,959.7,1372.3,1384.3,1296.8,1646.4,842.1,1495.6,1383.2,2397.7,1431.0,1689.1,2213.6,1424.5,805.0,1018.5,1573.4,1689.9,1702.1,1356.1,1305.0,1046.9,1358.9,1378.2,1196.0,1513.4,1195.8,2094.0
1,1664.7,0.0,165.1,534.4,131.4,105.1,450.1,1381.6,808.8,548.7,456.0,613.7,884.3,788.1,131.1,302.7,866.7,1032.6,1044.6,426.0,139.3,792.3,443.5,844.6,894.8,565.9,802.6,1145.3,559.3,829.3,851.0,142.6,608.7,131.4,583.0,709.8,879.4,610.3,638.1,481.3,445.2,543.7,1025.7
2,1680.8,161.3,0.0,613.9,29.9,184.5,466.3,1397.8,888.3,628.1,472.2,693.2,963.8,804.3,210.5,318.9,946.2,1112.1,1124.0,442.2,25.8,871.8,523.0,924.1,1345.7,645.4,818.8,1161.5,638.8,908.8,930.4,158.8,688.2,29.9,662.4,789.2,958.8,689.8,717.6,497.5,461.4,623.1,1041.9
3,1537.4,534.4,613.9,0.0,584.0,557.6,944.6,1099.1,693.1,128.2,990.4,193.3,768.6,1067.0,445.2,837.1,751.0,916.9,928.8,960.4,639.6,676.5,90.9,855.8,1195.5,145.5,1081.6,1424.3,138.9,713.6,735.2,677.0,909.3,584.0,162.5,594.0,763.6,189.9,209.2,1015.7,979.6,427.9,1304.7
4,1710.7,131.4,29.9,584.0,0.0,154.6,496.2,1427.7,858.4,598.2,502.1,663.3,933.9,834.2,180.6,348.8,916.3,1082.2,1094.1,472.1,55.7,841.8,493.0,894.2,944.4,615.5,848.7,1191.4,608.9,878.9,900.5,188.7,658.3,0.0,632.5,759.3,928.9,659.9,687.7,527.4,491.3,593.2,1071.8
5,1769.7,105.1,184.5,557.6,154.6,0.0,555.2,1238.0,832.0,571.9,561.1,636.9,907.5,789.6,154.3,407.8,889.9,1055.8,1067.8,531.1,210.3,815.5,466.7,867.8,918.0,589.1,804.1,1146.8,582.5,852.5,874.2,247.7,631.9,154.6,606.2,733.0,902.6,633.5,661.3,586.3,550.3,566.9,1027.3
6,1527.0,450.1,466.3,984.5,496.2,555.2,0.0,1244.0,1430.0,998.8,318.4,1063.8,1505.4,338.0,581.2,428.5,1487.8,1199.0,1211.0,288.4,440.5,1413.4,893.6,1592.6,879.4,1016.0,352.5,695.2,1009.4,1450.4,1213.1,367.6,1058.8,496.2,1033.1,1330.9,1241.5,1060.4,1088.2,343.7,4.9,1239.1,575.6
7,801.4,1368.6,1384.8,1099.1,1414.7,1473.7,1231.0,0.0,967.2,970.9,912.6,942.8,1042.6,1387.3,1125.6,1347.0,1025.1,800.1,812.0,1009.5,1359.1,950.6,1076.0,1129.9,2110.4,1011.5,1401.8,1926.2,1004.9,987.6,464.6,1286.1,1436.5,1414.7,936.6,868.1,493.0,939.4,958.7,908.7,1226.1,776.3,1806.6
8,844.2,808.8,888.3,693.1,858.4,832.0,1408.5,967.2,0.0,564.9,1090.1,536.8,452.0,1564.8,719.7,1111.5,134.2,943.1,955.1,1187.0,914.1,16.6,670.1,539.3,1361.1,605.5,1579.3,2103.7,599.0,20.5,603.3,951.5,845.9,858.4,530.6,277.5,631.7,533.4,552.7,1086.2,1403.6,370.3,1984.2
9,1409.1,548.7,628.1,128.2,598.2,571.9,958.9,970.9,564.9,0.0,1093.8,65.1,640.4,1081.3,459.5,851.4,622.8,788.6,800.6,1190.7,653.9,548.3,105.2,727.6,1209.7,40.7,1095.8,1438.5,34.1,585.3,607.0,691.3,923.6,598.2,34.3,465.8,635.4,61.7,81.0,1089.9,993.9,299.7,1318.9
