,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,1560.7,1588.3,1268.9,1575.1,1423.8,1509.8,620.0,848.1,1140.7,1231.1,1112.6,1097.2,1578.5,1445.0,1571.8,943.0,1155.9,1361.6,1288.2,1562.6,825.4,1252.5,1370.3,1973.3,1181.3,1587.7,2030.5,1174.8,788.3,908.7,1429.5,1538.2,1575.1,1106.4,1071.1,904.1,1109.2,1128.5,1187.4,1524.3,999.1,2085.4
1,1560.7,0.0,56.9,565.8,38.5,140.2,334.3,1034.6,851.3,530.2,482.6,595.3,909.4,521.9,186.5,305.8,891.8,478.0,230.5,429.1,82.6,817.3,486.5,899.1,930.0,547.5,508.4,970.5,540.9,854.3,789.1,145.7,556.7,38.5,564.5,734.8,784.5,591.9,611.3,484.3,410.0,616.5,850.9
2,1588.3,56.9,0.0,610.1,29.9,184.5,347.4,1050.1,895.6,574.6,495.7,639.6,953.7,535.0,230.8,318.9,936.1,493.1,243.6,442.2,25.8,861.6,530.9,943.4,974.3,591.8,521.5,983.6,585.2,898.7,833.4,158.8,601.0,29.9,608.9,779.1,828.9,636.2,655.6,497.5,423.1,660.9,864.0
3,1268.9,565.8,610.1,0.0,580.2,428.9,861.9,970.2,559.5,128.2,933.9,193.3,580.8,1049.5,449.6,833.3,563.2,655.9,682.7,813.5,635.8,488.7,79.2,705.4,767.1,145.5,1031.5,1421.9,138.9,525.8,603.3,613.5,393.8,580.2,162.5,406.2,598.7,189.9,209.2,935.6,937.5,269.9,1049.5
4,1575.1,38.5,29.9,580.2,0.0,154.6,372.8,1073.1,865.7,544.7,521.1,609.7,923.8,560.4,200.9,344.3,906.2,516.5,269.0,467.6,55.7,831.7,500.9,913.5,944.4,561.9,546.9,1008.9,555.3,868.7,803.5,184.2,571.1,0.0,579.0,749.2,799.0,606.3,625.7,522.8,448.5,631.0,889.4
5,1423.8,140.2,184.5,428.9,154.6,0.0,436.3,1008.4,714.4,393.4,564.1,458.5,772.5,623.9,174.5,407.8,754.9,451.8,302.0,443.7,210.3,680.5,349.7,887.1,918.0,410.7,610.4,1072.5,404.1,717.5,652.3,217.1,544.7,154.6,427.7,598.0,647.7,455.1,474.4,565.8,512.0,479.7,952.9
6,1509.8,334.3,347.4,861.9,372.8,436.3,0.0,1062.1,1076.9,760.5,341.9,825.6,1134.7,223.8,482.6,120.1,1117.1,488.2,238.7,288.4,321.7,1042.7,782.6,1176.6,879.4,777.8,174.1,695.2,771.2,1079.7,979.0,248.7,834.2,372.8,794.8,960.2,974.5,822.2,841.5,343.7,75.7,841.9,575.6
7,620.0,1034.6,1050.1,970.2,1073.1,1008.4,1062.1,0.0,560.0,841.9,959.4,813.8,861.6,1195.0,1128.9,1033.5,707.3,617.7,823.4,912.7,1024.3,589.7,953.8,1071.6,1707.0,882.6,1204.2,1647.0,876.0,552.7,514.9,891.3,1302.5,1073.1,807.6,772.4,510.3,810.5,829.8,915.7,1137.8,700.3,1578.6
8,848.1,851.3,895.6,559.5,865.7,714.4,1076.9,560.0,0.0,431.3,1084.5,403.2,518.1,1264.5,735.6,1048.3,200.2,708.3,897.3,1003.4,921.3,82.6,543.1,642.6,1296.3,471.9,1250.9,1707.9,465.4,59.8,199.3,828.1,923.0,865.7,397.0,343.5,194.7,399.8,419.1,1040.7,1152.5,289.7,1578.8
9,1140.7,530.2,574.6,128.2,544.7,393.4,760.5,841.9,431.3,0.0,832.2,65.1,452.6,948.1,414.1,732.0,435.0,551.1,581.0,711.8,600.3,360.5,111.8,577.1,865.1,40.7,934.6,1386.4,34.1,397.5,475.1,511.8,491.7,544.7,34.3,278.0,470.5,61.7,81.0,833.9,836.2,141.6,1147.5
10,1231.1,482.6,495.7,933.9,521.1,564.1,341.9,959.4,1084.5,832.2,0.0,897.3,1206.4,410.7,630.9,457.9,1188.8,459.3,332.3,120.4,470.0,1114.4,854.7,1331.0,1221.3,849.5,419.9,862.7,842.9,1151.4,944.6,397.0,1001.1,521.1,866.5,1031.9,940.1,893.9,913.2,65.0,356.5,913.6,917.6
11,1112.6,595.3,639.6,193.3,609.7,458.5,825.6,813.8,403.2,65.1,897.3,0.0,424.4,1013.2,479.1,797.0,406.9,566.2,646.0,776.9,665.4,332.4,176.9,549.0,930.1,105.7,999.7,1451.4,99.1,369.4,446.9,576.8,556.8,609.7,30.8,249.9,442.4,3.4,52.9,899.0,901.2,113.5,1212.6
12,1097.2,909.4,953.7,580.8,923.8,772.5,1134.7,861.6,518.1,452.6,1206.4,424.4,0.0,1322.3,793.7,1106.2,509.9,820.2,955.2,1086.0,979.4,435.5,564.4,290.2,974.6,493.2,1308.8,1653.6,486.6,472.5,586.3,886.0,539.4,923.8,418.3,174.6,581.7,421.1,440.4,1157.3,1210.4,310.9,1257.0
13,1578.5,521.9,535.0,1049.5,560.4,623.9,223.8,1195.0,1264.5,948.1,410.7,1013.2,1322.3,0.0,670.2,343.9,1304.7,621.1,371.6,357.1,509.3,1230.3,970.2,1310.1,1012.9,965.4,90.3,514.0,958.8,1267.3,1133.0,436.3,967.7,560.4,982.4,1147.8,1128.5,1009.8,1029.1,412.4,148.1,1029.5,709.2
14,1445.0,186.5,230.8,449.6,200.9,174.5,482.6,1128.9,735.6,414.1,630.9,479.1,793.7,670.2,0.0,454.0,776.1,625.3,378.8,577.4,256.6,701.7,370.4,772.6,803.5,431.3,641.9,1032.3,424.7,738.7,673.5,294.0,430.2,200.9,448.4,619.1,668.9,475.7,495.1,632.6,558.3,500.9,912.7
15,1571.8,305.8,318.9,833.3,344.3,407.8,120.1,1033.5,1048.3,732.0,457.9,797.0,1106.2,343.9,454.0,0.0,1088.6,459.7,210.2,404.4,293.1,1014.1,754.1,1166.6,940.4,749.2,294.2,756.2,742.6,1051.2,950.5,220.2,824.2,344.3,766.3,931.6,945.9,793.6,813.0,459.6,195.8,813.4,636.6
16,943.0,891.8,936.1,563.2,906.2,754.9,1117.1,707.3,200.2,435.0,1188.8,406.9,509.9,1304.7,776.1,1088.6,0.0,802.6,937.6,1068.4,961.8,117.6,546.8,634.5,1300.0,475.6,1291.2,1748.4,469.0,154.6,399.5,868.4,926.7,906.2,400.7,335.4,394.9,403.5,422.8,1139.7,1192.8,293.3,1582.5
17,1155.9,478.0,493.1,655.9,516.5,451.8,488.2,617.7,708.3,551.1,459.3,566.2,820.2,621.1,625.3,459.7,802.6,0.0,249.5,338.9,467.4,728.1,639.5,944.7,1308.5,568.4,630.3,1073.1,561.8,765.1,568.5,334.7,982.9,516.5,560.0,645.6,563.9,562.8,582.1,461.0,563.9,527.3,1004.8
18,1361.6,230.5,243.6,682.7,269.0,302.0,238.7,823.4,897.3,581.0,332.3,646.0,955.2,371.6,378.8,210.2,937.6,249.5,0.0,238.9,217.9,863.1,603.4,1079.7,1059.0,598.2,380.8,823.6,591.6,900.2,761.4,111.4,749.0,269.0,615.3,780.6,756.8,642.6,662.0,334.1,314.4,662.4,755.3
19,1288.2,429.1,442.2,813.5,467.6,443.7,288.4,912.7,1003.4,711.8,120.4,776.9,1086.0,357.1,577.4,404.4,1068.4,338.9,238.9,0.0,416.4,994.0,734.3,1210.6,1167.8,729.0,366.3,809.1,722.5,1031.0,863.5,326.6,947.5,467.6,746.1,911.4,858.9,773.5,792.8,122.2,302.9,793.2,864.0
20,1562.6,82.6,25.8,635.8,55.7,210.3,321.7,1024.3,921.3,600.3,470.0,665.4,979.4,509.3,256.6,293.1,961.8,467.4,217.9,416.4,0.0,887.4,556.6,969.2,1000.1,617.6,495.8,957.8,611.0,924.4,859.2,133.0,626.8,55.7,634.6,804.9,854.6,662.0,681.3,471.7,397.3,686.6,838.2
