,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,445.5,460.5,555.4,296.4,362.2,378.8,641.4,468.2,388.6,568.3,587.9,421.3,237.7,172.9,576.0,441.0,591.0,631.7,474.3,427.9,412.1,230.2,346.0,482.0,395.9,462.8,219.3,463.6,482.0,252.8,349.7,511.7,460.2,437.5,554.0,423.3,590.6,624.7,581.8,210.9,318.4,588.0
1,438.1,0.0,97.2,256.7,233.0,236.2,224.6,231.1,87.6,234.4,158.0,177.6,286.1,278.2,293.1,307.7,190.4,180.7,221.4,130.2,210.5,276.9,212.1,257.3,202.1,207.7,80.2,223.0,69.9,202.1,306.1,178.1,101.4,49.9,56.1,271.8,213.0,180.3,214.4,171.5,305.1,238.5,177.7
2,459.7,101.5,0.0,227.4,214.6,176.5,164.9,297.4,36.2,174.7,224.3,243.9,226.4,218.5,339.9,248.0,130.7,247.0,287.7,90.9,151.5,217.2,258.9,238.9,142.4,148.0,43.6,269.8,136.2,142.4,352.9,200.9,167.7,116.2,79.2,226.0,178.3,246.6,280.7,237.8,245.4,178.8,244.0
3,533.8,263.6,228.0,0.0,369.9,331.8,320.2,152.3,231.7,330.0,228.4,197.1,381.7,346.4,502.3,166.8,115.8,145.4,223.2,214.9,306.8,372.5,419.1,394.2,133.3,303.3,239.1,430.0,233.2,133.3,504.8,356.2,163.3,244.7,261.5,101.4,333.6,157.8,154.1,241.9,356.0,324.8,87.0
4,292.3,236.2,218.2,368.5,0.0,146.3,162.9,432.1,225.9,172.7,359.0,378.6,196.2,134.5,149.5,389.1,271.8,381.7,422.4,232.0,148.7,187.0,66.3,49.6,283.5,180.0,233.3,77.2,262.2,283.5,160.3,133.1,302.4,250.9,228.2,367.1,150.1,381.3,415.4,372.5,161.4,108.1,378.7
5,372.9,233.6,173.8,324.1,153.7,0.0,30.6,409.5,181.5,40.4,336.4,356.0,109.3,131.7,286.1,344.7,227.4,359.1,399.8,187.6,141.1,100.1,202.9,178.0,217.6,47.7,188.9,213.8,268.3,217.6,296.9,127.2,279.8,248.3,211.3,322.7,157.5,358.7,392.8,349.9,158.6,48.7,356.1
6,389.4,221.9,162.1,312.4,170.2,38.8,0.0,397.8,169.8,9.8,324.7,344.3,125.8,148.2,302.6,333.0,215.7,347.4,388.1,175.9,149.2,116.6,219.4,194.5,205.9,36.0,177.2,230.3,256.6,205.9,313.4,143.7,268.1,236.6,199.6,311.0,174.0,347.0,381.1,338.2,175.1,65.2,344.4
7,642.0,230.9,301.1,137.2,436.9,418.1,406.5,0.0,291.5,416.3,195.7,114.7,468.0,460.1,497.0,229.1,253.0,63.0,140.8,223.9,393.1,458.8,416.0,461.2,270.5,389.6,284.1,426.9,200.5,270.5,510.0,382.0,130.6,212.0,260.0,152.3,416.9,125.1,71.7,209.2,487.0,420.4,58.2
8,466.8,83.4,36.2,239.0,226.2,188.1,176.5,279.3,0.0,186.3,206.2,225.8,238.0,230.1,321.8,259.6,142.3,228.9,269.6,102.5,163.1,228.8,240.8,250.5,154.0,159.6,7.4,251.7,118.1,154.0,334.8,206.8,149.6,98.1,61.1,237.6,189.9,228.5,262.6,219.7,257.0,190.4,225.9
9,399.2,231.7,171.9,322.2,180.0,48.6,9.8,407.6,179.6,0.0,334.5,354.1,135.6,158.0,312.4,342.8,225.5,357.2,397.9,185.7,159.0,126.4,229.2,204.3,215.7,45.8,187.0,240.1,266.4,215.7,323.2,153.5,277.9,246.4,209.4,320.8,183.8,356.8,390.9,348.0,184.9,75.0,354.2
10,563.7,152.6,222.8,224.2,358.6,339.8,328.2,198.6,213.2,338.0,0.0,145.1,389.7,381.8,418.7,316.1,270.8,148.2,188.9,145.6,314.8,380.5,337.7,382.9,282.5,311.3,205.8,348.6,122.2,282.5,431.7,303.7,68.9,133.7,181.7,239.3,338.6,147.8,181.9,51.1,408.7,342.1,145.2
11,585.9,174.8,245.0,188.7,380.8,362.0,350.4,113.2,235.4,360.2,139.6,0.0,411.9,404.0,440.9,280.6,293.0,54.7,95.4,167.8,337.0,402.7,359.9,405.1,304.7,333.5,228.0,370.8,144.4,304.7,453.9,325.9,74.5,155.9,203.9,203.8,360.8,141.0,88.4,153.1,430.9,364.3,109.7
12,437.9,290.1,230.3,380.6,205.1,103.7,120.3,466.0,238.0,130.1,392.9,412.5,0.0,196.7,337.5,401.2,283.9,415.6,456.3,244.1,192.5,9.2,254.3,229.4,295.6,137.4,245.4,265.2,324.8,295.6,348.3,178.6,336.3,304.8,267.8,379.2,208.9,415.2,449.3,406.4,223.6,113.7,412.6
13,241.2,282.6,222.8,350.6,143.4,124.5,141.1,458.5,230.5,150.9,385.4,405.0,183.6,0.0,271.1,371.2,236.2,408.1,448.8,236.6,191.7,174.4,187.9,167.7,277.2,158.2,237.9,198.8,317.3,277.2,212.2,183.7,328.8,297.3,260.3,349.2,213.5,407.7,441.8,398.9,26.9,80.7,405.1
14,168.4,284.1,318.4,498.9,157.5,272.8,289.4,480.0,308.8,299.2,406.9,426.5,322.7,264.9,0.0,519.5,402.2,429.6,470.3,362.4,279.1,313.5,91.3,207.1,413.9,306.5,301.4,80.4,290.7,413.9,113.9,188.3,350.3,298.8,276.1,497.5,261.9,429.2,463.3,420.2,253.0,238.5,426.6
15,546.2,296.2,240.4,166.9,382.3,344.2,332.6,247.4,244.1,342.4,323.5,292.2,394.1,358.8,514.7,0.0,128.2,240.5,318.3,227.3,319.2,384.9,431.5,406.6,145.7,315.7,251.5,442.4,328.3,145.7,517.2,368.6,258.4,310.9,273.9,80.5,346.0,252.9,249.2,337.0,368.4,337.2,182.1
16,418.0,191.5,135.7,114.4,271.7,239.5,227.9,266.7,139.4,237.7,271.4,291.0,289.4,230.6,404.1,135.0,0.0,259.8,334.8,122.6,214.5,280.2,320.9,296.0,41.0,211.0,146.8,331.8,226.2,41.0,389.0,263.9,214.8,206.2,169.2,113.0,241.3,272.2,268.5,284.9,240.2,209.0,201.4
17,594.3,183.2,253.4,134.0,389.2,370.4,358.8,58.5,243.8,368.6,148.0,51.7,420.3,412.4,449.3,225.9,249.8,0.0,77.8,176.2,345.4,411.1,368.3,413.5,267.3,341.9,236.4,379.2,152.8,267.3,462.3,334.3,82.9,164.3,212.3,149.1,369.2,110.2,33.7,161.5,439.3,372.7,55.0
18,642.7,231.6,301.8,210.9,437.6,418.8,407.2,135.4,292.2,417.0,196.4,100.1,468.7,460.8,497.7,302.8,326.7,76.9,0.0,224.6,393.8,459.5,416.7,461.9,344.2,390.3,284.8,427.6,201.2,344.2,510.7,382.7,131.3,212.7,260.7,226.0,417.6,170.0,110.6,209.9,487.7,421.1,131.9
19,477.4,138.3,90.4,221.9,232.3,194.2,182.6,221.9,94.1,192.4,148.8,168.4,244.1,236.2,364.7,242.5,125.2,171.5,212.2,0.0,169.2,234.9,281.5,256.6,136.9,165.7,101.5,292.4,107.9,136.9,375.5,218.6,92.2,119.4,123.9,220.5,196.0,171.1,205.2,162.3,263.1,196.5,168.5
20,418.1,210.7,159.6,309.9,142.9,136.3,147.5,395.3,167.3,157.3,322.2,341.8,186.2,187.2,275.3,330.5,213.2,344.9,385.6,173.4,0.0,177.0,192.1,167.2,224.9,151.7,174.7,203.0,245.4,224.9,286.1,123.4,265.6,225.4,150.5,308.5,26.8,344.5,378.6,335.7,214.1,138.6,341.9
21,428.7,280.9,221.1,371.4,195.9,94.5,111.1,456.8,228.8,120.9,383.7,403.3,9.2,187.5,328.3,392.0,274.7,406.4,447.1,234.9,183.3,0.0,245.1,220.2,286.4,128.2,236.2,256.0,315.6,286.4,339.1,169.4,327.1,295.6,258.6,370.0,199.7,406.0,440.1,397.2,214.4,104.5,403.4
22,226.0,215.3,249.6,417.5,66.2,195.3,211.9,411.2,240.0,221.7,338.1,357.7,245.2,183.5,83.2,438.1,320.8,360.8,401.5,281.0,197.7,236.0,0.0,115.8,332.5,229.0,232.6,10.9,241.3,332.5,94.0,119.5,281.5,230.0,207.3,416.1,193.1,360.4,394.5,351.6,198.0,157.1,357.8
