,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,2070.4,1968.6,2160.7,1367.6,2054.9,1235.1,2127.7,1819.4,1470.3,1490.3,769.8,2176.4,1294.9,1705.9,1357.0,1561.2,1266.4,1294.6,1515.2,1275.7,859.5,986.1,1868.0,2105.8,1238.9,896.7,1921.4,1718.5,1121.8,1685.8,503.4,1655.7,1280.2,1887.4,1229.7,1613.9,1239.1,998.9,1246.2,940.4,1067.6,2121.1
1,2066.1,0.0,666.4,277.8,707.4,580.1,1014.6,300.0,607.2,1213.9,1238.0,1773.6,192.0,1294.0,704.6,901.2,760.6,1302.0,1384.6,714.5,1196.8,1754.2,1407.3,824.1,529.3,1274.4,1619.6,149.0,895.2,1441.4,758.3,1599.8,841.2,1099.2,412.9,1390.2,813.2,870.5,1368.2,1033.6,1170.2,1302.8,345.7
2,1980.7,666.4,0.0,399.3,1112.6,86.3,1406.7,366.4,978.7,568.9,593.0,1198.8,474.4,1218.6,845.2,1272.7,990.4,1226.6,1309.2,1020.5,1292.7,1109.2,1481.4,912.1,137.1,1199.0,1435.4,715.3,365.5,1054.5,825.1,1942.1,724.4,1023.8,784.4,1314.8,957.4,1242.0,1420.5,1405.1,1512.6,1203.1,320.7
3,2156.4,277.8,399.3,0.0,797.7,313.0,1104.9,33.0,697.5,946.8,970.9,1576.8,85.9,1384.3,794.9,991.5,850.9,1392.2,1474.9,804.8,1287.1,1487.1,1497.6,630.9,262.2,1364.6,1709.9,340.9,628.1,1432.5,848.6,1690.0,931.5,1189.5,503.2,1480.5,903.5,960.8,1458.4,1123.9,1260.5,1393.1,78.6
4,1363.4,707.4,1078.9,797.7,0.0,992.6,311.8,764.7,718.7,843.3,867.4,1202.0,813.5,573.1,533.4,369.7,198.3,859.6,887.7,152.2,494.0,1291.7,704.6,819.8,941.7,832.0,890.5,558.4,862.4,869.9,513.3,897.0,483.2,666.7,524.5,822.8,250.9,338.9,665.4,475.0,467.5,735.4,758.2
5,2067.0,580.1,86.3,313.0,992.6,0.0,1493.0,280.1,892.4,655.2,679.3,1285.1,388.1,1304.9,931.5,1186.4,1076.7,1312.9,1395.5,999.7,1379.0,1195.5,1567.7,825.8,50.8,1285.3,1521.7,629.0,451.7,1140.8,911.4,1884.9,810.7,1110.1,698.1,1401.1,1043.7,1155.7,1506.8,1318.8,1455.4,1289.4,234.4
6,1230.8,1000.1,1406.7,1090.4,297.3,1285.3,0.0,1057.4,1011.4,1137.4,1161.5,922.4,1106.2,289.4,827.5,547.8,491.0,575.8,604.0,444.9,124.4,1012.1,444.3,1112.5,1234.4,548.3,611.5,851.1,1156.6,590.3,807.4,764.4,777.3,383.0,817.2,539.1,543.6,517.0,383.4,653.2,334.9,451.7,1050.9
7,2123.5,300.0,366.4,33.0,764.7,280.1,1071.9,0.0,664.5,913.9,938.0,1543.9,108.1,1351.4,762.0,958.6,817.9,1359.3,1441.9,771.9,1254.1,1454.2,1464.7,597.9,229.2,1331.7,1677.0,363.1,595.2,1399.5,815.7,1657.1,898.6,1156.5,470.2,1447.5,870.6,927.8,1425.5,1090.9,1227.6,1360.2,45.6
8,2077.4,607.2,978.7,697.5,718.7,892.4,1025.9,664.5,0.0,1241.8,1265.9,1784.9,713.2,1305.4,716.0,503.5,771.9,1313.3,1395.9,725.9,1208.1,1782.1,1418.7,311.5,841.5,1285.7,1630.9,458.2,1207.5,1452.8,769.7,1611.1,852.6,1110.5,306.9,1401.5,824.6,692.1,1379.5,570.4,1181.5,1314.2,657.9
9,1482.4,1230.5,568.9,946.8,843.3,655.2,1146.5,913.9,1241.8,0.0,94.6,700.5,1021.9,961.2,575.9,1122.6,721.1,957.2,931.7,751.2,1023.1,610.8,1058.9,1342.9,706.0,875.9,937.1,1081.5,318.7,556.1,555.8,1519.6,455.1,754.5,1047.6,866.8,688.1,1091.8,998.0,1227.9,1090.1,704.7,868.2
10,1502.4,1254.6,593.0,970.9,867.4,679.3,1166.5,938.0,1265.9,94.6,0.0,720.5,1046.0,981.2,600.0,1146.7,745.2,923.6,951.7,775.3,1043.2,630.9,1079.0,1367.0,730.1,896.0,957.1,1105.6,342.8,576.2,579.9,1539.7,479.2,778.6,1071.7,886.8,712.2,1115.9,1018.0,1252.0,1110.1,724.7,892.3
