,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
0,0.0,1404.2,1384.3,1649.7,1513.4,1414.2,1775.5,1018.3,1683.7,1227.6,1112.8,942.8,1462.0,2344.0,1352.9,1583.7,1189.2,1018.4,1209.4,1508.1,748.3,781.5,2027.0,1453.7,1602.3,1433.2,1311.8,1248.5,2315.1,1869.1,2122.5,1522.1,1338.8,1475.6,1936.6,1435.6,2168.7,1602.5,1041.3,1484.1,1555.7,1638.7,776.1,2310.9,1564.3,1556.5,1317.3,1503.3,1436.6,1268.6,725.5,1409.5,1348.8,1309.9,1351.0,1635.3,955.9,1119.3,1284.4,1666.3,959.9,1955.3,1263.2,1813.4,2156.8,1624.7,1665.1,1513.2,1321.3,1502.8,1207.3,1830.5,1784.8,1001.9,1114.8,2470.9,805.7,2177.4,1343.8,2463.7,1592.0,1373.4,1077.1,1742.9,1793.4,1281.0,1339.9,2358.4,1393.7,1924.4,1115.8,1122.4,1263.2,1073.6,627.1,1556.5,2045.5,1605.7,1536.7,1675.0,1341.1,1785.4,1115.8,630.2,1470.4,1551.4,1300.9,1341.4,2342.8,1378.2,1195.8,585.3,1384.4,1137.2,1236.6,1191.8,960.3,1732.1,1676.0,2196.8,2321.7,1309.5,1256.2,1461.8,614.8,1708.6,805.3,1339.9,764.4,1630.5,2348.5,745.3,2151.3,805.3,1278.0,1219.7,1866.9,929.4,1154.7,870.7,852.8,1946.6,1743.3,972.6,1037.5,1291.8,1743.1,2192.6,1529.3,1269.3,1497.1,1195.8,2094.0
1,1423.0,0.0,814.4,342.6,723.7,246.4,730.3,620.6,588.9,393.1,1020.5,678.0,820.2,1298.8,783.0,1253.1,619.4,620.8,239.1,455.0,790.2,757.1,981.9,310.1,450.0,406.1,546.3,536.1,1270.0,823.9,1077.3,412.3,697.0,458.9,891.5,79.7,1123.5,373.9,643.7,234.4,293.0,807.8,762.4,1265.7,301.5,378.0,675.5,253.5,32.3,298.3,713.6,380.7,378.6,717.6,758.7,394.9,632.8,501.5,518.9,359.2,797.1,910.1,521.3,768.3,669.4,472.3,637.8,723.5,351.0,359.2,637.5,1073.0,519.3,604.2,639.3,845.1,984.7,1132.2,272.5,1418.5,1261.3,346.3,601.6,283.6,748.2,950.4,64.4,1313.2,366.7,879.2,1023.5,1030.1,521.3,450.3,1012.4,378.0,1255.0,377.2,794.5,319.2,699.3,740.2,1023.5,908.4,464.1,288.7,103.3,312.6,1297.6,351.2,313.5,953.2,355.6,342.7,697.9,592.8,637.2,298.1,320.2,709.4,834.3,740.8,364.5,820.0,923.7,672.2,984.3,64.4,774.2,478.2,1303.3,1011.8,1106.1,984.3,506.6,564.9,405.6,827.6,501.8,713.7,551.4,901.4,529.3,649.5,639.9,722.0,529.5,1147.4,765.6,503.7,1166.4,313.5,1048.8
2,1398.7,814.4,0.0,1320.9,1184.7,824.4,1446.7,738.0,1418.3,579.5,784.0,441.5,1196.5,2015.2,110.1,1254.9,195.0,738.1,575.3,1179.3,617.6,584.4,1698.3,863.9,1273.5,843.4,663.7,912.5,1986.4,1540.3,1793.7,1193.4,1073.4,1146.8,1607.9,845.8,1839.9,1273.7,761.1,894.3,966.0,1309.9,589.8,1982.1,974.5,1227.7,1051.8,913.5,846.8,678.8,1089.9,607.6,759.1,981.2,1022.2,1306.5,1009.2,471.1,636.3,1337.5,1173.5,1626.5,897.7,1484.7,1435.5,1295.9,1399.6,1184.4,731.5,913.1,177.0,1501.7,1285.4,721.6,466.7,2142.1,812.0,1848.6,542.0,2134.9,1263.2,783.6,429.0,1049.7,1464.6,952.2,750.1,2029.6,803.9,1595.6,787.0,793.6,897.7,826.6,775.9,1227.7,1716.8,1276.9,1271.3,1085.2,1075.7,1456.6,787.0,735.7,1141.7,961.6,711.1,539.5,2014.0,788.4,764.2,895.3,582.5,719.1,907.8,969.2,1013.5,1064.1,1086.3,1475.5,1600.4,980.8,608.0,1196.4,751.0,1443.1,811.6,750.1,601.5,1301.7,2019.7,1388.1,1822.5,811.6,882.9,941.2,1171.7,1204.0,352.9,541.0,927.8,1617.9,1295.3,1025.9,757.3,128.3,1295.5,1863.8,1141.9,621.1,1168.3,764.2,1765.2
3,1658.4,342.6,1108.6,0.0,438.9,589.0,700.9,914.8,608.2,687.3,669.9,900.8,830.0,1269.5,1077.2,968.3,913.6,915.0,533.3,170.2,1084.4,1051.3,952.5,652.7,165.2,757.2,840.5,830.3,1240.6,794.6,1048.0,127.5,991.2,174.1,862.1,262.9,1094.1,89.1,937.9,577.0,635.6,778.4,1056.7,1236.4,644.1,93.2,969.7,596.1,374.9,592.5,1007.8,674.9,672.8,432.8,473.9,121.9,927.1,795.7,813.1,16.6,1091.4,880.8,815.6,738.9,688.8,187.6,657.2,438.7,645.2,701.8,931.7,1043.6,538.7,898.5,933.5,864.5,1375.3,1102.9,566.7,1389.1,976.5,697.3,895.8,151.1,718.9,665.6,358.6,1283.9,717.7,849.9,672.9,679.6,815.6,744.5,1035.5,93.2,1225.6,92.4,813.9,338.5,993.5,710.9,672.9,1199.8,179.3,631.3,397.5,606.8,1268.3,702.2,607.7,1155.0,649.8,636.9,413.1,887.0,931.4,165.5,339.6,728.8,853.7,456.0,658.8,830.1,1184.4,691.5,1374.9,358.6,1068.4,193.4,1274.0,1306.0,1076.7,1374.9,800.8,859.1,425.0,1121.9,796.0,1007.9,845.7,872.1,548.6,943.7,934.1,1016.2,548.8,1118.1,1059.8,797.9,881.6,607.7,1019.4
4,1522.1,723.7,1206.1,438.9,0.0,970.1,262.0,1208.0,989.3,1049.5,533.7,764.6,1211.1,830.6,1174.7,832.0,1011.1,1208.1,914.5,297.3,1087.6,1054.4,513.6,1033.8,391.5,1138.3,1133.7,1382.5,801.7,355.7,609.0,311.4,1543.4,264.8,423.2,644.0,655.2,391.7,1231.1,958.1,1016.7,339.5,1059.8,797.4,1025.2,345.7,1521.8,977.2,756.0,973.6,1559.9,1056.0,1053.9,296.6,337.6,424.5,1479.2,941.1,1106.3,455.5,1643.5,441.8,1367.7,300.0,1242.3,413.9,1038.3,0.3,1026.3,1082.9,1029.1,604.7,919.8,1191.6,936.7,957.4,1239.1,663.9,947.8,950.2,840.3,1078.4,899.0,532.2,280.0,529.3,739.7,844.9,1098.8,411.0,536.7,543.3,1367.7,1296.6,899.3,345.7,786.7,394.9,1195.0,719.6,1545.7,272.0,536.7,1063.5,259.7,1012.4,778.6,987.9,829.3,1083.3,1234.2,1018.7,1030.9,1189.1,276.9,1439.2,1483.5,521.3,720.7,1093.1,989.5,319.7,1078.0,1211.2,1048.2,1072.6,1238.7,739.7,1071.5,419.7,835.0,1947.2,637.8,1238.7,1352.9,1411.2,806.1,1674.0,976.6,1011.0,1397.8,433.2,929.7,1495.9,1227.3,1113.7,929.9,679.1,1611.9,1091.1,745.4,1234.2,580.5
5,1432.9,246.4,824.4,589.0,970.1,0.0,976.6,630.6,835.2,403.1,1030.4,687.9,830.1,1545.2,793.0,1501.4,629.4,630.7,249.1,701.3,800.2,767.0,1228.2,63.7,696.3,159.8,556.2,546.1,1516.3,1070.3,1323.7,658.7,707.0,705.2,1137.8,326.1,1369.8,620.3,653.6,69.9,141.6,1054.1,772.4,1512.1,150.1,624.4,685.5,89.1,214.0,145.6,723.5,390.6,190.8,964.0,1005.0,641.2,642.8,511.4,528.9,605.6,807.1,1156.4,531.3,1014.6,915.8,718.7,884.2,969.8,163.2,112.8,647.4,1319.3,765.7,614.2,649.3,1091.5,994.7,1378.6,282.4,1664.8,1509.6,99.9,611.6,530.0,994.6,1198.7,310.7,1559.6,120.3,1125.6,1033.5,1040.1,531.3,460.3,1022.3,624.4,1501.3,623.5,904.9,565.5,709.3,986.6,1033.5,918.3,710.4,137.2,340.6,322.5,1544.0,104.8,323.5,963.1,365.5,352.7,944.2,602.8,647.2,544.4,566.6,955.8,1080.7,987.1,374.5,830.0,933.7,918.5,994.2,310.7,784.1,724.5,1549.7,1021.8,1352.4,994.2,516.5,574.9,652.0,837.6,511.7,723.7,561.4,1147.8,775.6,659.5,649.9,732.0,775.8,1393.8,775.5,513.7,1414.7,323.5,1295.1
6,1784.1,985.7,1468.1,700.9,262.0,1232.1,0.0,1470.0,1191.4,1311.5,795.7,1026.6,1413.2,637.7,1436.7,671.3,1273.1,1470.1,1176.5,559.3,1349.6,1316.4,320.7,1295.8,653.5,1400.3,1395.7,1644.5,608.8,162.8,416.2,573.4,1805.4,526.8,230.3,906.0,462.3,653.7,1493.1,1220.1,1278.7,376.1,1321.8,604.6,1287.2,607.7,1783.8,1239.3,1018.1,1235.6,1821.9,1318.0,1315.9,558.6,599.6,686.5,1741.2,1203.1,1368.3,717.6,1905.5,248.9,1629.7,38.0,1049.4,675.9,1240.4,262.3,1288.4,1344.9,1291.2,527.6,1090.3,1453.6,1198.7,764.5,1501.1,471.1,1209.8,757.3,679.6,1340.4,1161.0,794.2,87.1,791.4,1001.7,652.1,1360.8,218.1,798.7,805.3,1629.7,1558.6,1161.3,607.7,593.8,656.9,1397.1,981.6,1807.7,79.1,798.7,1325.5,521.7,1274.4,1040.7,1249.9,636.5,1345.3,1496.2,1280.7,1292.9,1451.1,538.9,1701.2,1745.5,783.3,982.7,900.2,796.7,581.7,1340.1,1413.3,1310.2,1274.7,1500.7,1001.7,1333.5,681.7,642.2,2209.2,444.9,1500.7,1614.9,1673.3,1068.1,1936.0,1238.6,1273.1,1659.8,240.3,1131.8,1757.9,1489.3,1375.7,1132.0,486.2,1873.9,1353.1,584.7,1496.2,387.6
7,1014.0,620.6,738.0,914.8,1186.6,630.6,1448.6,0.0,1066.3,227.5,785.9,443.4,844.6,2017.1,706.6,1256.8,543.0,0.1,425.8,1181.2,270.0,236.8,1700.2,670.1,1275.4,649.6,74.3,560.5,1988.3,1542.2,1795.6,1195.3,721.4,1148.7,1609.8,652.0,1841.8,946.2,23.1,700.5,772.2,1311.8,242.2,1984.0,780.7,950.3,699.9,719.7,653.0,485.0,738.0,567.3,565.3,983.1,1024.1,967.1,657.2,266.9,101.7,931.5,821.5,1628.4,545.7,1486.6,1317.5,1297.8,1047.7,1186.3,537.7,719.2,561.0,1503.6,1167.4,16.4,268.4,1493.2,464.4,1850.5,459.1,2136.8,1265.1,589.8,306.0,855.9,1466.5,954.1,556.3,2031.5,610.1,1597.5,788.9,795.5,545.7,474.7,552.4,950.3,1718.7,949.4,919.3,891.4,723.7,1458.6,788.9,388.1,1143.6,767.8,517.3,499.2,2015.9,594.6,412.2,432.9,542.2,367.1,909.7,617.2,661.6,870.3,892.4,1357.5,1482.4,982.7,256.1,844.4,403.4,1091.2,464.0,556.3,253.9,1303.6,2021.6,1036.2,1824.4,464.0,531.0,589.3,977.9,852.0,508.5,239.8,575.8,1619.8,1125.9,673.9,19.3,645.6,1125.7,1865.7,789.9,116.9,1170.2,412.2,1767.1
8,1674.9,588.9,1418.3,608.2,861.7,835.2,898.3,1066.3,0.0,838.8,1220.3,1123.7,221.7,1092.9,1386.8,1271.0,1223.2,1066.4,847.1,720.6,1235.9,1202.7,942.5,898.9,715.6,1070.9,991.9,505.8,1064.0,992.0,871.4,678.0,399.4,724.5,1059.5,509.1,917.6,639.6,1089.4,823.2,881.9,975.8,1208.1,724.5,890.4,643.6,457.0,842.4,621.2,906.3,1038.2,988.6,986.5,983.2,1024.3,660.5,893.9,947.1,964.6,624.8,696.2,942.5,520.6,936.3,251.2,738.0,49.0,862.0,959.0,948.0,1241.3,1241.0,101.1,1049.9,1085.0,426.9,1430.4,926.3,880.4,1212.6,1279.2,1011.0,1047.3,549.3,916.3,1216.0,604.8,1107.3,1031.4,973.4,1223.3,1230.0,520.6,591.6,1458.0,643.6,1302.3,642.8,205.7,269.7,342.6,908.3,1223.3,1354.0,729.7,877.5,643.8,920.5,1091.7,1015.9,833.5,1398.8,963.5,774.9,963.5,514.6,898.2,563.7,417.6,291.2,416.1,1006.4,810.2,221.9,1369.4,83.3,1430.0,604.8,1219.8,743.8,1097.4,910.9,900.2,1430.0,535.3,477.0,183.2,726.8,1188.7,1159.4,812.5,1069.5,59.6,910.6,1085.6,1325.8,59.4,705.2,664.7,949.4,1184.4,833.5,803.8
9,1242.1,393.1,579.5,687.3,1028.1,403.1,1290.1,227.5,838.8,0.0,627.4,284.9,617.0,1858.6,548.1,1098.3,384.5,227.7,198.3,1022.7,397.1,364.0,1541.7,442.6,1116.9,422.1,153.2,333.0,1829.8,1383.7,1637.1,1036.8,493.9,990.2,1451.3,424.5,1683.3,718.7,250.6,473.0,544.6,1153.3,369.4,1825.5,553.1,722.7,472.3,492.1,425.4,257.4,510.4,339.8,337.7,824.6,865.6,739.6,429.7,108.4,125.8,703.9,594.0,1469.9,318.2,1328.1,1090.0,1139.3,820.1,1027.8,310.2,491.7,402.5,1345.1,939.9,211.1,246.2,1265.6,591.6,1692.0,231.6,1978.3,1106.6,362.2,208.5,628.3,1308.0,795.6,328.7,1873.0,382.6,1439.0,630.4,637.0,318.2,247.1,619.3,722.7,1560.2,721.9,691.8,663.9,496.2,1300.0,630.4,515.3,985.0,540.3,289.8,271.7,1857.4,367.1,184.7,560.1,314.7,139.6,751.2,389.7,434.0,642.8,664.9,1130.0,1254.9,824.1,28.6,616.9,530.6,863.7,591.2,328.7,381.1,1145.1,1863.1,808.7,1665.9,591.2,303.4,361.8,750.3,624.5,350.0,320.6,348.3,1461.2,898.4,446.4,246.8,487.1,898.2,1707.2,562.4,110.6,1011.7,184.7,1608.6
