,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
0,0.0,1499.0,1083.8,1752.2,1243.1,934.2,1501.9,1619.5,1464.3,1555.2,2364.5,1620.9,717.8,641.8,1091.4,1537.8,1428.5,998.2,1665.9,2340.6,764.4,1300.9,1544.3,1573.4,1636.7,1176.5,1641.7,1615.7,1279.2,1268.6,1809.5,2321.7,1029.1,1448.5,870.7,1549.6,1563.5,955.8,1674.6,1789.3,735.6,775.7,1284.1,1453.7,986.5,1688.8,959.9,1035.8,1382.4,1934.7,1684.0,1080.7,1517.7,1743.3,1226.0,2269.9,1508.0,719.9,1306.9,1209.4,1382.4,2345.1,1592.0,1032.2,836.4,1684.0,1034.0,2438.2,1418.1,1635.3,1219.7,1227.6,960.3,1428.5,1675.0,2263.0,2045.2,1669.2,1199.5,1266.2,1242.7,2442.9,1345.4,1798.4,887.1,1313.8,1163.8,1709.7,735.2,2413.5,1236.5,1707.6,1614.6,2269.9,1340.5,1175.8,2309.2,793.6,2341.5,1137.2,1937.6,1689.9,1623.3,1573.6,1284.4,590.4,1248.5,1306.9,1273.0,1876.2,2133.5,2325.3,1471.4,1130.4,1461.8,1075.2,955.8,2340.5,1175.8,1642.3,808.1,1598.2,1541.9,1491.0,1257.6,2090.2,1564.3,2344.2,2027.2,1037.5,1361.4,805.0,1502.8,2312.8,1039.3,1743.3,769.7,1681.3,1239.2,1291.8,870.7,1501.4,1224.5,1173.9,1647.9,986.5,705.1,1684.1,808.1,810.3,1427.2,1195.8,2094.0
1,1517.7,0.0,627.3,1089.5,401.1,936.7,222.8,485.8,769.3,746.7,1414.1,487.1,1016.5,1092.5,788.5,579.5,268.5,695.3,715.5,1390.2,868.9,198.1,586.0,515.9,579.2,389.0,994.3,751.7,750.0,375.6,859.1,929.1,500.6,580.8,808.5,591.3,284.4,684.1,905.9,838.9,818.4,723.3,426.9,293.7,683.7,427.8,891.9,733.0,339.0,984.3,733.6,634.8,97.1,381.6,273.0,877.3,549.6,993.6,526.0,333.9,339.0,1394.7,1356.1,729.3,1015.4,733.6,731.2,1487.8,723.1,489.7,593.5,487.9,732.0,268.5,413.9,1312.6,1349.4,727.5,829.7,595.4,901.3,1492.5,870.3,627.7,752.8,385.7,376.3,448.6,898.1,1463.1,407.7,495.3,820.7,877.3,793.5,853.4,1358.8,839.6,1391.1,437.5,1274.9,748.2,362.2,516.0,613.7,1042.9,630.9,526.0,799.0,925.8,1183.1,1374.9,210.4,749.0,766.8,694.4,684.1,947.9,853.4,482.6,978.6,804.3,872.9,331.0,631.4,1139.8,606.0,1393.8,1076.8,734.7,318.0,693.9,342.8,1362.4,736.4,624.0,1043.5,469.0,568.4,816.8,808.5,1265.5,883.1,705.4,477.1,683.6,978.9,423.0,978.6,980.8,267.2,408.3,1143.6
2,1098.3,627.3,0.0,1123.0,371.4,305.0,630.2,990.3,835.0,925.9,1735.3,991.6,384.8,460.7,510.7,908.6,556.8,417.4,1036.7,1711.4,301.0,429.2,915.1,944.2,1007.5,444.4,1075.8,1049.7,650.0,396.8,1180.2,1318.4,481.7,819.3,240.6,920.4,691.8,406.3,1045.4,1160.1,799.5,704.4,200.4,582.0,405.8,817.1,873.0,455.1,510.7,1305.4,1054.7,132.1,675.4,771.0,354.3,1266.6,878.7,425.8,223.1,293.4,510.7,1715.9,962.7,451.5,996.5,1054.7,453.3,1809.0,788.8,1006.0,136.0,279.0,713.1,556.8,803.3,1633.8,1416.0,1103.2,570.3,317.5,613.5,1813.6,261.6,1017.0,303.4,442.1,380.1,838.0,330.2,1784.2,364.8,1078.4,985.3,1266.6,774.6,546.6,1680.0,271.8,1712.3,418.6,1308.4,1124.0,751.6,944.3,335.8,599.9,612.0,223.1,643.7,1247.0,1504.2,1696.0,599.7,730.1,832.6,126.5,406.3,1337.3,546.6,1013.1,346.9,968.9,854.0,619.3,173.8,1461.0,935.1,1715.0,1398.0,456.8,489.7,675.0,631.1,1683.5,458.5,1013.4,475.6,1052.0,290.6,208.1,240.6,872.2,595.2,686.5,1018.6,405.7,411.0,812.3,346.9,349.1,555.5,463.7,1464.7
3,1748.8,1344.9,1132.3,0.0,1508.2,818.9,1489.4,935.2,780.0,484.7,977.6,936.6,1035.3,1111.3,1507.8,853.5,1693.6,1414.6,842.8,953.7,1298.2,1305.1,860.0,889.1,952.4,1441.6,1821.5,1578.9,760.7,1533.6,827.6,1116.1,1478.8,764.2,1237.7,865.3,1550.9,1403.4,222.9,719.4,1796.7,1701.5,1332.7,1718.8,1403.0,1259.9,1870.2,1452.3,1647.5,574.0,355.9,1129.2,1363.6,1059.0,1491.0,1481.9,823.7,1379.9,1355.4,1474.5,1647.5,958.2,417.0,1448.6,1993.6,355.9,1450.5,1051.3,621.8,951.0,1268.3,1276.2,1710.2,1693.6,1246.1,876.1,293.0,1554.7,726.2,1314.7,769.3,1056.0,1393.9,1396.1,1300.6,1578.8,1428.9,1280.8,1327.4,1026.6,1501.6,1023.3,558.7,1481.9,1771.8,702.5,922.3,1268.9,954.6,1415.8,185.4,1575.4,1194.4,889.2,1333.0,1250.5,1609.1,1355.4,809.6,632.5,746.6,938.4,1134.6,1727.2,578.1,1123.7,1403.4,1097.2,702.5,958.0,997.4,542.3,1851.2,1756.0,1306.1,418.5,880.0,957.3,640.3,1454.0,1626.5,1672.2,1767.9,925.9,1455.7,1451.3,1429.8,997.0,1287.7,1340.4,1237.7,326.4,751.1,1683.7,963.5,1402.9,1365.2,1255.1,997.4,999.6,1692.2,1460.8,707.1
4,1261.8,401.1,371.4,1219.2,0.0,680.8,258.8,615.4,899.0,876.4,1543.8,616.8,760.6,836.6,532.6,709.1,185.4,439.4,845.2,1519.9,613.0,169.5,715.7,645.6,708.9,133.1,838.8,812.8,1025.8,25.5,988.8,1058.8,244.7,710.4,552.6,721.0,320.4,428.2,1035.6,968.6,562.5,467.4,171.0,210.6,427.8,557.5,636.0,477.1,139.3,1114.0,863.2,378.9,304.0,511.3,94.6,1006.9,679.3,737.8,270.1,78.0,139.3,1524.4,1338.6,473.5,759.5,863.2,475.3,1617.5,1164.7,619.3,337.6,232.0,476.1,185.4,543.6,1442.3,1479.1,857.2,946.1,339.5,989.3,1622.1,614.5,757.4,496.9,70.7,120.4,578.3,642.2,1592.8,6.6,625.0,950.4,1006.9,537.6,922.4,1488.5,583.8,1520.8,181.6,1404.6,877.9,491.9,645.7,357.8,787.0,375.0,270.1,1019.6,1055.5,1312.8,1504.5,340.0,493.1,1208.4,438.6,428.2,1077.6,922.4,612.3,722.7,934.0,617.0,247.9,375.5,1269.5,735.7,1523.5,1206.5,478.8,118.3,438.1,259.7,1492.1,480.5,753.7,787.6,598.6,312.6,560.9,552.6,1248.0,971.1,449.5,606.7,427.7,723.0,552.7,722.7,724.9,184.1,152.4,1273.2
5,930.0,945.2,313.4,818.0,689.3,0.0,948.1,685.3,530.1,620.9,1430.3,686.7,216.4,292.4,689.0,603.6,874.7,595.7,731.7,1406.4,479.3,747.1,610.1,639.2,702.5,622.7,1254.1,1228.0,345.0,714.8,875.3,1568.8,660.0,514.3,418.9,615.4,1009.7,584.6,740.4,855.1,977.8,882.6,513.8,899.9,584.1,1010.0,1051.3,633.4,828.6,1000.5,749.8,310.4,963.9,809.1,672.2,1459.5,573.8,561.1,536.5,655.6,828.6,1410.9,657.7,629.8,1174.8,749.8,631.6,1504.0,483.9,701.0,449.4,457.3,891.4,874.7,996.2,1328.8,1111.0,1281.5,265.3,495.8,308.5,1508.7,575.1,1209.9,481.7,760.0,610.0,1030.9,508.5,1479.3,682.7,773.4,680.4,1459.5,952.9,241.6,1375.0,450.0,1407.3,596.9,1003.4,1302.3,944.5,639.3,514.1,431.6,790.3,536.5,338.8,942.0,1199.3,1391.1,884.7,908.4,527.6,304.8,584.6,1549.9,241.6,708.1,178.6,664.0,1032.3,937.2,487.2,1156.0,630.1,1410.0,1093.0,635.1,807.6,853.3,949.0,1378.6,636.8,1206.3,610.9,747.1,468.9,521.5,418.9,567.2,290.2,864.8,713.6,584.0,546.3,1005.2,178.6,180.7,873.4,642.0,1159.8
6,1520.7,222.8,630.2,1233.9,258.8,939.6,0.0,630.2,913.8,891.2,1558.6,631.5,1019.4,1095.4,791.5,723.9,126.3,698.3,859.9,1534.7,871.9,342.5,730.4,660.3,723.6,392.0,1097.7,896.1,894.4,233.4,1003.5,1073.5,503.5,725.2,811.4,735.7,61.6,687.1,1050.4,983.4,821.4,726.2,429.9,151.5,686.6,572.2,894.9,735.9,196.7,1128.7,878.0,637.8,125.8,526.1,353.4,1021.7,694.1,996.6,528.9,336.9,196.7,1539.2,1597.4,732.3,1018.3,878.0,734.1,1632.2,867.6,634.1,596.5,490.8,734.9,126.3,558.4,1457.0,1493.8,871.9,974.1,598.3,1045.7,1636.9,873.3,772.1,755.8,243.5,379.3,593.0,901.0,1607.5,265.4,639.7,965.1,1021.7,796.5,997.8,1503.2,842.6,1535.6,440.4,1419.3,892.6,506.7,660.4,616.6,1045.9,633.8,528.9,943.4,1070.3,1327.5,1519.3,354.8,751.9,911.3,697.4,687.1,1092.4,997.8,627.0,981.6,948.7,875.9,188.7,634.3,1284.2,750.4,1538.2,1221.3,737.6,175.8,696.9,200.6,1506.8,739.4,768.5,1046.5,613.4,571.4,819.7,811.4,1506.8,1027.5,708.4,621.5,686.6,981.9,567.4,981.6,983.7,124.9,411.3,1288.0
7,1628.2,485.8,1011.7,935.2,615.4,698.3,630.2,0.0,359.6,450.5,1259.9,1.3,914.7,990.7,1036.4,169.7,675.9,943.1,561.2,1236.0,1177.6,445.9,176.3,106.2,169.5,636.9,967.3,724.7,340.3,640.9,704.8,902.1,748.4,171.0,1117.1,181.6,691.8,932.0,751.7,684.7,1066.3,971.1,674.8,701.1,931.5,400.8,1139.8,980.8,746.3,830.0,579.3,1008.6,504.4,123.8,520.9,850.2,139.9,1259.3,773.8,581.7,746.3,1240.4,946.4,977.2,1263.2,579.3,979.0,1333.5,313.4,15.7,841.4,735.7,979.8,675.9,386.9,1158.3,1195.1,700.5,420.0,843.2,491.6,1338.2,1273.3,600.7,1180.0,686.1,624.2,421.6,1206.7,1308.8,608.9,164.1,509.9,850.2,1041.4,443.7,1204.5,1148.3,1236.9,685.3,1120.6,721.2,335.2,106.3,861.5,1129.8,878.7,773.8,389.2,771.6,1028.8,1220.6,275.4,996.8,357.1,1003.1,932.0,920.9,443.7,22.8,876.8,493.5,1120.8,738.3,879.2,985.5,196.3,1239.5,922.6,982.5,733.8,941.8,750.2,1208.1,984.3,597.0,1309.2,137.8,816.3,1219.8,1117.1,855.8,473.3,953.3,28.3,931.4,1244.6,396.0,876.8,879.0,674.5,656.1,989.3
8,1473.0,769.3,856.5,780.0,899.0,543.0,913.8,359.6,0.0,295.2,1104.6,360.9,759.5,835.4,1232.0,277.9,959.4,1138.7,406.0,1080.7,1022.3,729.5,284.4,313.5,376.8,1165.7,1250.9,1008.2,185.0,924.5,549.6,1243.1,1203.0,188.6,961.9,289.7,975.3,1127.6,596.4,529.4,1520.8,1425.7,1056.8,984.6,1127.1,684.3,1594.3,1176.4,1029.9,674.8,424.0,853.4,788.0,483.4,804.4,1133.8,248.0,1104.1,1079.5,865.3,1029.9,1085.2,791.1,1172.8,1717.8,424.0,1174.6,1178.3,158.2,375.3,992.4,1000.3,1434.4,959.4,670.5,1003.1,1039.9,984.0,264.7,1038.8,336.3,1182.9,1118.1,884.2,1024.7,969.7,907.7,705.1,1051.5,1153.6,892.4,447.7,354.7,1133.8,1495.9,288.4,1049.3,993.1,1081.6,1139.9,965.4,1004.7,618.8,313.6,1057.1,974.6,1333.3,1079.5,234.0,616.3,873.6,1065.3,559.0,1451.4,201.9,847.9,1127.6,1224.2,288.4,382.4,721.6,338.2,1575.3,1021.9,1030.3,830.3,304.4,1084.3,767.3,1178.1,1017.3,1396.4,1033.7,1052.9,1179.9,880.6,1153.9,421.3,1011.9,1064.5,961.9,700.6,318.1,1407.8,387.9,1127.0,1089.3,679.5,721.6,723.7,958.1,1185.0,834.0
9,1563.8,860.2,947.3,484.7,989.9,633.9,1004.6,450.5,295.2,0.0,809.4,451.8,850.3,926.3,1322.8,368.7,1050.3,1229.6,110.7,785.5,1113.2,820.3,375.3,404.4,467.7,1256.6,1341.7,1099.1,275.9,1015.3,254.3,947.8,1293.8,279.4,1052.7,380.6,1066.2,1218.4,301.2,234.2,1611.7,1516.5,1147.7,1075.5,1218.0,775.2,1685.2,1267.3,1120.7,379.5,128.8,944.2,878.9,574.2,895.3,1313.6,338.9,1195.0,1170.4,956.2,1120.7,790.0,601.2,1263.7,1808.7,128.8,1265.5,883.1,137.1,466.2,1083.3,1091.2,1525.2,1050.3,761.3,707.9,744.7,1074.9,355.6,1129.7,427.2,887.7,1208.9,1227.9,1115.6,1060.5,1243.9,796.0,1142.4,858.3,983.3,538.5,74.0,1313.6,1586.8,379.3,754.1,1083.9,786.4,1230.8,670.2,1095.6,709.7,404.5,1148.0,1065.5,1424.2,1170.4,324.9,321.1,578.3,770.1,649.8,1542.2,93.3,938.7,1218.4,929.0,379.3,473.3,812.5,57.6,1666.2,1112.7,1121.1,535.0,395.3,789.1,472.1,1269.0,1108.2,1487.2,1124.6,757.6,1270.7,971.4,1244.8,512.2,1102.8,1155.4,1052.7,510.7,409.0,1498.7,478.8,1217.9,1180.2,770.4,812.5,814.6,1048.9,1275.9,538.8
