,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
0,0.0,1592.3,1160.1,1490.7,1300.9,1865.4,950.1,991.8,1545.0,1576.5,1197.9,942.3,1733.0,1015.4,763.1,682.3,1125.8,1241.0,1599.7,1802.5,908.4,1073.6,1381.9,919.0,835.8,801.0,1411.6,1779.1,1386.6,1429.5,2049.0,1382.9,1544.9,1128.0,1320.5,1187.2,1674.3,1314.7,2121.4,912.8,1368.5,1169.4,1255.0,711.9,2063.8,1863.4,2010.7,1197.7,1148.1,911.8,1445.3,693.9,930.3,1474.1,1095.6,1423.8,1246.9,904.0,1361.5,1098.4,1197.0,1847.9,1341.7,1127.6,1868.1,1640.0,1988.5,1448.2,1077.8,1160.9,1308.3,1882.3,890.1,1706.2,984.6,834.4,1544.9,1363.4,920.5,1564.0,1211.5,1142.9,1091.6,1263.1,1201.0,1562.6,1290.4,1920.7,1325.1,908.4,2040.1,745.2,1596.5,618.2,1541.2,1199.0,1330.0,2181.0,982.5,955.9,934.6,1458.1,947.3,1784.3,1999.0,1218.4,1492.8,1286.9,1828.4,1339.9,640.2,1367.1,1681.8,957.4,982.7,1098.1,1921.8,2036.6,1415.1,1162.9,1288.8,918.6,943.6,1358.1,1198.2,1908.1,1334.0,905.7,2009.1,1100.1,1588.8,1516.4,1489.0,2087.1,1837.9,923.0,944.5,1503.6,1538.4,1397.3,958.2,962.3,1194.7,1413.0,1312.2,2063.8,938.4,1290.4,1588.4,1939.3,1896.6,999.1,2085.4
1,1592.3,0.0,739.4,126.2,578.0,853.6,719.1,751.5,47.3,564.7,504.6,854.3,506.1,631.8,1110.7,954.1,640.1,663.3,372.8,734.0,834.9,652.9,446.4,831.1,792.1,835.4,743.2,767.4,496.3,171.5,840.3,293.4,47.3,464.2,445.3,584.9,447.4,377.0,912.8,688.2,880.0,864.6,950.2,889.2,963.0,851.6,802.0,510.6,722.5,716.2,205.2,943.9,910.7,142.9,790.9,171.8,577.7,839.3,314.8,553.6,511.4,836.1,721.1,822.9,856.3,422.9,779.9,417.4,960.4,532.7,1003.6,673.6,850.6,694.5,633.4,896.6,47.3,259.3,758.0,37.0,692.8,469.5,666.0,591.5,531.1,38.5,801.9,890.0,515.3,834.9,831.4,855.9,466.3,982.8,59.9,596.8,392.3,972.4,653.8,936.3,666.5,675.4,796.0,772.6,790.4,562.3,252.6,982.1,619.7,278.0,960.8,441.8,670.1,785.9,760.6,793.3,891.0,828.0,186.0,655.7,387.5,824.7,923.9,918.5,556.5,877.4,524.3,743.2,800.5,535.7,500.3,289.5,127.9,878.4,629.2,1115.2,924.8,415.1,549.2,219.6,818.6,781.0,503.1,209.3,458.4,963.0,689.6,801.9,12.7,730.7,884.9,648.1,876.7
2,1160.1,739.4,0.0,719.2,1145.5,1497.4,579.1,611.5,782.1,1208.5,1006.0,838.2,814.9,896.1,1298.0,477.8,1006.5,1121.7,910.9,865.6,694.9,86.5,1013.9,883.9,887.0,359.1,1386.9,1411.2,449.7,628.0,1112.1,446.1,782.2,879.4,791.9,1067.8,897.9,944.5,1184.5,548.3,1295.2,1053.7,1139.3,749.2,1126.9,1495.4,1073.8,825.1,1028.8,847.8,562.4,769.5,1099.8,722.5,979.9,795.0,1127.5,699.4,424.7,572.3,824.4,1479.9,1364.9,1011.9,1500.1,1066.6,1051.6,511.3,1149.5,681.0,1192.6,945.4,710.6,1338.2,476.5,1027.2,782.2,566.2,618.0,702.4,1092.2,913.3,972.3,1143.7,264.1,700.9,1326.7,983.9,388.2,694.9,1103.2,715.9,1110.1,693.8,679.5,1079.7,959.8,1244.2,438.1,1125.3,526.5,1319.1,656.1,1416.4,1062.1,1099.1,609.9,1171.2,891.5,568.5,715.8,1009.3,1313.9,645.9,620.6,982.4,984.9,1099.7,642.4,726.0,352.0,684.7,1113.0,1242.4,1078.8,971.2,397.2,603.2,1072.2,600.8,651.9,933.2,720.8,1150.2,901.0,1304.2,1113.9,566.7,1192.9,645.7,767.7,641.1,702.5,530.1,778.8,1126.9,821.2,1326.7,726.7,1002.4,1507.6,879.7,1148.5
3,1490.7,126.2,719.2,0.0,503.7,865.9,608.8,641.1,150.7,577.0,430.3,765.9,518.4,557.5,1036.4,843.7,565.8,589.0,385.1,713.8,724.5,632.7,372.1,756.7,717.8,725.0,755.5,779.7,476.0,118.2,820.1,273.1,150.7,389.9,319.1,510.6,459.7,302.7,892.5,577.9,892.3,790.3,875.9,778.8,942.8,863.9,781.8,384.3,648.2,641.9,184.9,833.6,836.4,16.6,716.6,152.7,503.4,729.0,294.5,443.6,385.1,848.4,733.4,748.6,868.6,435.2,759.6,397.2,886.1,422.4,929.3,653.4,740.2,706.8,523.0,822.3,150.7,205.9,647.7,149.5,618.5,395.2,591.7,517.2,510.9,148.0,814.2,869.8,495.1,724.5,811.2,745.5,478.6,872.5,126.6,522.5,318.0,952.1,543.4,862.0,556.1,687.7,685.7,784.9,770.1,487.9,232.4,907.8,599.5,224.7,850.5,367.5,682.4,675.6,650.2,719.0,870.8,807.7,132.6,529.4,367.2,714.3,849.6,930.8,482.2,857.1,504.0,632.9,780.2,425.4,480.1,301.8,1.7,858.2,609.0,1040.8,850.5,394.9,561.5,93.4,692.4,670.7,392.8,189.1,332.1,942.8,615.3,814.2,138.9,710.4,897.2,573.8,856.5
4,1300.9,578.0,1145.5,503.7,0.0,615.4,761.8,647.5,530.8,326.5,194.0,668.9,718.3,285.5,782.5,1043.7,238.5,261.7,585.0,1140.3,730.9,1059.0,225.7,645.6,568.6,925.0,505.0,529.2,978.7,594.2,1246.6,775.7,530.7,398.0,431.6,183.3,659.6,201.0,1084.4,731.0,641.8,536.5,622.1,917.1,1369.1,613.4,1208.1,450.9,376.2,530.7,687.5,971.8,582.5,487.1,462.7,409.6,54.1,735.4,797.1,697.6,451.7,597.9,482.9,494.7,618.1,382.3,1186.1,899.8,632.3,596.0,675.4,1079.9,738.8,456.3,705.0,589.6,530.7,665.1,800.7,615.1,291.2,353.9,319.7,37.9,937.3,616.5,563.7,1372.4,921.4,730.9,1155.0,883.8,338.9,1010.7,629.2,195.2,185.7,967.4,743.5,608.1,709.2,437.2,692.1,534.4,1150.9,108.5,735.0,654.0,1026.0,641.6,988.7,190.5,431.9,682.0,656.6,465.2,1373.4,1234.2,579.7,576.9,861.6,720.7,595.8,680.3,102.7,1359.8,930.4,785.9,1206.7,663.8,928.4,501.7,502.1,1188.5,1035.5,787.0,596.7,897.5,256.0,499.8,660.3,677.1,569.8,691.7,444.6,1369.1,504.1,563.7,590.7,1136.9,646.7,301.9,1005.8
5,1865.4,853.6,1497.4,865.9,615.4,0.0,1358.7,1244.4,806.4,288.9,790.9,1265.8,894.9,882.4,1102.2,1640.6,835.4,858.6,761.6,1215.7,1327.8,1410.9,769.7,1242.5,1165.5,1521.9,545.7,127.9,1254.3,929.5,892.8,1051.3,806.3,958.3,991.9,780.2,836.2,745.0,636.3,1327.8,682.6,890.4,807.3,1513.9,921.0,431.6,760.0,1011.2,973.1,1127.6,963.1,1568.7,1179.4,882.6,951.2,810.1,669.5,1332.3,1072.7,1279.7,1012.0,69.5,523.7,919.2,148.7,430.8,958.0,1161.2,847.1,1156.3,845.4,993.2,1335.7,274.4,1301.9,1186.5,806.3,1017.2,1397.6,890.7,888.0,915.7,916.6,653.3,1289.1,892.1,604.4,1132.5,1273.3,1327.8,706.9,1480.6,387.3,1607.6,904.8,792.0,729.8,519.3,1340.3,1205.0,1306.1,477.9,1289.0,352.6,702.8,705.4,1010.6,824.0,916.3,1036.0,1585.6,734.5,250.1,1278.8,1253.5,948.7,1063.0,926.2,943.9,1159.1,1145.4,1317.6,1192.7,721.0,699.6,1119.9,1282.2,1382.8,898.7,1236.2,1105.0,564.1,867.6,740.4,1110.9,942.3,1193.6,1154.5,359.4,959.4,1257.2,1274.0,1130.1,967.3,1004.9,921.0,1101.0,604.4,866.3,914.1,464.9,898.7,557.7
6,950.1,719.1,579.1,608.8,761.8,1358.7,0.0,191.8,759.4,1069.8,624.5,327.2,901.3,476.3,787.0,441.3,586.7,701.9,952.5,1075.3,217.9,492.6,751.4,373.0,376.1,322.6,1057.6,1272.5,757.8,547.6,1198.5,596.9,759.5,463.6,443.3,648.1,984.4,682.0,1271.0,37.3,875.4,633.9,719.5,238.2,1321.2,1356.7,1160.2,409.5,609.0,407.7,563.4,293.0,680.0,592.1,560.2,664.7,707.8,213.5,618.3,216.4,408.7,1341.2,987.7,592.2,1361.4,1002.6,1138.1,720.9,729.7,278.9,772.9,1031.8,199.7,1199.6,102.6,516.2,759.5,481.4,107.1,682.1,672.5,497.4,552.5,724.0,620.0,680.6,906.9,1193.5,696.3,217.9,1189.6,204.9,1046.1,331.9,659.2,659.9,697.2,1330.6,141.0,705.6,52.6,1104.1,236.3,1277.7,1148.6,679.3,610.8,751.5,977.9,458.0,309.9,746.8,1175.2,226.2,200.9,562.6,1194.6,1186.2,533.1,306.2,636.5,228.2,693.3,822.6,659.1,1180.9,705.2,92.3,1158.7,218.1,858.5,869.2,607.1,1236.6,987.4,884.5,694.1,773.3,999.3,515.3,299.6,221.3,312.7,531.1,430.3,1321.2,401.4,906.9,706.4,1088.9,1390.0,460.0,1234.9
7,991.8,751.5,611.5,641.1,647.5,1244.4,191.8,0.0,765.1,955.5,510.3,233.6,933.7,362.1,693.4,473.7,472.4,587.6,838.2,1107.7,83.4,525.0,637.1,279.4,282.4,355.0,943.3,1158.2,790.2,580.0,1230.9,629.3,765.0,349.4,370.7,533.8,912.9,567.7,1303.4,160.9,761.2,519.7,605.3,279.9,1353.6,1242.4,1192.6,295.2,494.7,313.7,595.8,334.7,565.7,624.5,445.9,643.9,593.5,87.8,650.7,248.8,294.5,1226.9,873.4,477.9,1247.1,888.3,1170.5,753.3,615.5,311.3,658.6,1064.2,106.0,1085.3,135.0,422.6,765.0,513.8,230.7,714.5,558.2,383.1,438.3,609.7,652.4,713.0,792.7,1225.9,728.7,83.4,1222.0,246.6,931.8,373.6,691.6,545.7,583.0,1363.0,173.4,591.3,139.1,989.8,44.5,1163.4,1181.0,565.1,643.2,637.2,1010.3,490.4,351.6,632.5,1060.9,34.4,9.1,448.4,1226.9,1218.6,565.5,192.0,668.9,73.2,579.0,708.4,544.8,1213.3,737.6,215.9,1191.1,250.5,890.9,755.0,639.5,1269.0,1019.8,770.2,579.9,805.7,885.0,547.7,206.0,29.5,345.1,563.5,357.6,1353.6,287.1,792.7,738.8,1121.3,1275.7,345.7,1267.3
8,1545.0,47.3,782.1,150.7,530.8,806.4,759.4,765.1,0.0,517.5,457.4,807.1,458.8,584.5,1063.4,994.4,592.9,616.0,325.5,776.7,848.5,695.6,399.2,783.8,744.9,875.7,695.9,720.2,539.0,214.2,883.0,336.1,0.1,417.0,450.5,537.6,400.2,329.8,955.5,728.6,832.8,817.4,903.0,929.5,1005.7,804.4,844.7,469.9,675.2,668.9,247.9,984.3,863.4,167.3,743.6,124.5,530.4,852.9,357.5,594.3,470.6,788.9,673.9,775.6,809.1,375.6,822.6,460.1,913.2,573.1,956.3,716.3,871.1,647.2,673.7,849.3,0.1,302.0,798.3,84.3,645.5,422.2,618.8,544.2,573.9,85.8,754.7,932.7,558.0,848.5,874.1,896.2,419.0,1023.2,107.2,549.5,345.0,1015.1,694.1,889.0,706.8,628.1,809.6,725.4,833.1,515.0,295.3,934.9,662.4,320.8,1001.2,394.6,622.9,799.5,774.2,746.1,933.8,870.7,228.7,657.9,430.2,838.3,876.7,871.2,509.2,920.1,567.0,783.5,843.2,576.0,543.0,242.2,152.3,921.1,672.0,1067.9,877.6,457.9,501.9,244.1,777.9,794.6,543.5,252.0,463.6,1005.7,642.3,754.7,59.9,773.4,837.7,600.9,919.4
9,1576.5,564.7,1208.5,577.0,326.5,288.9,1069.8,955.5,517.5,0.0,502.0,976.9,606.0,593.5,813.3,1351.7,546.5,569.7,472.6,1027.9,1038.9,1122.0,480.8,953.6,876.6,1233.0,256.8,202.7,965.4,640.6,1014.4,762.4,517.4,669.4,703.0,491.3,547.3,456.1,757.9,1038.9,393.6,601.5,518.4,1225.0,1042.6,286.9,881.6,722.3,684.2,838.7,674.2,1279.8,890.5,593.6,662.3,521.2,380.6,1043.3,783.8,990.8,723.1,271.4,234.8,630.3,291.6,141.9,1073.8,872.3,558.2,867.4,556.5,967.5,1046.8,129.8,1013.0,897.6,517.4,728.3,1108.7,601.7,599.1,626.8,627.7,364.4,1000.2,603.2,315.5,1254.0,984.4,1038.9,828.5,1191.7,98.4,1318.7,615.9,503.1,440.9,640.9,1051.4,916.1,1017.2,189.0,1000.1,207.9,824.4,416.5,721.7,535.1,913.7,747.1,1296.7,445.6,105.4,989.9,964.6,659.8,1184.6,1047.8,655.0,870.2,856.5,1028.7,903.8,432.1,410.7,1241.4,993.3,1093.9,1020.3,947.3,816.1,275.2,578.7,862.0,923.2,653.4,904.6,865.6,70.5,670.5,968.3,985.1,841.2,678.4,716.0,1042.6,812.1,315.5,577.4,1024.6,320.2,609.8,679.3
