,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,88.1,193.5,230.0,70.3,218.1,238.2,237.5,132.6,196.9,125.1,205.3,238.0,264.2,156.7,208.7,225.9,88.3,192.8,116.1,144.2,155.5,207.7
1,87.9,0.0,126.1,159.0,21.1,148.8,167.2,226.2,61.6,164.0,54.1,137.9,167.0,248.9,123.8,137.7,158.5,132.7,121.8,89.2,87.5,88.1,136.7
2,198.9,138.8,0.0,207.6,136.8,96.3,215.8,174.3,105.3,172.4,150.8,52.1,215.6,201.0,132.2,186.3,53.0,141.1,119.6,97.6,122.6,76.1,185.3
3,236.8,172.0,245.9,0.0,170.0,180.9,111.4,184.3,202.0,247.2,112.0,216.6,8.0,193.1,231.4,81.9,260.7,273.1,153.9,229.6,227.9,228.5,80.9
4,66.8,17.8,126.8,159.7,0.0,149.5,167.9,226.9,62.3,164.7,54.8,138.6,167.7,249.6,124.5,138.4,159.2,119.7,122.5,89.9,88.2,88.8,137.4
5,216.8,152.0,102.9,111.3,150.0,0.0,119.5,102.2,132.0,123.6,92.0,73.6,119.3,128.9,107.8,90.0,117.7,160.1,54.6,116.6,141.6,95.1,89.0
6,243.9,179.1,234.9,64.3,177.1,149.7,0.0,103.5,209.1,166.4,119.1,205.6,72.3,81.7,150.6,60.2,249.7,226.8,161.0,185.7,235.0,227.1,36.5
7,236.9,225.9,177.9,140.3,223.9,92.7,108.4,0.0,207.0,109.4,167.0,148.6,148.3,26.7,93.6,136.2,192.7,195.5,129.6,128.7,209.7,170.1,112.5
8,133.3,68.5,106.1,185.4,66.5,138.3,193.6,216.3,0.0,159.1,80.5,125.5,193.4,243.0,118.9,164.1,138.5,127.8,148.2,84.3,82.6,83.2,163.1
9,169.7,128.2,117.4,245.1,126.2,142.0,231.1,171.8,109.8,0.0,140.2,129.2,253.1,198.5,69.4,223.8,149.8,111.9,165.3,28.8,112.0,79.4,222.8
10,124.8,60.0,154.5,104.9,58.0,94.7,113.1,172.7,90.0,192.4,0.0,130.4,112.9,194.8,152.2,83.6,174.5,161.1,67.7,117.6,115.9,116.5,82.6
11,205.0,144.9,58.6,178.2,142.9,66.9,186.4,144.9,119.1,166.3,127.6,0.0,186.2,171.6,138.3,156.9,73.4,147.2,90.2,103.7,128.7,82.2,155.9
12,228.8,164.0,237.9,95.2,162.0,172.9,103.4,176.3,194.0,239.2,104.0,208.6,0.0,185.1,223.4,73.9,252.7,265.1,145.9,221.6,219.9,220.5,72.9
13,263.6,252.6,204.6,146.0,250.6,119.4,81.7,26.7,233.7,136.1,193.7,175.3,154.0,0.0,120.3,141.9,219.4,222.2,156.3,155.4,236.4,196.8,118.2
14,156.5,132.3,121.5,189.6,130.3,111.2,161.7,102.4,113.9,40.2,144.3,133.3,197.6,129.1,0.0,185.5,153.9,115.1,148.1,43.0,116.1,83.5,161.8
15,211.7,146.9,220.8,42.7,144.9,155.8,50.9,123.8,176.9,186.7,86.9,191.5,50.7,132.6,170.9,0.0,235.6,247.1,128.8,204.5,202.8,203.4,20.4
16,231.1,171.0,59.3,222.4,169.0,111.1,230.6,189.1,137.5,204.6,171.8,66.9,230.4,215.8,164.4,201.1,0.0,173.3,134.4,129.8,154.8,108.3,200.1
17,85.8,125.1,138.1,264.6,107.3,162.7,236.7,199.9,130.5,157.3,160.9,149.9,272.6,226.6,117.1,244.5,170.5,0.0,186.0,78.5,132.7,100.1,236.8
18,199.5,134.7,122.7,152.5,132.7,57.7,160.7,135.7,151.8,157.1,74.7,93.4,160.5,162.4,141.3,131.2,137.5,179.9,0.0,136.4,161.4,114.9,130.2
19,113.5,99.4,88.6,216.3,97.4,113.2,197.1,143.0,81.0,80.8,111.4,100.4,224.3,169.7,40.6,195.0,121.0,72.1,136.5,0.0,83.2,50.6,194.0
20,143.8,97.8,114.1,214.7,95.8,138.7,222.9,214.2,79.4,152.0,109.8,125.9,222.7,240.9,111.8,193.4,146.5,120.7,162.0,77.2,0.0,76.1,192.4
21,158.4,98.3,67.2,203.1,96.3,91.8,211.3,169.8,79.9,131.9,110.3,79.0,211.1,196.5,91.7,181.8,99.6,100.6,115.1,57.1,82.1,0.0,180.8
22,207.4,142.6,216.5,27.8,140.6,149.6,30.5,103.4,172.6,166.3,82.6,187.2,35.8,112.2,150.5,23.7,231.3,226.7,124.5,185.6,198.5,199.1,0.0
