,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,1153.4,1133.1,1325.1,1331.4,1224.2,2028.3,1586.6,1941.5,733.8,894.1,1141.3,1713.5,1853.4,1190.3,1533.9,1288.8,820.8,943.0,569.3,1136.8,999.1,2085.4
1,1153.4,0.0,213.6,944.9,407.2,189.3,1503.7,661.5,1228.8,605.6,683.3,360.9,852.9,1140.6,155.4,609.3,885.1,692.6,447.6,912.1,16.5,154.3,1253.3
2,1133.1,213.6,0.0,979.8,446.6,284.5,1538.6,701.8,1269.1,585.3,663.0,340.6,893.2,1180.9,250.5,649.1,920.0,672.4,427.4,891.8,197.1,134.0,1348.5
3,1325.1,944.9,979.8,0.0,728.5,899.2,792.7,779.3,780.6,1353.6,1431.4,1108.9,552.6,685.2,789.5,569.2,127.9,1440.7,1195.7,809.9,928.4,920.5,924.4
4,1331.4,407.2,446.6,728.5,0.0,361.4,1287.3,407.2,974.5,820.5,898.2,575.7,598.6,886.3,251.8,336.0,668.7,907.5,662.5,974.1,390.6,387.3,1118.3
5,1224.2,189.3,284.5,899.2,361.4,0.0,1458.0,561.8,1129.1,676.4,754.1,431.7,753.2,1041.0,109.7,509.6,839.4,763.5,518.5,982.9,172.8,225.1,1101.5
6,2028.3,1503.7,1538.6,792.7,1287.3,1458.0,0.0,1029.3,426.3,1912.5,1859.4,1667.7,769.6,606.9,1348.3,1051.4,739.4,1917.8,1754.5,1513.1,1487.2,1479.3,482.9
7,1586.6,661.5,701.8,779.3,407.2,561.8,1029.3,0.0,679.6,1075.6,1076.2,830.9,303.8,591.5,506.1,301.3,651.5,1134.6,917.7,1239.4,645.0,642.5,823.5
8,1941.5,1228.8,1269.1,780.6,974.5,1129.1,426.3,679.6,0.0,1642.9,1597.0,1398.2,420.0,424.8,1073.4,786.7,652.7,1655.4,1485.0,1403.8,1212.2,1209.8,220.4
9,733.8,605.6,585.3,1353.6,820.5,676.4,1912.5,1075.6,1642.9,0.0,160.3,467.9,1267.1,1554.8,642.5,1022.9,1293.8,87.1,350.0,741.6,589.0,451.3,1522.0
10,894.1,683.3,663.0,1431.4,898.2,754.1,1859.4,1076.2,1597.0,160.3,0.0,322.5,1269.9,1557.6,720.2,1100.6,1371.6,73.3,510.3,901.9,666.8,529.0,1376.6
11,1141.3,360.9,340.6,1108.9,575.7,431.7,1667.7,830.9,1398.2,467.9,322.5,0.0,1022.3,1310.0,397.8,778.2,1049.1,380.8,405.5,906.3,344.3,206.6,1295.9
12,1713.5,852.9,893.2,552.6,598.6,753.2,769.6,303.8,420.0,1267.1,1269.9,1022.3,0.0,331.8,697.5,492.7,424.7,1328.2,1109.1,1175.8,836.4,833.9,563.8
13,1853.4,1140.6,1180.9,685.2,886.3,1041.0,606.9,591.5,424.8,1554.8,1557.6,1310.0,331.8,0.0,985.2,698.6,564.5,1616.0,1396.8,1315.6,1124.1,1121.6,568.7
14,1190.3,155.4,250.5,789.5,251.8,109.7,1348.3,506.1,1073.4,642.5,720.2,397.8,697.5,985.2,0.0,453.9,729.7,729.5,484.5,930.5,138.9,191.2,1173.7
15,1533.9,609.3,649.1,569.2,336.0,509.6,1051.4,301.3,786.7,1022.9,1100.6,778.2,492.7,698.6,453.9,0.0,441.3,1110.0,865.0,1083.2,592.7,589.7,930.6
16,1288.8,885.1,920.0,127.9,668.7,839.4,739.4,651.5,652.7,1293.8,1371.6,1049.1,424.7,564.5,729.7,441.3,0.0,1380.9,1135.9,773.6,868.6,860.7,796.5
17,820.8,692.6,672.4,1440.7,907.5,763.5,1917.8,1134.6,1655.4,87.1,73.3,380.8,1328.2,1616.0,729.5,1110.0,1380.9,0.0,437.1,828.7,676.1,538.3,1434.9
18,943.0,447.6,427.4,1195.7,662.5,518.5,1754.5,917.7,1485.0,350.0,510.3,405.5,1109.1,1396.8,484.5,865.0,1135.9,437.1,0.0,823.9,431.1,293.3,1582.5
19,569.3,912.1,891.8,809.9,974.1,982.9,1513.1,1239.4,1403.8,741.6,901.9,903.7,1175.8,1315.6,930.5,1083.2,773.6,828.7,823.9,0.0,895.6,757.8,1547.6
20,1136.8,16.5,197.1,928.4,390.6,172.8,1487.2,645.0,1212.2,589.0,666.8,344.3,836.4,1124.1,138.9,592.7,868.6,676.1,431.1,895.6,0.0,137.8,1236.8
21,999.1,154.3,134.0,920.5,387.3,225.1,1479.3,642.5,1209.8,451.3,529.0,206.6,833.9,1121.6,191.2,589.7,860.7,538.3,293.3,757.8,137.8,0.0,1289.1
22,2085.4,1253.3,1348.5,924.4,1118.3,1101.5,482.9,823.5,220.4,1522.0,1376.6,1295.9,563.8,568.7,1173.7,930.6,796.5,1434.9,1582.5,1547.6,1236.8,1289.1,0.0
