,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,338.5,373.0,424.4,336.6,515.7,387.7,257.6,469.8,469.1,303.0,166.0,483.6,478.2,457.1,215.8,393.4,456.2,358.5,247.4,443.3,318.4,588.0
1,337.3,0.0,59.8,277.5,164.6,202.5,292.4,76.2,218.6,236.3,67.3,217.7,348.5,165.0,166.1,173.2,106.6,169.0,80.8,86.4,204.9,54.0,329.6
2,376.1,55.6,0.0,234.3,203.4,142.7,235.0,115.0,158.8,176.5,106.1,256.5,288.7,105.2,106.3,212.0,77.1,109.2,89.9,125.2,145.1,95.2,269.8
3,452.3,259.1,224.6,0.0,325.4,229.9,77.2,305.3,289.4,112.9,296.4,290.8,130.9,235.8,155.8,402.3,286.5,154.9,207.9,315.5,142.0,285.9,253.6
4,340.0,167.8,202.3,338.3,0.0,345.0,342.3,147.3,361.1,336.1,177.2,190.3,422.7,307.5,308.6,188.8,249.1,311.5,151.4,137.1,304.7,179.6,449.4
5,523.1,202.6,147.0,239.6,350.4,0.0,240.3,262.0,188.6,122.3,253.1,403.5,294.0,105.9,150.9,359.0,208.9,153.8,236.9,272.2,156.0,242.2,188.4
6,415.7,281.1,225.5,69.1,356.5,230.8,0.0,336.4,290.3,113.8,327.5,254.2,128.3,236.7,156.7,433.4,287.4,155.8,239.0,346.6,142.9,317.0,254.5
7,261.1,80.9,115.4,319.7,149.7,258.1,323.7,0.0,245.1,291.9,45.4,249.0,404.1,220.6,221.7,97.0,135.8,224.6,123.3,10.2,260.5,60.8,385.2
8,442.6,224.2,168.6,300.5,366.0,186.0,301.2,235.3,0.0,242.7,185.8,421.8,354.9,131.1,172.5,219.7,230.5,175.4,258.5,245.5,211.3,233.6,223.4
9,465.7,226.5,170.9,117.3,332.0,117.0,118.0,285.9,235.7,0.0,277.0,316.0,171.7,153.4,102.1,382.9,232.8,101.2,214.5,296.1,52.4,266.1,140.7
10,310.6,67.9,102.4,306.7,180.2,245.1,310.7,49.5,199.7,278.9,0.0,236.0,391.1,207.6,208.7,146.5,122.8,211.6,110.3,59.7,247.5,47.8,372.2
11,161.5,229.6,264.1,258.4,190.8,406.8,221.7,248.0,422.9,303.1,239.1,0.0,317.6,369.3,302.6,251.0,310.9,301.7,204.0,258.2,288.8,241.5,433.5
12,503.9,343.7,288.1,131.7,419.1,293.4,128.8,399.0,352.9,176.4,390.1,342.4,0.0,299.3,219.3,496.0,350.0,218.4,301.6,409.2,205.5,379.6,317.1
13,482.7,162.2,106.6,238.5,310.0,99.8,239.2,221.6,131.0,160.8,212.7,363.1,292.9,0.0,110.5,308.4,168.5,113.4,196.5,231.8,149.3,201.8,226.9
14,461.9,153.7,98.1,165.5,301.5,146.8,166.2,213.1,162.9,107.7,204.2,312.2,219.9,109.3,0.0,310.1,160.0,47.5,188.0,223.3,76.3,193.3,221.0
15,222.9,172.7,207.2,411.5,194.7,349.9,415.5,91.8,254.0,383.7,137.2,247.7,495.9,312.4,313.5,0.0,227.6,316.4,215.1,81.6,352.3,152.6,426.6
16,396.0,101.4,86.0,297.1,249.2,205.5,297.8,134.9,221.6,239.3,126.0,302.3,351.5,168.0,169.1,231.9,0.0,172.0,122.9,145.1,207.9,71.8,332.6
17,452.8,164.8,109.2,156.4,312.6,157.9,157.1,224.2,174.0,98.6,215.3,303.1,210.8,120.4,47.6,321.2,171.1,0.0,199.1,234.4,67.2,204.4,211.9
18,354.1,68.6,89.7,222.6,151.3,232.4,253.3,121.9,248.5,220.4,113.0,204.4,307.0,194.9,196.0,218.9,124.3,198.9,0.0,132.1,189.0,95.4,333.7
19,250.9,91.1,125.6,329.9,139.5,268.3,333.9,10.2,255.3,302.1,55.6,259.2,414.3,230.8,231.9,86.8,146.0,234.8,133.5,0.0,270.7,71.0,395.4
20,435.9,196.7,141.1,139.5,302.2,151.8,140.2,256.1,205.9,62.2,247.2,286.2,193.9,152.3,72.3,353.1,203.0,71.4,184.7,266.3,0.0,236.3,175.5
21,324.2,49.9,94.8,299.9,180.2,237.5,310.7,63.1,253.6,271.3,54.2,236.0,383.5,200.0,201.1,160.1,75.0,204.0,103.2,73.3,239.9,0.0,364.6
22,587.7,326.5,270.9,258.0,454.0,193.4,258.7,385.9,212.5,140.7,356.0,438.0,312.4,229.8,224.1,389.9,332.8,223.2,336.5,396.1,174.4,366.1,0.0
