,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,582.5,848.3,1536.1,493.4,1044.5,1509.6,1345.9,832.7,847.3,900.5,986.1,1510.3,1346.3,989.2,1454.8,939.2,570.1,1086.4,840.2,661.8,721.3,1513.9
1,582.5,0.0,617.1,994.4,89.1,725.6,1106.1,1136.1,318.5,796.5,358.8,688.8,968.6,1136.5,789.2,913.1,708.0,723.2,572.2,626.0,489.0,490.1,972.2
2,848.3,617.1,0.0,942.8,665.4,306.4,715.9,552.2,361.9,477.2,611.7,171.0,917.0,552.6,469.9,861.5,124.1,407.4,389.3,306.7,374.7,127.0,834.3
3,1536.1,994.4,942.8,0.0,1042.7,679.6,264.4,530.7,734.1,969.6,689.4,848.2,72.0,427.7,902.9,139.3,909.7,1264.4,609.4,1063.4,1104.8,997.0,130.5
4,493.4,89.1,665.4,1042.7,0.0,773.9,1154.4,1184.4,366.8,844.8,407.1,737.1,1016.9,1184.8,837.5,961.4,756.3,694.2,620.5,674.3,474.3,538.4,1020.5
5,1044.5,725.6,306.4,679.6,773.9,0.0,663.4,499.7,407.1,586.5,460.5,211.8,653.8,500.1,519.8,598.3,347.2,628.0,157.2,527.3,492.5,360.6,657.4
6,1509.6,1106.1,715.9,264.4,1154.4,663.4,0.0,266.3,845.8,720.7,801.1,691.3,300.2,163.3,654.0,248.6,660.8,1090.1,721.1,814.5,1057.4,809.7,133.9
7,1345.9,1136.1,552.2,530.7,1184.4,499.7,266.3,0.0,854.4,557.0,917.0,527.6,566.5,103.0,490.3,514.9,497.1,926.4,613.7,650.8,893.7,646.0,400.2
8,832.7,318.5,361.9,734.1,366.8,407.1,845.8,854.4,0.0,696.7,323.2,370.3,708.3,854.8,689.4,652.8,452.8,626.9,270.9,526.2,397.9,359.5,711.9
9,847.3,796.5,477.2,969.6,844.8,586.5,720.7,557.0,696.7,0.0,999.1,614.4,1005.4,557.4,200.3,953.8,568.1,458.4,700.5,170.5,554.1,350.2,839.1
10,900.5,358.8,611.7,689.4,407.1,460.5,801.1,917.0,323.2,999.1,0.0,564.7,663.6,917.4,937.1,608.1,700.1,929.3,328.1,828.6,697.5,661.9,667.2
11,986.1,688.8,171.0,848.2,737.1,211.8,691.3,527.6,370.3,614.4,564.7,0.0,822.4,528.0,547.7,766.9,174.4,545.2,294.7,444.5,455.4,264.8,809.7
12,1510.3,968.6,917.0,72.0,1016.9,653.8,300.2,566.5,708.3,1005.4,663.6,822.4,0.0,463.5,938.7,164.3,945.5,1238.6,583.6,1099.2,1079.0,971.2,166.3
13,1346.3,1136.5,552.6,427.7,1184.8,500.1,163.3,103.0,854.8,557.4,917.4,528.0,463.5,0.0,490.7,411.9,497.5,926.8,614.1,651.2,894.1,646.4,297.2
14,989.2,789.2,469.9,902.9,837.5,519.8,654.0,490.3,689.4,200.3,937.1,547.7,938.7,490.7,0.0,887.1,517.2,555.3,633.8,194.0,546.8,342.9,772.4
15,1454.8,913.1,861.5,139.3,961.4,598.3,248.6,514.9,652.8,953.8,608.1,766.9,164.3,411.9,887.1,0.0,893.9,1183.1,528.1,1047.6,1023.5,915.7,114.7
16,939.2,708.0,124.1,909.7,756.3,347.2,660.8,497.1,452.8,568.1,700.1,174.4,945.5,497.5,517.2,893.9,0.0,498.3,430.1,397.6,465.6,217.9,779.2
17,570.1,723.2,407.4,1264.4,694.2,628.0,1090.1,926.4,626.9,458.4,929.3,545.2,1238.6,926.8,555.3,1183.1,498.3,0.0,710.6,392.1,288.4,280.4,1208.5
18,1086.4,572.2,389.3,609.4,620.5,157.2,721.1,613.7,270.9,700.5,328.1,294.7,583.6,614.1,633.8,528.1,430.1,710.6,0.0,609.9,575.1,443.2,587.2
19,840.2,626.0,306.7,1063.4,674.3,527.3,814.5,650.8,526.2,170.5,828.6,444.5,1099.2,651.2,194.0,1047.6,397.6,392.1,609.9,0.0,383.6,179.7,932.9
20,661.8,489.0,374.7,1104.8,474.3,492.5,1057.4,893.7,397.9,554.1,697.5,455.4,1079.0,894.1,546.8,1023.5,465.6,288.4,575.1,383.6,0.0,247.7,1082.6
21,721.3,490.1,127.0,997.0,538.4,360.6,809.7,646.0,359.5,350.2,661.9,264.8,971.2,646.4,342.9,915.7,217.9,280.4,443.2,179.7,247.7,0.0,928.1
22,1513.9,972.2,834.3,130.5,1020.5,657.4,133.9,400.2,711.9,839.1,667.2,809.7,166.3,297.2,772.4,114.7,779.2,1208.5,587.2,932.9,1082.6,928.1,0.0
