,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,1408.9,1451.5,1115.8,2196.8,2358.4,1572.8,1294.1,1465.2,1811.6,1327.7,1309.5,1647.9,770.2,2156.8,1750.9,1524.2,1207.3,763.1,1713.7,724.2,1195.8,2094.0
1,1417.6,0.0,833.4,432.2,911.7,1043.1,163.9,895.6,847.1,663.2,81.3,215.2,238.9,1099.1,871.7,597.3,787.0,924.6,1735.8,879.6,1421.8,790.7,778.7
2,1470.3,833.4,0.0,1070.8,1017.3,1621.1,827.6,465.8,13.7,768.8,914.7,1048.6,690.2,996.5,977.3,702.9,171.6,684.8,1041.2,985.2,727.3,360.9,1356.7
3,1111.5,419.2,1079.3,0.0,1616.8,1368.7,583.1,705.4,1093.0,1082.5,338.0,319.8,658.2,792.9,1291.0,1016.6,1152.0,618.5,1429.6,1298.8,1115.7,823.5,1104.3
4,2214.5,911.7,1017.3,1629.8,0.0,816.1,905.9,1079.5,1031.0,248.5,1278.9,1412.8,768.5,1686.1,149.2,683.6,970.9,1298.5,1432.6,379.6,1232.3,974.6,512.6
5,2008.1,684.2,1517.6,1022.7,1012.5,0.0,848.1,1602.0,1531.3,1260.9,671.8,805.7,923.1,1689.6,1161.7,1281.5,1471.2,1515.2,2326.3,1392.1,2012.4,1720.2,499.9
6,1581.5,163.9,827.6,596.1,905.9,1207.0,0.0,889.8,841.3,657.4,245.2,379.1,233.1,1263.0,865.9,591.5,781.2,1088.5,1465.3,873.8,1151.3,784.9,942.6
7,1308.6,990.0,465.8,696.9,1079.5,1939.5,889.8,0.0,479.5,831.0,908.8,890.6,752.4,686.4,1039.5,765.1,538.5,315.3,978.4,1056.4,664.5,298.0,1675.1
8,1484.0,847.1,13.7,1084.5,1031.0,1634.8,841.3,479.5,0.0,782.5,928.4,1062.3,703.9,1010.2,991.0,716.6,185.3,698.5,1054.9,998.9,741.0,374.6,1370.4
9,1802.8,663.2,768.8,1095.4,248.5,1064.5,657.4,831.0,782.5,0.0,744.5,878.5,520.0,1361.8,208.5,435.2,722.4,1050.0,1020.9,216.3,1068.9,726.1,761.1
10,1336.3,81.3,914.7,350.9,1278.9,1030.7,245.2,930.2,928.4,744.5,0.0,133.9,320.2,1017.8,953.0,678.6,868.3,843.4,1654.5,960.8,1340.5,1048.4,766.3
11,1318.2,215.2,1048.6,332.8,1412.8,1164.7,379.1,912.0,1062.3,878.5,133.9,0.0,454.1,999.6,1087.0,812.5,1002.2,825.2,1636.3,1094.8,1322.4,1030.2,900.2
12,1656.5,238.9,690.2,671.1,768.5,1282.0,233.1,752.4,703.9,520.0,320.2,454.1,0.0,1338.0,728.5,454.1,643.8,971.4,1327.8,736.3,1013.9,647.4,1017.6
13,765.9,1086.1,996.5,792.9,1686.1,2035.6,1250.0,686.4,1010.2,1361.8,1004.8,986.7,1325.0,0.0,1646.1,1295.8,1069.2,599.6,1208.9,1424.9,1169.9,740.7,1771.1
14,2174.5,871.7,977.3,1303.9,149.2,965.3,865.9,1039.5,991.0,208.5,953.0,1087.0,728.5,1646.1,0.0,643.7,930.9,1258.5,1392.6,339.6,1536.6,934.6,661.8
15,1820.8,496.8,1330.2,835.3,1166.3,918.2,660.7,1414.6,1343.9,1160.1,484.4,618.4,735.7,1502.2,1315.6,0.0,1283.8,1327.8,2138.9,1546.0,1825.0,1532.8,653.8
16,1543.0,787.0,171.6,1143.5,970.9,1574.7,781.2,538.5,185.3,722.4,868.3,1002.2,643.8,1069.2,930.9,656.5,0.0,757.5,1113.9,938.8,800.0,433.5,1310.3
17,1221.8,903.2,684.8,610.1,1298.5,1852.7,1067.1,315.3,698.5,1050.0,821.9,803.8,1142.1,599.6,1258.5,984.1,757.5,0.0,1193.3,1271.3,879.4,587.2,1588.2
18,781.9,1825.9,1068.8,1532.7,1433.7,2169.9,1492.8,1006.0,1082.5,1048.5,1744.6,1726.5,1355.3,1187.1,1393.7,1368.1,1141.4,1220.8,0.0,950.6,143.9,813.0,1866.4
19,1704.9,879.6,1119.3,1499.2,379.6,1195.7,873.8,1056.4,1133.0,216.3,960.8,1094.8,736.3,1424.9,339.6,651.5,938.8,1271.3,923.0,0.0,971.0,863.5,892.2
20,743.0,1400.4,727.3,1107.2,1577.6,2349.9,1151.3,664.5,741.0,1068.9,1319.1,1301.0,1013.9,1148.2,1537.6,1026.6,800.0,879.4,143.9,971.0,0.0,471.6,2085.4
21,1214.5,790.7,360.9,815.1,974.6,1578.4,784.9,298.0,374.6,726.1,1026.9,1008.8,647.4,740.7,934.6,660.2,433.5,587.2,785.5,863.5,471.6,0.0,1313.9
22,2102.7,778.7,1612.1,1117.2,512.6,303.5,942.6,1696.5,1625.8,761.1,766.3,900.2,1017.6,1784.1,661.8,1196.2,1565.7,1609.7,1865.3,892.2,2009.2,1814.7,0.0
