,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,1747.0,799.8,1287.9,1136.6,1332.4,1613.8,1574.2,1135.9,917.9,2028.7,1105.9,1294.9,962.6,1573.3,1394.7,709.9,1261.5,1666.7,939.2,2115.0,1067.6,2121.1
1,1742.7,0.0,1359.3,652.4,1217.3,744.9,561.6,270.4,813.1,1015.8,469.1,954.3,822.8,1190.8,309.4,798.0,1242.4,825.8,410.2,845.6,555.4,831.6,561.5
2,811.8,1332.3,0.0,730.9,438.3,922.6,1163.6,1563.2,578.9,645.2,1761.9,548.9,767.1,162.8,1602.2,595.0,89.9,704.5,949.1,894.8,1848.2,510.6,1468.3
3,1268.5,652.4,699.5,0.0,584.5,247.1,483.7,883.4,180.3,524.2,1082.0,321.5,190.0,641.1,922.3,817.7,609.6,318.0,429.9,482.7,1168.4,198.8,1174.5
4,1132.3,1217.3,438.3,615.9,0.0,555.6,1048.6,1216.4,477.4,270.0,1516.2,332.5,495.4,601.1,1356.5,829.0,348.4,777.4,994.8,426.7,1602.5,264.1,1608.6
5,1365.1,687.5,922.7,247.1,555.7,0.0,554.3,669.4,403.5,495.4,969.2,544.7,161.2,864.3,809.5,910.2,832.8,550.6,522.4,468.0,1055.5,431.3,1061.6
6,1609.5,489.8,1163.6,483.7,1048.6,554.3,0.0,572.8,644.4,882.6,771.5,785.6,654.1,1119.7,611.8,726.9,1073.7,657.1,339.1,712.4,857.8,662.9,863.9
7,1825.8,270.4,1590.2,883.4,1317.5,770.5,572.8,0.0,1044.0,1098.8,456.9,1185.2,1053.7,1421.7,62.7,1028.9,1473.3,1056.7,641.1,928.7,638.4,1062.5,644.5
8,1147.9,813.1,578.9,211.7,477.4,403.4,644.4,1044.0,0.0,417.1,1242.7,200.9,248.0,520.5,1083.0,697.4,489.0,373.2,590.6,375.7,1329.0,132.5,1335.1
9,913.6,1015.8,645.2,555.6,270.0,495.3,882.6,997.7,417.1,0.0,1297.5,558.3,435.1,877.9,1137.8,1054.8,555.3,717.1,934.5,208.0,1383.8,489.9,1389.9
10,2024.5,469.1,1788.9,1082.0,1516.2,969.2,771.5,456.9,1242.7,1297.5,0.0,1383.9,1252.4,1620.4,416.9,1227.6,1672.0,1255.4,839.8,1127.4,598.9,1261.2,605.0
11,1118.0,954.3,548.9,352.9,332.5,544.6,785.6,1185.2,200.9,558.3,1383.9,0.0,389.1,343.0,1224.2,519.9,459.0,326.6,731.7,516.8,1470.2,132.6,1476.3
12,1290.7,822.8,767.1,221.4,495.4,161.2,654.1,1053.7,248.0,435.1,1252.4,389.1,0.0,708.7,1092.7,885.7,677.2,382.9,600.2,393.6,1338.7,263.6,1344.8
13,974.7,1190.8,162.8,672.5,601.1,864.2,1119.7,1421.7,520.5,877.9,1620.4,343.0,708.7,0.0,1460.7,426.5,252.7,646.2,780.7,836.4,1581.9,452.2,1299.8
14,1864.8,309.4,1629.2,922.3,1356.5,809.5,611.8,62.7,1083.0,1137.8,416.9,1224.2,1092.7,1460.7,0.0,1067.9,1512.3,1095.7,680.1,967.7,677.4,1101.5,683.5
15,1406.8,798.0,595.0,849.4,829.0,910.2,726.9,1028.9,697.4,1054.8,1227.6,519.9,885.7,426.5,1067.9,0.0,684.9,823.1,387.8,1013.4,1189.1,629.2,907.0
16,721.9,1242.4,89.9,641.0,348.4,832.7,1073.7,1473.3,489.0,555.3,1672.0,459.0,677.2,252.7,1512.3,684.9,0.0,614.6,1019.8,804.9,1758.3,420.7,1558.2
17,1273.6,825.8,704.5,349.4,777.4,550.5,657.1,1056.7,373.2,717.1,1255.4,326.6,382.9,646.2,1095.7,991.1,614.6,0.0,603.3,675.6,1341.7,193.9,1347.8
18,1678.8,410.2,949.1,429.9,994.8,522.4,339.1,641.1,590.6,934.5,839.8,731.7,600.2,780.7,680.1,387.8,1039.0,603.3,0.0,893.0,926.1,609.0,932.2
19,935.0,845.6,894.8,514.1,426.7,431.0,712.4,827.6,375.7,208.0,1127.4,516.8,393.6,836.4,967.7,1013.4,804.9,675.6,893.0,0.0,1213.7,448.5,1219.8
20,2110.8,555.4,1750.4,1168.4,1602.5,1055.5,857.8,638.4,1329.0,1383.8,598.9,1470.2,1338.7,1581.9,677.4,1189.1,1758.3,1341.7,926.1,1213.7,0.0,1347.5,282.1
21,1079.7,831.6,510.6,230.2,264.1,431.2,662.9,1062.5,132.5,489.9,1261.2,132.6,263.6,452.2,1101.5,629.2,420.7,193.9,609.0,448.5,1347.5,0.0,1353.6
22,2116.9,561.5,1468.3,1174.5,1608.6,1061.6,863.9,644.5,1335.1,1389.9,605.0,1393.2,1344.8,1299.8,683.5,907.0,1558.2,1347.8,917.8,1219.8,282.1,1353.6,0.0
