,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,870.7,1173.5,2045.5,988.7,1497.9,1253.5,1783.1,2269.9,704.7,2216.8,1195.8,2094.0
1,866.4,0.0,649.6,1521.7,533.0,974.1,410.2,1154.7,1523.6,166.0,1470.6,505.3,1570.1
2,1170.0,659.0,0.0,872.1,909.8,445.7,723.2,1048.5,1341.6,786.0,1288.5,882.1,1041.8
3,2308.8,1797.7,1208.5,0.0,2048.6,802.2,1862.0,1231.1,1273.3,1924.7,1220.3,2020.9,498.5
4,1007.4,533.0,900.5,1772.5,0.0,1224.9,514.0,776.0,1040.8,653.1,987.8,207.1,1821.0
5,1506.6,995.5,406.3,802.2,1246.3,0.0,1059.8,874.4,1370.9,1122.5,1317.8,1218.6,596.1
6,1267.9,410.2,713.9,1586.0,514.0,1038.3,0.0,973.5,1266.6,530.4,1213.5,412.0,1634.4
7,1774.4,1258.8,1009.0,1231.1,776.0,777.8,973.5,0.0,293.1,1379.0,240.0,754.6,732.6
8,2287.6,1523.6,1302.1,1273.3,1040.8,1070.9,1266.6,293.1,0.0,1643.8,53.1,1047.6,774.8
9,700.4,166.0,785.1,1657.2,653.1,1109.6,530.4,1274.9,1643.8,0.0,1590.7,625.4,1705.6
10,2234.5,1470.6,1249.0,1220.3,987.8,1017.8,1213.5,240.0,53.1,1590.7,0.0,994.6,721.8
11,1214.5,505.3,872.7,1520.1,207.1,1197.2,412.0,754.6,1047.6,625.4,994.6,0.0,1313.9
12,2102.7,1591.6,1002.3,498.5,1842.4,596.1,1655.8,732.6,774.8,1718.6,721.8,1814.7,0.0
