,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1018.5,1625.0,1035.8,1268.0,2402.2,2527.2,1624.7,2364.5,2238.2,1546.3,1195.8,2094.0
1,1014.2,0.0,968.9,17.4,118.4,2075.5,2200.6,1298.0,2037.9,1911.5,929.0,412.4,1767.3
2,1633.7,968.9,0.0,986.3,850.5,1303.0,1428.0,162.9,1265.3,1139.0,799.5,661.6,994.7
3,1031.6,17.4,986.3,0.0,135.8,2092.9,2217.9,1315.4,2055.2,1928.9,946.4,429.8,1784.7
4,1282.4,118.4,850.5,135.8,0.0,1957.1,2082.1,1179.6,1919.5,1793.1,810.6,294.0,1648.9
5,2410.9,1562.0,987.0,1579.4,1443.6,0.0,780.6,1302.7,617.9,744.8,633.0,1178.9,308.2
6,1839.3,1525.4,731.4,1542.8,1407.0,639.3,0.0,731.1,601.6,475.3,1272.3,1551.3,331.1
7,1633.3,1044.8,162.9,1062.2,926.4,1302.7,1427.7,0.0,1265.0,1138.7,875.4,737.5,994.4
8,2002.0,1688.1,894.1,1705.5,1569.7,802.0,162.7,893.8,0.0,638.0,1435.0,1714.0,493.7
9,2246.9,1933.0,1139.0,1950.3,1814.6,744.8,869.8,1138.7,707.1,0.0,1377.8,1958.9,436.5
10,1537.5,929.0,799.5,946.4,810.6,633.0,1413.6,875.4,1250.9,1377.8,0.0,696.0,941.2
11,1214.5,412.4,661.6,429.8,294.0,1178.9,1747.2,737.5,1584.5,1458.2,696.0,0.0,1313.9
12,2102.7,1788.7,994.7,1806.1,1670.3,308.2,472.3,994.4,309.6,436.5,941.2,1814.7,0.0
