,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,202.7,178.6,243.2,182.6,189.0,179.0,184.2,180.7,66.0,250.5,155.5,207.7
1,195.9,0.0,138.1,174.5,114.7,156.4,104.4,178.0,148.1,191.3,181.8,122.9,133.5
2,175.2,174.6,0.0,150.4,82.1,190.7,120.6,192.0,187.9,131.4,157.7,166.9,114.9
3,223.6,189.9,70.0,0.0,130.5,239.1,169.0,240.4,236.3,179.8,7.3,215.3,67.7
4,179.5,111.3,81.1,145.7,0.0,127.4,57.3,148.5,124.6,135.7,153.0,113.2,110.2
5,187.8,162.6,162.5,231.8,125.5,0.0,68.2,92.6,13.3,147.3,239.1,65.0,196.3
6,178.7,94.4,94.3,163.6,57.3,70.1,0.0,91.2,67.3,138.2,170.9,55.9,128.1
7,187.7,192.5,188.4,253.0,157.8,102.9,100.5,0.0,94.6,143.9,260.3,90.4,217.5
8,186.0,156.3,156.2,225.5,119.2,13.3,61.9,90.8,0.0,145.5,232.8,63.2,190.0
9,65.8,190.3,128.1,192.7,132.1,142.1,132.1,133.7,133.8,0.0,200.0,108.6,157.2
10,216.3,182.6,62.7,95.9,123.2,231.8,161.7,233.1,229.0,172.5,0.0,208.0,60.4
11,158.4,137.7,147.0,216.3,110.0,62.7,52.7,84.3,54.4,117.9,223.6,0.0,180.8
12,207.4,122.2,53.8,41.0,114.3,222.9,152.8,224.2,220.1,163.6,48.3,199.1,0.0
