,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1170.2,955.9,1382.5,1262.5,763.1,962.7,1117.4,1188.5,888.6,1427.6,999.1,2085.4
1,1170.2,0.0,524.3,847.2,151.5,698.7,275.9,226.2,350.8,428.3,410.5,236.1,1163.1
2,955.9,524.3,0.0,841.1,606.5,392.3,466.4,750.4,495.7,392.3,771.6,306.3,1595.4
3,1382.5,847.2,841.1,0.0,789.9,619.3,922.5,1073.4,641.9,884.4,666.7,629.2,907.0
4,1262.5,151.5,606.5,789.9,0.0,780.9,397.0,299.5,256.7,549.4,270.7,318.3,1044.7
5,763.1,698.7,392.3,619.3,780.9,0.0,537.8,924.9,670.1,463.7,946.0,480.7,1492.6
6,962.7,275.9,466.4,922.5,397.0,537.8,0.0,394.1,543.3,220.8,656.0,353.9,1403.2
7,1117.4,226.2,750.4,1073.4,299.5,924.9,394.1,0.0,556.2,614.9,456.8,462.3,1024.6
8,1188.5,350.8,495.7,641.9,256.7,670.1,543.3,556.2,0.0,508.9,421.6,189.4,1171.9
9,888.6,428.3,392.3,884.4,549.4,463.7,220.8,614.9,508.9,0.0,721.4,319.5,1560.9
10,1427.6,410.5,771.6,666.7,270.7,946.0,656.0,456.8,421.6,721.4,0.0,483.5,949.1
11,999.1,236.1,306.3,629.2,318.3,480.7,353.9,462.3,189.4,319.5,483.5,0.0,1289.1
12,2085.4,1163.1,1595.4,907.0,1044.7,1492.6,1403.2,1024.6,1171.9,1560.9,949.1,1289.1,0.0
