,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,66.9,81.9,155.5,210.5,252.7,244.0,211.7,96.9,283.8,115.2,155.5,207.7
1,66.7,0.0,32.3,109.5,199.0,203.1,194.4,200.2,115.3,250.7,137.6,109.5,158.1
2,78.4,35.5,0.0,77.2,166.7,170.8,162.1,167.9,83.0,218.4,105.3,77.2,125.8
3,158.4,117.0,84.7,0.0,145.5,231.5,217.1,126.9,61.8,216.1,84.1,0.0,180.8
4,203.7,198.2,165.9,130.7,0.0,213.6,183.1,34.5,124.4,128.2,146.7,130.7,141.3
5,251.6,208.7,173.2,243.3,202.0,0.0,108.3,174.0,249.1,164.6,271.4,243.3,72.0
6,222.8,179.9,144.4,214.5,196.9,117.6,0.0,168.9,220.3,159.5,242.6,214.5,66.9
7,205.0,199.5,167.2,132.0,28.0,179.1,148.6,0.0,125.7,93.7,148.0,132.0,106.8
8,96.6,114.7,93.8,58.6,129.4,247.0,238.3,130.6,0.0,224.3,22.3,58.6,202.0
9,283.2,263.1,227.6,216.4,119.4,170.9,140.4,91.4,217.1,0.0,239.4,216.4,98.6
10,118.4,136.5,113.2,78.0,148.8,266.4,257.7,150.0,19.4,243.7,0.0,78.0,221.4
11,158.4,117.0,84.7,0.0,145.5,231.5,217.1,126.9,61.8,216.1,84.1,0.0,180.8
12,207.4,164.5,129.0,199.1,130.0,72.3,41.8,102.0,204.9,92.6,227.2,199.1,0.0
