,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1672.1,1408.9,2241.3,744.4,1456.1,1743.3,1016.9,1195.8,1701.6,1715.9,1195.8,2094.0
1,1680.8,0.0,263.2,1189.2,940.7,670.5,71.1,709.2,623.1,210.7,101.4,623.1,1041.9
2,1417.6,263.2,0.0,926.0,677.5,838.0,334.3,446.0,790.7,292.6,306.9,790.7,778.7
3,2125.3,1064.5,801.3,0.0,1385.1,1639.3,1135.6,1153.6,1837.3,1093.9,1108.3,1837.3,617.0
4,740.1,927.8,664.6,1496.9,0.0,928.3,998.9,272.5,667.9,957.2,971.5,667.9,1349.6
5,1474.9,670.5,838.0,1508.6,947.0,0.0,599.3,976.5,365.4,707.0,569.1,365.4,1361.3
6,1752.0,71.1,334.3,1260.4,1011.8,599.3,0.0,780.3,552.0,206.2,30.3,552.0,1113.0
7,1012.6,696.2,433.0,1265.4,272.5,985.0,767.4,0.0,724.7,725.7,740.0,724.7,1118.1
8,1214.5,623.1,790.7,1461.3,686.7,365.4,552.0,716.2,0.0,659.6,521.7,0.0,1313.9
9,1710.3,210.7,292.6,1218.7,970.1,707.0,206.2,738.6,659.6,0.0,175.9,659.6,1071.3
10,1724.6,101.4,306.9,1233.0,984.5,569.1,30.3,752.9,521.7,175.9,0.0,521.7,1085.6
11,1214.5,623.1,790.7,1461.3,686.7,365.4,552.0,716.2,0.0,659.6,521.7,0.0,1313.9
12,2102.7,1041.9,778.7,186.4,1362.5,1616.7,1113.0,1131.0,1814.7,1071.3,1085.6,1814.7,0.0
