,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,664.9,852.8,1472.6,701.9,1084.5,853.9,1117.2,1347.3,506.4,1285.0,721.3,1513.9
1,664.9,0.0,460.2,964.7,369.5,559.9,244.8,757.2,1008.7,158.5,946.4,361.3,917.3
2,852.8,460.2,0.0,626.8,659.1,281.0,405.3,734.5,961.6,562.9,899.3,650.9,710.4
3,1472.6,964.7,626.8,0.0,1104.0,510.9,787.6,880.3,696.1,1067.4,736.6,1065.0,348.1
4,701.9,369.5,659.1,1104.0,0.0,659.8,364.1,447.9,699.4,461.4,637.1,52.0,980.1
5,1084.5,559.9,281.0,510.9,659.8,0.0,382.8,579.6,777.4,662.6,744.4,620.8,429.4
6,853.9,244.8,405.3,787.6,364.1,382.8,0.0,565.4,816.9,347.5,754.6,325.1,740.2
7,1117.2,757.2,734.5,880.3,447.9,579.6,565.4,0.0,251.5,849.1,189.2,395.9,532.2
8,1347.3,1008.7,961.6,696.1,699.4,777.4,816.9,251.5,0.0,1100.6,92.3,647.4,348.0
9,506.4,158.5,562.9,1067.4,461.4,662.6,347.5,849.1,1100.6,0.0,1038.3,453.2,1020.0
10,1285.0,946.4,899.3,736.6,637.1,744.4,754.6,189.2,92.3,1038.3,0.0,585.1,388.5
11,721.3,361.3,650.9,1065.0,52.0,620.8,325.1,395.9,647.4,453.2,585.1,0.0,928.1
12,1513.9,917.3,710.4,348.1,980.1,429.4,740.2,532.2,348.0,1020.0,388.5,928.1,0.0
