,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1749.3,1914.9,1067.7,1303.7,1154.2,2117.4,2048.0,1346.8,1058.8,1878.0,1067.6,2121.1
1,1745.0,0.0,357.5,918.3,751.2,845.7,560.0,490.7,1129.1,1040.7,940.3,833.9,563.8
2,1910.6,357.5,0.0,1231.8,1064.6,1159.2,384.4,418.0,1442.6,1226.4,946.2,1147.3,388.1
3,1079.7,918.3,1231.8,0.0,330.5,180.9,1434.3,1364.9,279.2,401.4,1018.1,94.4,1438.0
4,1315.8,751.2,1064.6,330.5,0.0,247.9,1267.1,1197.8,609.7,640.7,1054.1,236.1,1270.9
5,1166.2,845.7,1159.2,180.9,247.9,0.0,1361.7,1292.3,460.1,491.1,1148.7,86.5,1365.4
6,2113.1,560.0,384.4,1434.3,1267.1,1361.7,0.0,620.5,1524.3,1428.9,846.7,1349.8,288.5
7,2043.8,490.7,418.0,1364.9,1197.8,1292.3,613.5,0.0,1575.7,1359.5,1182.4,1280.5,624.2
8,1358.9,1129.1,1442.6,279.2,609.7,460.1,1524.3,1575.7,0.0,680.6,845.8,373.6,1235.8
9,1054.5,1040.7,1226.4,401.4,640.7,491.1,1428.9,1359.5,680.6,0.0,1343.6,371.3,1432.7
10,1890.1,940.3,946.2,1018.1,1054.1,1148.7,846.7,1182.4,845.8,1343.6,0.0,1112.4,558.1
11,1079.7,833.9,1147.3,94.4,236.1,86.5,1349.8,1280.5,373.6,371.3,1136.8,0.0,1353.6
12,2116.9,563.8,388.1,1408.1,1270.9,1365.4,288.5,624.2,1235.8,1432.7,558.1,1353.6,0.0
