,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,166.6,608.0,258.6,397.0,532.4,468.2,570.1,264.2,578.0,413.5,318.4,588.0
1,162.1,0.0,452.9,294.4,366.6,377.3,315.1,415.0,233.9,422.7,321.2,242.1,432.9
2,611.6,462.5,0.0,450.5,305.1,168.5,261.1,108.5,463.2,175.0,429.8,390.0,70.3
3,261.5,286.9,495.8,0.0,175.5,455.0,341.0,492.7,137.0,500.6,286.3,191.2,420.9
4,378.0,357.8,320.3,145.4,0.0,279.5,183.4,317.2,224.1,325.1,264.1,169.0,245.4
5,528.6,379.5,169.5,421.1,275.7,0.0,178.1,131.6,380.2,53.0,346.8,307.0,149.5
6,466.8,317.7,245.9,327.7,182.3,170.3,0.0,208.0,263.6,215.9,230.2,190.4,225.9
7,573.3,424.2,111.9,456.1,310.7,130.2,222.8,0.0,424.9,136.7,391.5,351.7,75.9
8,263.4,231.3,463.0,142.1,230.1,387.4,268.4,425.1,0.0,433.0,213.7,118.6,443.0
9,569.6,420.5,171.1,462.1,316.7,49.7,219.1,133.2,421.2,0.0,387.8,348.0,151.1
10,430.1,323.4,424.8,301.4,287.0,349.2,230.2,386.9,222.4,394.8,0.0,105.9,404.8
11,324.2,236.6,384.6,195.5,181.1,309.0,190.0,346.7,116.5,354.6,95.1,0.0,364.6
12,587.7,438.6,74.9,380.2,234.8,144.6,237.2,79.4,439.3,151.1,405.9,366.1,0.0
