,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,585.0,2103.4,926.3,1354.0,1764.2,1690.4,2030.3,857.7,2004.9,1229.7,1067.6,2121.1
1,580.8,0.0,1536.7,993.0,1365.9,1197.5,1077.3,1463.6,703.0,1278.9,1037.9,841.8,1554.5
2,2099.1,1595.4,0.0,1614.9,1101.9,467.8,876.4,191.1,1613.7,563.4,1423.2,1335.8,187.8
3,938.3,993.0,1614.9,0.0,513.0,1483.1,1259.9,1749.3,427.2,1723.9,799.2,637.1,1427.1
4,1366.0,1365.9,1101.9,513.0,0.0,970.1,703.8,1236.2,781.8,1210.9,750.4,588.4,914.1
5,1759.9,1256.2,467.8,1483.1,970.1,0.0,537.1,394.7,1274.4,137.5,1084.0,996.6,485.5
6,1639.7,1136.0,876.4,1216.8,703.8,537.1,0.0,803.3,910.5,777.9,720.1,632.7,894.1
7,2026.0,1522.3,191.1,1726.9,1213.9,394.7,803.3,0.0,1540.6,490.3,1350.1,1262.8,299.8
8,869.8,703.0,1613.7,427.2,781.8,1274.4,910.5,1540.6,0.0,1515.2,449.8,287.7,1631.4
9,2000.7,1497.0,563.4,1723.9,1210.9,137.5,777.9,490.3,1515.2,0.0,1324.8,1237.4,581.2
10,1241.8,1037.2,1423.2,741.6,750.4,1084.0,720.1,1350.1,449.8,1324.8,0.0,162.1,1441.0
11,1079.7,841.8,1335.8,579.5,588.4,996.6,632.7,1262.8,287.7,1237.4,162.1,0.0,1353.6
12,2116.9,1613.2,187.8,1427.1,914.1,485.5,894.1,299.8,1631.4,581.2,1441.0,1353.6,0.0
