,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,438.5,545.6,420.3,219.5,388.6,379.1,394.2,618.1,428.9,629.6,435.0,363.6,550.1,346.3,610.8,563.8,457.0,411.0,196.8,326.4,445.0,375.1,299.1,216.2,316.4,297.6,384.6,386.0,405.7,232.0,318.4,588.0
1,440.7,0.0,166.5,186.8,249.1,206.1,149.3,191.4,239.0,32.4,278.3,169.8,217.3,261.5,211.7,231.7,184.7,168.4,172.5,252.7,219.7,65.9,301.2,225.2,228.7,242.5,268.0,210.1,147.5,250.2,212.9,218.2,208.9
2,549.5,177.8,0.0,273.3,357.9,315.8,259.0,301.1,127.1,176.1,141.3,279.5,327.0,169.9,278.1,133.1,98.7,249.3,282.2,361.5,328.5,131.4,395.2,334.9,337.5,352.2,376.8,319.8,257.2,359.9,321.7,327.9,71.9
3,401.3,195.3,269.4,0.0,351.1,250.4,193.6,235.7,331.0,198.5,355.5,214.1,237.5,129.8,357.5,334.6,287.6,36.7,216.8,342.2,273.7,211.7,121.9,148.4,318.2,131.1,296.3,254.4,191.8,279.6,302.4,192.3,222.1
4,215.0,230.5,337.6,339.7,0.0,252.6,220.6,258.2,410.1,220.9,410.1,276.5,227.6,447.0,126.8,402.8,355.8,353.9,230.1,104.5,131.2,237.0,261.6,185.6,123.9,202.9,179.5,248.6,227.5,260.5,124.4,191.9,380.0
5,391.0,215.1,312.1,242.5,264.0,0.0,67.3,44.4,384.6,218.3,423.9,95.9,41.8,317.2,326.7,377.3,330.3,224.1,114.6,259.0,190.5,231.5,193.1,117.1,235.0,134.4,213.1,22.0,89.6,111.8,219.2,66.8,354.5
6,386.2,152.4,249.4,179.8,237.2,65.6,0.0,105.6,321.9,155.6,361.2,84.0,104.4,254.5,299.9,314.6,267.6,161.4,47.3,228.3,159.8,168.8,188.3,112.3,204.3,129.6,182.4,87.6,22.3,137.3,188.5,105.3,291.8
7,404.4,192.3,289.3,219.7,277.4,43.8,111.1,0.0,361.8,195.5,401.1,73.1,55.2,294.4,340.1,354.5,307.5,201.3,134.6,272.4,203.9,208.7,206.5,130.5,248.4,147.8,226.5,47.8,109.6,125.2,232.6,80.2,331.7
8,625.5,253.8,128.5,311.6,433.9,391.8,335.0,377.1,0.0,252.1,229.6,355.5,403.0,198.1,354.1,103.4,174.7,277.5,358.2,437.5,404.5,207.4,433.5,410.9,413.5,428.2,452.8,395.8,333.2,435.9,397.7,403.9,100.1
9,426.1,28.2,168.9,189.2,234.5,208.5,151.7,193.8,241.4,0.0,280.7,172.2,219.7,263.9,214.1,234.1,187.1,170.8,164.2,238.1,205.1,68.3,303.6,227.6,214.1,244.9,253.4,212.5,149.9,252.6,198.3,220.6,211.3
