,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,1314.7,955.1,941.6,1865.4,1353.5,1574.8,880.3,1397.5,697.6,1362.6,890.3,793.1,947.5,1322.0,1164.6,1865.7,910.4,2091.9,1296.5,944.5,1587.1,1143.3,1317.1,938.5,1846.0,623.5,1300.7,2103.6,1596.5,746.3,999.1,2085.4
1,1314.7,0.0,404.8,673.4,745.0,632.3,359.6,484.1,468.7,940.7,765.6,474.1,826.3,595.9,374.1,434.3,745.4,710.9,1088.6,657.7,610.5,628.3,385.3,114.8,699.8,725.6,927.3,504.7,1100.2,468.5,613.6,315.7,1082.0
2,955.1,404.8,0.0,479.9,987.8,903.3,701.7,288.8,739.7,755.0,484.7,278.8,421.5,403.2,645.1,569.6,988.2,517.3,1423.9,538.0,205.7,899.7,233.4,407.2,514.1,968.5,734.7,701.5,1442.8,711.3,208.8,89.1,1378.2
3,941.6,673.4,479.9,0.0,1350.2,599.6,721.1,367.7,507.0,417.4,880.7,377.7,808.4,323.8,431.5,274.1,1350.5,88.5,1233.0,934.0,685.6,696.6,595.7,770.9,176.5,1330.8,318.1,410.2,1244.6,1037.5,595.8,451.4,1226.4
4,1865.4,745.0,987.8,1350.2,0.0,1278.2,836.2,1159.1,978.4,1625.3,676.7,1149.1,1072.3,1270.9,1034.7,1173.0,146.4,1387.6,603.4,568.9,1193.6,1104.9,968.3,684.5,1384.4,126.6,1602.4,1165.3,654.1,387.3,1196.7,898.7,557.7
5,1353.5,632.3,903.3,599.6,1278.2,0.0,533.1,896.3,313.8,655.9,1298.7,886.3,1324.8,872.3,258.2,362.6,1278.5,637.0,935.9,1190.9,1109.0,441.5,901.9,747.1,570.0,1258.8,866.6,341.4,947.6,890.9,1112.1,832.3,929.3
6,1574.8,359.6,701.7,721.1,836.2,533.1,0.0,730.2,233.4,949.2,856.7,720.2,1123.2,842.0,289.5,482.7,836.5,758.5,896.2,748.9,907.4,359.9,700.3,474.4,708.3,816.8,988.1,420.1,907.9,448.9,910.5,630.7,889.6
7,880.3,484.1,288.8,367.7,1159.1,896.3,730.2,0.0,732.8,679.8,689.7,10.0,485.4,111.8,638.2,539.6,1159.5,336.6,1429.1,742.9,372.6,892.8,404.7,578.4,485.2,1139.7,443.3,679.1,1440.8,848.6,272.7,260.4,1422.5
8,1397.5,468.7,739.7,507.0,978.4,313.8,233.4,732.8,0.0,718.3,999.0,722.8,1161.2,767.0,124.1,269.9,978.8,544.4,754.0,891.1,945.4,217.7,738.3,583.5,477.4,959.1,774.0,207.4,765.7,591.1,948.6,668.7,747.4
9,697.6,940.7,755.0,417.4,1625.3,655.9,949.2,679.8,718.3,0.0,1155.8,689.8,983.3,635.9,659.7,507.8,1625.6,454.8,1394.4,1209.1,960.7,907.9,870.9,1042.1,240.9,1605.9,236.5,638.4,1406.0,1304.8,907.8,726.6,1387.8
10,1362.6,765.6,484.7,880.7,676.7,1298.7,856.7,689.7,999.0,1155.8,0.0,679.7,569.5,804.0,1045.9,970.4,677.1,918.1,1112.7,107.9,690.4,1125.5,634.2,705.1,914.9,657.3,1135.5,1102.3,1163.5,407.9,693.5,489.9,1067.1
