,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,248.3,114.2,198.2,118.3,191.6,233.4,168.7,124.1,249.9,252.8,142.7,113.2,141.7,248.5,272.6,166.1,194.4,185.9,200.1,272.4,142.8,94.9,122.9,158.3,159.0,128.1,204.1,212.2,132.8,142.8,155.5,207.7
1,218.5,0.0,165.3,174.9,241.4,134.4,128.8,219.8,197.5,1.6,113.4,208.1,164.3,91.5,0.2,24.3,217.2,244.9,128.7,216.6,166.6,85.6,218.0,95.9,208.8,59.8,179.2,220.6,67.1,183.9,208.2,210.2,62.6
2,114.9,185.3,0.0,142.0,96.0,128.6,190.3,54.5,52.1,186.9,189.8,62.7,18.9,78.7,185.5,209.6,51.9,99.2,122.9,104.9,237.8,79.8,72.6,59.9,63.1,96.0,13.9,108.9,149.2,38.5,62.8,64.8,144.7
3,194.7,166.4,133.7,0.0,140.8,97.9,48.3,161.3,84.9,168.0,192.7,152.8,118.1,141.8,166.6,190.7,185.6,160.6,122.1,143.9,95.8,125.8,117.4,146.2,124.5,129.7,147.6,147.9,146.4,128.6,152.9,121.7,120.3
4,124.5,268.1,96.1,142.6,0.0,161.3,190.9,123.7,52.7,269.7,272.6,115.2,80.5,161.5,268.3,292.4,148.0,123.0,185.5,128.7,238.4,162.6,29.9,142.7,86.9,178.8,110.0,132.7,232.0,91.0,115.3,84.1,227.5
5,188.5,159.8,135.3,97.7,161.1,0.0,117.7,129.3,117.2,161.4,170.0,154.5,119.8,61.5,160.0,184.1,179.9,134.6,41.8,106.3,165.2,45.5,137.7,65.9,98.5,70.5,127.9,110.3,123.7,130.3,154.6,109.5,119.2
6,236.0,118.1,179.8,46.1,186.9,111.6,0.0,180.6,131.0,119.7,144.4,198.9,164.2,152.4,118.3,142.4,231.2,185.9,135.8,157.6,72.1,139.5,163.5,156.8,149.8,120.7,179.2,161.6,98.1,174.7,199.0,160.8,72.0
7,169.4,239.8,54.5,166.7,123.7,135.9,186.7,0.0,79.8,241.4,244.3,117.1,73.4,133.2,240.0,264.1,89.3,90.0,160.1,95.7,234.2,134.3,100.3,114.4,53.9,150.5,37.3,99.7,203.7,92.9,117.2,72.1,199.2
8,127.1,220.8,48.8,89.9,55.9,114.0,138.2,76.4,0.0,222.4,225.3,67.9,33.2,114.2,221.0,245.1,100.7,75.7,138.2,81.4,185.7,115.3,32.5,95.4,39.6,131.5,62.7,85.4,184.7,43.7,68.0,36.8,180.2
9,216.9,101.6,163.7,173.3,239.8,132.8,127.2,218.2,195.9,0.0,111.8,206.5,162.7,89.9,101.8,22.7,215.6,243.3,127.1,215.0,165.0,84.0,216.4,94.3,207.2,58.2,177.6,219.0,65.5,182.3,206.6,208.6,61.0
10,251.7,112.7,198.5,184.4,274.6,167.6,138.3,253.0,230.7,114.3,0.0,241.3,197.5,124.7,112.9,137.0,250.4,278.1,161.9,249.8,176.1,118.8,251.2,129.1,242.0,93.0,212.4,253.8,43.0,217.1,241.4,243.4,72.1
11,142.3,231.5,59.5,151.8,105.8,151.8,200.1,114.0,61.9,233.1,236.0,0.0,43.9,124.9,231.7,255.8,111.4,113.5,169.1,119.2,247.6,126.0,82.4,106.1,77.4,142.2,73.4,123.2,195.4,21.4,0.1,74.6,190.9
12,117.2,187.6,15.6,123.1,77.1,123.1,171.4,70.1,33.2,189.2,192.1,43.8,0.0,81.0,187.8,211.9,67.5,84.8,125.2,90.5,218.9,82.1,53.7,62.2,48.7,98.3,29.5,94.5,151.5,19.6,43.9,45.9,147.0
13,144.7,117.6,91.5,134.5,167.6,60.9,143.2,146.0,123.7,119.2,127.8,134.3,90.5,0.0,117.8,141.9,143.4,171.4,55.2,143.1,181.0,12.1,144.2,22.1,135.3,28.3,105.4,147.1,81.5,110.1,134.4,136.4,77.0
14,218.3,103.0,165.1,174.7,241.2,134.2,128.6,219.6,197.3,1.4,113.2,207.9,164.1,91.3,0.0,24.1,217.0,244.7,128.5,216.4,166.4,85.4,217.8,95.7,208.6,59.6,179.0,220.4,66.9,183.7,208.0,210.0,62.4
15,194.2,78.9,141.0,150.6,217.1,110.1,104.5,195.5,173.2,80.5,89.1,183.8,140.0,67.2,79.1,0.0,192.9,220.6,104.4,192.3,142.3,61.3,193.7,71.6,184.5,35.5,154.9,196.3,42.8,159.6,183.9,185.9,38.3
16,166.8,237.2,51.9,193.9,147.9,180.5,237.2,95.8,104.0,238.8,241.7,114.6,70.8,130.6,237.4,261.5,0.0,140.5,174.8,146.2,284.7,131.7,124.5,111.8,104.4,147.9,55.2,150.2,201.1,90.4,114.7,116.7,196.6
17,199.7,244.3,102.8,160.1,128.5,129.3,180.1,89.0,84.6,245.9,254.5,121.9,87.2,168.2,244.5,268.6,139.6,0.0,153.5,45.6,227.6,157.2,105.1,149.4,38.4,174.7,87.6,49.6,208.2,97.7,122.0,76.9,203.7
18,189.4,160.7,136.2,115.4,178.8,41.8,135.4,147.0,134.9,162.3,170.9,172.2,135.2,62.4,160.9,185.0,188.1,152.3,0.0,124.0,182.9,46.4,155.4,66.8,116.2,71.4,145.6,128.0,124.6,148.0,172.3,127.2,120.1
19,205.3,214.9,108.4,130.7,134.1,99.9,150.7,94.6,90.2,216.5,225.1,127.5,92.8,143.8,215.1,239.2,145.2,52.0,124.1,0.0,198.2,127.8,110.7,148.2,44.0,145.3,93.2,4.0,178.8,103.3,127.6,82.5,174.3
20,271.8,156.1,224.0,90.3,231.1,155.8,75.4,224.8,175.2,157.7,182.4,243.1,208.4,190.4,156.3,180.4,275.4,230.1,180.0,201.8,0.0,183.7,207.7,194.8,194.0,158.7,223.4,205.8,136.1,218.9,243.2,205.0,110.0
21,143.0,114.3,89.8,122.4,165.9,48.8,139.9,144.3,122.0,115.9,124.5,132.6,88.8,16.0,114.5,138.6,141.7,159.3,43.1,131.0,177.7,0.0,142.5,20.4,123.2,25.0,103.7,135.0,78.2,108.4,132.7,134.2,73.7
22,94.6,244.6,72.6,119.1,23.4,137.8,167.4,100.2,29.2,246.2,249.1,91.7,57.0,138.0,244.8,268.9,124.5,99.5,162.0,105.2,214.9,139.1,0.0,119.2,63.4,155.3,86.5,109.2,208.5,67.5,91.8,60.6,204.0
23,122.6,125.4,69.4,142.3,145.5,68.7,151.0,123.9,101.6,127.0,135.6,112.2,68.4,18.8,125.6,149.7,121.3,153.2,63.0,150.9,188.8,19.9,122.1,0.0,117.1,36.1,83.3,154.9,89.3,88.0,112.3,114.3,84.8
24,161.3,210.4,64.4,126.2,90.1,95.4,146.2,50.6,46.2,212.0,220.6,83.5,48.8,129.8,210.6,234.7,101.2,36.1,119.6,41.8,193.7,123.3,66.7,111.0,0.0,140.8,49.2,45.8,174.3,59.3,83.6,38.5,169.8
25,158.7,89.3,105.5,148.2,181.6,74.6,114.9,160.0,137.7,90.9,99.5,148.3,104.5,31.7,89.5,113.6,157.4,185.1,68.9,156.8,152.7,25.8,158.2,36.1,149.0,0.0,119.4,160.8,53.2,124.1,148.4,150.4,48.7
26,132.1,202.5,17.2,159.2,113.2,131.2,182.0,40.6,69.3,204.1,207.0,79.9,36.1,95.9,202.7,226.8,52.0,85.3,140.1,91.0,229.5,97.0,89.8,77.1,49.2,113.2,0.0,95.0,166.4,55.7,80.0,67.4,161.9
27,209.3,218.9,112.4,134.7,138.1,103.9,154.7,98.6,94.2,220.5,229.1,131.5,96.8,147.8,219.1,243.2,149.2,56.0,128.1,4.0,202.2,131.8,114.7,152.2,48.0,149.3,97.2,0.0,182.8,107.3,131.6,86.5,178.3
28,208.7,69.7,155.5,141.4,231.6,124.6,95.3,210.0,187.7,71.3,46.3,198.3,154.5,81.7,69.9,94.0,207.4,235.1,118.9,206.8,133.1,75.8,208.2,86.1,199.0,50.0,169.4,210.8,0.0,174.1,198.4,200.4,29.1
29,139.7,210.1,38.1,130.4,84.4,130.4,178.7,92.6,40.5,211.7,214.6,24.2,22.5,103.5,210.3,234.4,90.0,92.1,147.7,97.8,226.2,104.6,61.0,84.7,56.0,120.8,52.0,101.8,174.0,0.0,24.3,53.2,169.5
30,142.4,231.6,59.6,151.9,105.9,151.9,200.2,114.1,62.0,233.2,236.1,0.1,44.0,125.0,231.8,255.9,111.5,113.6,169.2,119.3,247.7,126.1,82.5,106.2,77.5,142.3,73.5,123.3,195.5,21.5,0.0,74.7,191.0
