,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,1549.6,1383.2,1362.6,1239.2,882.0,1491.3,763.0,1218.3,1168.3,1195.8,870.7,763.1,821.8,1924.1,2133.5,2473.0,767.5,1315.8,1689.8,1316.4,918.1,1709.7,2156.8,1854.2,1370.1,1468.1,1256.2,1632.6,929.1,748.3,1195.8,2094.0
1,1558.3,0.0,1062.6,1220.6,1097.2,1105.0,844.2,1089.3,634.1,1064.4,761.7,1047.2,1442.0,1030.6,749.5,958.9,1298.4,1104.6,338.6,826.6,1174.4,934.2,527.1,842.7,671.7,179.5,714.9,812.7,194.6,1054.2,1123.8,761.7,919.4
2,1374.4,1062.6,0.0,1096.1,618.8,808.3,828.5,601.8,555.5,214.9,533.0,858.9,592.5,543.0,1347.4,1182.9,1522.4,916.2,1368.7,306.6,696.0,446.6,535.5,551.7,966.9,1423.0,805.3,509.7,963.7,566.6,935.4,533.0,1104.3
3,1377.1,1199.2,1096.1,0.0,569.4,577.1,879.8,995.9,606.8,970.9,742.5,519.3,1348.6,937.1,1573.6,1783.0,2122.5,576.7,965.3,1402.7,646.5,840.7,1098.2,1413.8,1242.7,1019.7,856.7,586.4,1282.1,960.7,595.9,742.5,1743.5
4,1253.7,1075.8,618.8,569.4,0.0,189.5,560.8,518.6,287.7,493.7,265.2,293.1,871.3,459.9,1450.2,1659.7,1999.1,304.0,842.0,925.5,77.1,363.5,779.1,1170.6,923.7,896.3,537.6,109.1,822.8,483.5,323.2,265.2,1620.1
5,877.8,1083.5,808.3,577.1,189.5,0.0,750.2,708.1,477.2,683.2,454.7,103.6,1060.8,649.4,1458.0,1667.4,2006.9,114.6,849.7,1114.9,112.3,553.0,968.6,1360.0,1113.1,904.0,727.1,298.6,1166.5,672.9,133.7,454.7,1627.9
6,1510.1,844.2,828.5,879.8,560.8,750.2,0.0,728.3,335.1,703.4,400.6,800.8,1081.0,669.6,1226.5,1436.0,1775.4,858.2,1071.2,1001.0,637.9,573.2,701.5,1017.1,846.0,912.0,155.3,451.6,745.2,693.2,877.3,400.6,1396.4
7,781.7,1089.3,601.8,995.9,518.6,708.1,728.3,0.0,455.3,476.6,432.8,758.7,182.7,58.7,1876.8,2086.2,2425.6,816.0,1268.5,908.4,595.8,155.1,946.7,1153.5,1091.2,1322.8,705.1,409.5,990.4,166.1,835.2,432.8,2046.7
8,1237.0,634.1,555.5,606.8,287.7,477.2,335.1,455.3,0.0,430.3,127.6,527.7,808.0,396.5,1016.5,1225.9,1565.4,585.1,1037.6,790.9,364.9,300.1,491.4,807.0,635.9,701.9,311.9,178.6,535.1,420.1,604.3,127.6,1186.4
9,1159.5,1064.4,214.9,970.9,493.7,683.2,703.4,476.6,430.3,0.0,407.9,733.7,377.6,417.9,1851.8,2061.2,2400.7,791.1,1243.6,521.5,570.9,321.5,750.4,766.6,1066.3,1297.9,680.2,384.6,965.5,441.5,810.3,407.9,1703.7
