,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,587.9,319.1,390.9,506.6,498.1,226.4,357.9,210.9,223.2,201.4,397.5,413.8,516.2,383.3,219.6,477.7,603.8,448.3,212.4,501.4,573.6,375.1,385.8,311.7,389.9,587.6,263.5,566.9,382.8,472.4,441.1,416.2,369.8,226.9,374.0,318.4,588.0
1,585.9,0.0,423.5,246.4,251.9,242.8,477.5,322.9,430.9,480.7,466.7,397.3,214.0,381.0,409.6,484.3,257.5,154.2,171.1,477.7,150.3,212.5,431.6,252.1,427.3,435.1,292.2,347.6,44.6,346.4,295.1,232.5,297.1,361.3,414.8,425.3,364.3,109.7
2,315.8,424.8,0.0,228.1,344.1,335.3,214.1,137.5,153.3,210.9,189.1,206.0,312.4,322.8,210.4,207.3,260.7,440.7,285.5,200.1,338.6,440.1,202.2,316.2,63.4,217.0,425.1,100.7,403.8,191.3,298.3,223.2,346.6,178.3,137.2,201.1,132.5,424.9
3,392.2,246.6,241.0,0.0,258.4,156.8,346.0,155.7,285.2,342.8,321.0,252.0,133.9,298.5,309.8,339.2,175.0,262.5,107.0,332.0,160.1,268.5,301.6,171.6,233.6,316.4,339.4,153.9,225.6,237.3,212.6,137.5,216.6,224.3,269.1,300.5,219.0,246.7
4,480.7,259.1,340.2,250.9,0.0,298.4,247.2,239.6,302.9,250.4,272.2,314.0,275.5,156.5,179.3,254.0,75.9,228.8,233.5,261.2,275.6,305.8,201.3,313.6,364.3,204.8,81.0,353.7,260.4,263.1,70.6,149.2,358.6,278.0,304.1,195.0,271.7,149.0
5,487.3,245.0,336.1,153.1,303.2,0.0,430.8,250.8,370.0,427.6,405.8,336.4,104.6,343.3,371.9,424.0,219.8,254.1,130.6,416.8,151.5,177.1,386.4,142.7,328.7,397.4,384.2,249.0,224.0,285.5,257.4,182.3,166.5,300.4,353.9,385.3,303.4,245.1
6,233.5,487.5,209.3,336.1,280.2,432.8,0.0,202.7,55.7,3.2,25.0,242.3,409.9,331.9,202.6,6.8,251.3,495.8,367.9,14.0,421.0,502.8,194.4,424.2,237.0,209.2,361.2,262.8,466.5,227.6,246.0,285.9,454.6,214.6,71.7,193.3,163.2,416.0
7,357.0,327.3,135.3,146.8,246.6,254.0,203.5,0.0,142.7,200.3,178.5,96.3,231.1,215.0,167.3,196.7,163.2,343.2,204.2,189.5,257.3,342.6,159.1,258.7,142.1,173.9,327.6,131.5,306.3,81.6,200.8,125.7,303.7,68.6,126.6,158.0,63.3,327.4
8,214.3,431.8,153.6,280.4,328.6,377.1,60.8,147.0,0.0,57.6,35.8,186.6,354.2,305.3,172.4,54.0,267.7,447.7,312.2,46.8,365.3,447.1,164.2,368.5,181.3,179.0,409.6,207.1,410.8,171.9,294.4,230.2,398.9,158.9,16.0,163.1,107.5,431.9
9,230.3,484.3,206.1,332.9,283.4,429.6,3.2,199.5,52.5,0.0,21.8,239.1,406.7,335.1,205.8,3.6,254.5,499.0,364.7,10.8,417.8,499.6,197.6,421.0,233.8,212.4,364.4,259.6,463.3,224.4,249.2,282.7,451.4,211.4,68.5,196.5,160.0,419.2
10,208.5,462.5,184.3,311.1,305.2,407.8,25.0,177.7,30.7,21.8,0.0,217.3,384.9,336.0,203.1,18.2,276.3,478.4,342.9,11.0,396.0,477.8,194.9,399.2,212.0,209.7,386.2,237.8,441.5,202.6,271.0,260.9,429.6,189.6,46.7,193.8,138.2,441.0
