,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,1330.8,1321.1,721.3,1245.8,870.6,783.9,1130.0,783.5,668.5,549.6,834.5,1042.8,1065.4,428.5,833.2,1145.5,1308.0,1394.9,823.3,1374.7,1430.9,650.2,1489.5,885.2,1119.1,721.3,1513.9
1,1330.8,0.0,552.2,778.7,223.0,682.0,887.7,496.0,800.3,1074.2,793.7,938.3,300.5,352.0,902.3,653.1,439.0,565.3,459.4,729.3,106.1,162.3,826.7,383.8,631.6,412.6,791.7,245.3
2,1321.1,552.2,0.0,640.6,650.8,549.7,709.7,346.2,629.8,652.6,1031.2,615.3,667.7,830.9,1224.1,706.1,598.0,13.1,720.9,519.2,501.4,445.2,796.1,168.4,760.2,624.4,621.2,306.9
3,721.3,778.7,640.6,0.0,587.3,168.7,109.0,433.1,81.6,351.4,410.0,159.6,481.6,644.8,602.9,136.3,462.9,627.5,974.3,121.4,822.6,878.8,174.9,809.0,231.8,489.3,19.4,947.5
4,1245.8,223.0,650.8,587.3,0.0,490.6,696.3,304.6,608.9,882.8,708.7,746.9,215.5,267.0,817.3,541.7,354.0,637.7,500.3,537.9,266.9,323.1,659.4,544.6,546.6,327.6,600.3,406.1
5,870.6,682.0,549.7,168.7,490.6,0.0,258.3,336.4,157.9,500.7,522.7,308.9,388.9,552.1,710.6,181.8,366.5,536.6,881.6,47.3,725.9,782.1,287.6,718.1,237.0,392.9,149.3,856.6
6,783.9,887.7,709.7,109.0,696.3,258.3,0.0,542.1,171.2,286.2,475.2,94.4,590.6,753.8,668.1,245.3,571.9,696.6,1083.3,211.0,931.6,987.8,240.1,878.1,340.8,598.3,109.0,1016.6
7,1130.0,496.0,346.2,433.1,304.6,336.4,542.1,0.0,454.7,578.2,740.3,540.9,321.5,484.7,924.3,387.5,251.8,333.1,773.3,383.7,539.9,596.1,505.2,514.6,423.2,278.2,446.1,653.1
8,783.5,800.3,629.8,81.6,608.9,157.9,171.2,454.7,0.0,413.6,472.2,221.8,503.2,666.4,665.1,157.9,484.5,616.7,995.9,110.6,844.2,900.4,237.1,798.2,253.4,510.9,62.2,936.7
9,668.5,1074.2,652.6,351.4,882.8,500.7,286.2,578.2,413.6,0.0,633.7,191.8,833.0,996.2,727.7,487.7,814.3,639.5,1325.7,453.4,1118.1,1097.8,459.8,821.0,583.2,840.7,351.4,959.5
10,549.6,793.7,1031.2,410.0,708.7,522.7,475.2,740.3,472.2,633.7,0.0,525.8,493.2,617.0,192.9,358.1,595.9,1018.1,946.5,512.0,837.6,893.8,235.1,1115.3,335.6,569.5,410.0,976.8
11,834.5,938.3,615.3,159.6,746.9,308.9,94.4,540.9,221.8,191.8,525.8,0.0,641.2,804.4,718.7,295.9,622.5,602.2,1133.9,261.6,982.2,1038.4,290.7,783.7,391.4,648.9,159.6,922.2
12,1042.8,300.5,667.7,481.6,215.5,388.9,590.6,321.5,503.2,833.0,493.2,641.2,0.0,183.8,629.7,352.6,138.5,654.6,513.3,436.2,344.4,400.6,526.2,622.1,331.1,112.1,494.6,483.6
13,1065.4,352.0,830.9,644.8,267.0,552.1,753.8,484.7,666.4,996.2,617.0,804.4,183.8,0.0,636.9,515.8,301.7,817.8,464.5,599.4,395.9,452.1,689.4,673.6,454.9,275.3,657.8,535.1
14,428.5,902.3,1224.1,602.9,817.3,710.6,668.1,924.3,665.1,727.7,192.9,718.7,629.7,636.9,0.0,540.5,744.5,1211.0,966.4,704.9,946.2,1002.4,428.0,1223.9,506.4,718.1,602.9,1085.4
15,833.2,653.1,706.1,136.3,541.7,181.8,245.3,387.5,157.9,487.7,358.1,295.9,352.6,515.8,540.5,0.0,399.1,693.0,845.3,197.7,697.0,753.2,192.8,874.5,95.5,372.7,149.3,836.2
16,1145.5,439.0,598.0,462.9,354.0,366.5,571.9,251.8,484.5,814.3,595.9,622.5,138.5,301.7,744.5,399.1,0.0,584.9,631.2,413.8,482.9,539.1,535.0,760.6,383.4,26.4,475.9,622.1
17,1308.0,565.3,13.1,627.5,637.7,536.6,696.6,333.1,616.7,639.5,1018.1,602.2,654.6,817.8,1211.0,693.0,584.9,0.0,734.0,506.1,514.5,458.3,783.0,181.5,747.1,611.3,608.1,320.0
18,1394.9,459.4,720.9,974.3,500.3,881.6,1083.3,773.3,995.9,1325.7,946.5,1133.9,513.3,464.5,966.4,845.3,631.2,734.0,0.0,928.9,408.6,352.4,1018.9,552.5,784.4,604.8,987.3,414.0
19,823.3,729.3,519.2,121.4,537.9,47.3,211.0,383.7,110.6,453.4,512.0,261.6,436.2,599.4,704.9,197.7,413.8,506.1,928.9,0.0,773.2,829.4,276.9,687.6,284.3,440.2,102.0,826.1
20,1374.7,106.1,501.4,822.6,266.9,725.9,931.6,539.9,844.2,1118.1,837.6,982.2,344.4,395.9,946.2,697.0,482.9,514.5,408.6,773.2,0.0,56.2,870.6,333.0,675.5,456.5,835.6,194.5
21,1430.9,162.3,445.2,878.8,323.1,782.1,987.8,596.1,900.4,1097.8,893.8,1038.4,400.6,452.1,1002.4,753.2,539.1,458.3,352.4,829.4,56.2,0.0,926.8,276.8,731.7,512.7,891.8,138.3
22,650.2,826.7,796.1,174.9,659.4,287.6,240.1,505.2,237.1,459.8,235.1,290.7,526.2,689.4,428.0,192.8,535.0,783.0,1018.9,276.9,870.6,926.8,0.0,964.5,260.0,546.3,174.9,1009.8
23,1489.5,383.8,168.4,809.0,544.6,718.1,878.1,514.6,798.2,821.0,1115.3,783.7,622.1,673.6,1223.9,874.5,760.6,181.5,552.5,687.6,333.0,276.8,964.5,0.0,928.6,734.2,789.6,138.5
24,885.2,631.6,760.2,231.8,546.6,237.0,340.8,423.2,253.4,583.2,335.6,391.4,331.1,454.9,506.4,95.5,383.4,747.1,784.4,284.3,675.5,731.7,260.0,928.6,0.0,357.0,244.8,814.7
25,1119.1,412.6,624.4,489.3,327.6,392.9,598.3,278.2,510.9,840.7,569.5,648.9,112.1,275.3,718.1,372.7,26.4,611.3,604.8,440.2,456.5,512.7,546.3,734.2,357.0,0.0,502.3,595.7
26,721.3,791.7,621.2,19.4,600.3,149.3,109.0,446.1,62.2,351.4,410.0,159.6,494.6,657.8,602.9,149.3,475.9,608.1,987.3,102.0,835.6,891.8,174.9,789.6,244.8,502.3,0.0,928.1
27,1513.9,245.3,306.9,947.5,406.1,856.6,1016.6,653.1,936.7,959.5,976.8,922.2,483.6,535.1,1085.4,836.2,622.1,320.0,414.0,826.1,194.5,138.3,1009.8,138.5,814.7,595.7,928.1,0.0
