,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,2019.2,1743.3,1454.4,1557.3,2478.8,2027.2,897.5,1511.1,1591.0,2254.2,1924.4,1728.7,1680.0,2188.1,2324.9,1307.0,1613.2,1392.1,1479.9,1458.3,1775.5,1120.2,1543.3,2208.6,1425.3,1195.8,2094.0
1,2027.9,0.0,1038.3,749.5,852.4,602.4,150.9,1858.9,1490.9,1114.1,377.9,94.8,1066.7,975.1,910.7,448.5,1517.8,1163.7,1594.5,539.4,1544.1,312.9,1447.9,838.3,332.2,1511.1,1740.0,217.6
2,1752.0,1038.3,0.0,473.5,186.0,1497.8,1046.3,745.2,548.3,645.2,1273.3,943.5,336.5,184.6,664.3,1343.9,575.2,221.0,651.8,499.0,601.5,794.5,739.0,299.0,1227.7,568.5,552.0,1113.0
3,1463.1,749.5,473.5,0.0,287.5,1209.0,757.5,1294.0,926.1,1023.0,984.5,654.6,714.3,410.3,1042.2,1055.1,953.0,598.8,1029.7,210.1,979.3,505.7,883.0,273.5,938.8,946.3,1175.1,824.2
4,1566.0,852.4,186.0,287.5,0.0,1311.9,860.3,835.5,638.6,735.5,1087.3,757.5,426.8,122.7,754.6,1158.0,665.5,311.3,742.1,313.0,691.8,608.6,985.9,113.0,1041.7,658.8,642.3,927.1
5,1887.8,304.8,898.2,609.3,712.2,0.0,312.8,1718.7,1350.8,1276.0,539.8,210.0,1139.0,834.9,1072.6,610.4,1377.7,1023.5,1454.3,399.2,1404.0,172.8,1307.7,698.2,494.1,1371.0,1599.8,379.5
6,2035.9,150.9,1046.3,757.5,860.3,523.6,0.0,1866.8,1498.9,1035.4,299.1,102.8,988.0,983.1,831.9,369.8,1525.8,1171.6,1602.5,547.3,1552.1,320.9,1455.8,846.3,253.5,1519.1,1747.9,138.9
7,916.2,1837.4,745.2,1272.6,835.5,2296.9,1845.4,0.0,613.6,675.1,2072.4,1742.6,831.2,831.3,1050.3,2143.1,409.5,715.7,494.5,1298.1,560.8,1593.6,411.0,948.5,2026.8,527.8,298.3,1912.1
8,1529.9,1235.5,548.3,926.1,638.6,1695.0,1243.5,613.6,0.0,943.0,1470.5,1140.6,634.3,634.4,962.1,1541.1,245.9,518.8,215.6,951.6,165.2,991.7,607.5,751.6,1424.8,132.2,420.4,1310.2
9,1582.2,1114.1,645.2,1023.0,735.5,1320.4,1035.4,675.1,943.0,0.0,1095.8,1066.1,308.7,731.3,375.2,1166.5,852.0,518.1,937.0,988.0,1003.2,991.0,853.5,848.5,1050.2,970.3,740.8,896.5
