,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,153.5,113.5,187.9,126.0,162.1,122.9,286.7,238.2,219.7,172.9,129.8,246.4,180.0,119.5,88.6,137.0,93.9,71.4,161.4,222.9,276.4,200.5,191.4,80.9,58.0,155.5,207.7
1,89.5,0.0,111.4,196.2,101.6,121.9,163.6,274.5,251.4,253.3,148.5,142.9,206.2,218.4,151.8,13.8,126.4,134.6,15.2,174.5,200.0,317.1,180.5,199.8,40.7,28.6,115.3,248.4
2,117.5,70.7,0.0,126.5,50.6,52.2,62.5,226.3,177.8,159.3,97.5,31.5,136.5,119.6,40.4,84.5,23.5,74.2,85.9,63.1,169.1,216.0,110.8,130.1,82.8,87.1,45.6,147.3
3,184.8,158.7,123.2,0.0,138.6,106.0,62.2,193.9,146.0,127.5,131.4,147.2,84.3,39.8,153.4,172.5,138.2,168.9,173.9,178.8,119.4,184.2,15.7,32.9,170.8,175.1,113.2,115.5
4,125.8,36.3,48.9,133.7,0.0,59.4,111.4,193.0,192.4,194.3,46.9,80.4,143.7,155.9,89.3,50.1,63.9,123.1,51.5,112.0,118.5,264.9,118.0,137.3,77.0,64.9,52.8,192.5
5,165.1,87.8,52.3,102.9,67.7,0.0,114.8,222.5,204.1,185.6,114.6,68.7,112.9,125.1,92.7,101.6,67.3,126.5,103.0,100.3,148.0,242.3,87.2,106.5,99.9,104.2,42.3,173.6
6,122.6,139.4,68.7,65.0,119.3,120.9,0.0,163.8,115.3,96.8,166.2,85.0,125.2,57.1,91.2,153.2,92.2,106.7,154.6,116.6,160.3,153.5,77.6,68.5,151.5,145.2,114.3,84.8
7,292.4,207.3,233.1,184.5,184.2,222.8,169.8,0.0,48.5,86.8,145.3,254.8,180.9,196.7,261.0,221.1,248.1,276.5,222.5,286.4,74.5,159.2,168.8,188.1,248.0,235.9,230.0,85.0
8,243.9,178.7,190.0,156.1,181.3,219.9,121.3,48.5,0.0,38.3,142.4,206.3,178.0,148.2,212.5,192.5,213.5,228.0,193.9,237.9,88.9,110.7,165.9,159.6,219.4,207.3,227.1,36.5
9,222.8,180.6,168.9,135.0,183.2,216.9,100.2,81.0,32.5,0.0,144.3,185.2,179.9,127.1,191.4,194.4,192.4,206.9,195.8,216.8,90.8,89.6,147.6,138.5,221.3,209.2,214.5,15.4
10,184.2,146.2,90.0,174.8,53.2,100.5,152.5,246.2,245.6,247.5,0.0,121.5,184.8,197.0,130.4,149.4,105.0,164.2,132.2,153.1,171.7,306.0,159.1,178.4,119.0,123.3,93.9,237.3
11,130.5,105.5,34.8,140.5,85.4,71.9,75.5,239.3,190.8,172.3,132.3,0.0,163.8,132.6,57.3,119.3,58.3,91.1,120.7,31.6,198.9,229.0,138.1,144.0,117.6,121.9,80.4,160.3
12,190.4,207.2,136.5,102.6,187.1,184.5,67.8,139.7,91.2,72.7,203.0,152.8,0.0,94.7,159.0,221.0,160.0,174.5,222.4,184.4,149.5,129.4,115.2,106.1,219.3,213.0,182.1,60.7
13,180.1,184.2,126.2,49.6,164.1,131.5,57.5,189.8,141.3,122.8,156.9,142.5,109.8,0.0,148.7,198.0,149.7,164.2,199.4,174.1,144.9,179.5,62.2,53.1,196.3,200.6,138.7,110.8
14,119.2,104.9,34.2,149.8,84.8,86.4,84.8,248.6,200.1,181.6,131.7,53.8,170.7,141.9,0.0,118.7,53.2,55.3,120.1,85.4,203.3,238.3,145.0,153.3,117.0,121.3,79.8,169.6
15,88.2,84.0,93.3,178.1,56.5,103.8,155.8,227.9,204.8,206.7,103.4,124.8,188.1,200.3,133.7,0.0,108.3,133.3,13.9,156.4,153.4,279.1,162.4,181.7,39.4,27.3,97.2,204.9
16,141.9,82.5,26.4,138.3,62.4,64.0,88.9,252.7,204.2,185.7,109.3,57.9,148.3,146.0,44.3,96.3,0.0,78.0,97.7,89.5,180.9,242.4,122.6,141.9,94.6,98.9,57.4,173.7
17,93.7,138.6,67.9,165.3,118.5,120.1,100.3,264.1,215.6,197.1,165.4,87.5,204.4,157.4,48.9,146.9,74.8,0.0,129.7,119.1,237.0,253.8,177.9,168.8,139.2,116.3,113.5,185.1
18,74.3,82.1,91.4,176.2,54.6,101.9,148.4,226.0,202.9,204.8,101.5,122.9,186.2,198.4,131.8,17.2,106.4,119.4,0.0,154.5,151.5,277.2,160.5,179.8,25.5,13.4,95.3,203.0
19,162.1,137.1,66.4,172.1,117.0,103.5,107.1,270.9,222.4,203.9,163.9,31.6,195.4,164.2,88.9,150.9,89.9,122.7,152.3,0.0,230.5,260.6,169.7,175.6,149.2,153.5,112.0,191.9
20,222.3,132.8,158.6,110.0,109.7,148.3,154.6,74.5,97.8,99.7,70.8,189.6,106.4,132.2,199.0,146.6,173.6,232.8,148.0,221.2,0.0,172.1,94.3,113.6,173.5,161.4,155.5,97.9
21,190.4,207.2,136.5,102.6,187.1,184.5,67.8,113.5,65.0,46.5,176.8,152.8,162.8,94.7,159.0,221.0,160.0,174.5,222.4,184.4,123.3,0.0,115.2,106.1,219.3,213.0,182.1,34.5
22,197.4,143.0,107.5,15.7,122.9,90.3,74.8,178.2,158.6,140.1,115.7,131.6,68.6,52.4,147.9,156.8,122.5,181.5,158.2,163.2,103.7,196.8,0.0,33.8,155.1,159.4,97.5,128.1
23,194.9,155.8,120.3,32.9,135.7,103.1,72.3,191.0,156.1,137.6,128.5,144.4,81.4,49.9,160.7,169.6,135.3,179.0,171.0,176.0,116.5,194.3,33.8,0.0,167.9,172.2,110.3,125.6
24,78.4,99.1,88.8,173.6,79.0,99.3,151.3,252.4,229.3,231.2,125.9,120.3,183.6,195.8,129.2,43.6,103.8,123.5,26.4,151.9,177.9,303.6,157.9,177.2,0.0,17.5,92.7,229.4
25,60.9,95.5,93.6,178.4,68.0,104.1,135.0,239.4,216.3,218.2,114.9,125.1,188.4,192.1,131.6,30.6,108.6,106.0,13.4,156.7,164.9,288.5,162.7,182.0,22.9,0.0,97.5,216.4
26,158.4,81.1,45.6,110.1,61.0,35.8,108.1,229.7,211.3,192.8,107.9,77.1,120.1,132.3,86.0,94.9,60.6,119.8,96.3,108.7,155.2,249.5,94.4,113.7,93.2,97.5,0.0,180.8
27,207.4,178.6,153.5,119.6,181.2,201.5,84.8,79.0,30.5,12.0,142.3,169.8,177.9,111.7,176.0,192.4,177.0,191.5,193.8,201.4,88.8,74.2,132.2,123.1,219.3,207.2,199.1,0.0
