,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,769.7,1633.6,2020.5,735.2,1496.4,1487.7,1402.4,1572.4,1504.1,934.7,1342.4,2039.8,1205.3,966.9,1357.8,622.5,805.2,1592.1,1176.1,1136.6,1547.4,1011.9,1657.6,1537.7,1449.6,1067.6,2121.1
1,781.7,0.0,1231.6,1541.0,563.8,1094.4,718.0,1065.2,1170.4,942.2,731.0,601.9,1560.3,472.6,197.3,1154.0,721.9,860.5,1053.8,679.6,225.6,970.0,324.7,1095.6,768.0,887.7,298.0,1641.6
2,1629.3,1231.6,0.0,436.6,898.4,194.4,512.2,328.9,97.8,778.5,717.2,784.8,455.9,907.1,1227.6,426.5,1011.1,846.7,690.5,1106.5,1121.0,310.0,996.4,841.1,765.6,862.2,943.6,537.3
3,2016.3,1541.0,436.6,0.0,1285.3,581.4,843.5,715.9,484.7,955.6,1104.2,1094.2,300.6,1327.5,1537.0,828.7,1398.1,1233.7,952.7,1283.6,1508.0,696.9,1383.4,875.7,1075.0,1039.3,1253.0,191.7
4,731.0,563.8,898.4,1285.3,0.0,761.2,880.1,667.1,837.2,1303.9,344.1,607.1,1304.6,470.1,844.3,767.1,112.7,447.4,1215.9,1026.4,401.4,812.2,276.7,1366.5,930.1,1234.4,614.6,1385.9
5,1492.1,1094.4,194.4,581.4,761.2,0.0,375.0,191.8,133.2,727.3,580.1,647.6,600.6,769.9,1090.4,390.0,873.9,709.5,639.3,1055.3,983.9,172.8,859.2,789.9,628.4,811.0,806.4,682.0
6,1555.0,773.3,512.2,843.5,935.4,375.0,0.0,345.8,451.0,444.2,818.1,326.5,862.7,559.7,769.2,643.2,1048.1,947.5,356.2,772.2,871.0,250.6,746.4,506.8,307.2,528.0,485.2,944.1
7,1398.1,1065.2,328.9,715.9,667.1,191.8,345.8,0.0,267.7,698.0,486.0,256.9,735.2,675.9,1061.2,460.0,779.9,615.5,610.1,1026.1,889.8,143.6,765.2,760.6,599.1,781.8,777.2,816.5
8,1568.1,1170.4,97.8,484.7,837.2,133.2,451.0,267.7,0.0,803.2,656.0,723.6,504.0,845.9,1166.4,422.4,949.9,785.5,715.3,1131.3,1059.8,248.8,935.2,865.8,704.3,887.0,882.4,585.3
9,1516.2,942.2,778.5,955.6,1288.9,727.3,444.2,698.0,803.2,0.0,1171.6,695.0,1095.6,913.3,938.2,995.5,1401.6,1301.1,88.0,328.0,938.4,602.9,1099.9,153.4,675.7,83.7,738.6,763.9
