,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,416.2,451.3,221.8,225.2,224.7,201.5,485.0,207.4,392.3,367.2,597.3,442.8,619.8,545.6,273.6,475.6,573.6,377.8,367.2,358.6,237.1,230.1,574.6,591.7,590.9,318.4,588.0
1,423.6,0.0,81.2,272.3,293.5,293.0,292.6,293.0,276.3,208.0,252.2,282.0,170.5,319.3,230.3,196.2,149.3,287.9,127.8,252.2,186.6,219.5,273.8,259.3,277.0,275.6,142.7,272.7
2,454.2,85.0,0.0,302.9,324.1,323.6,323.2,256.2,306.9,189.2,233.4,263.2,133.7,300.5,211.5,226.8,130.5,269.1,158.4,233.4,217.2,250.1,304.4,240.5,258.2,256.8,173.3,253.9
3,217.3,255.4,290.0,0.0,21.2,20.7,20.3,263.2,117.4,285.6,311.4,387.0,221.0,398.0,335.3,153.2,358.6,351.8,239.5,311.4,148.3,253.1,307.4,364.3,434.1,380.6,189.6,377.7
4,225.2,273.4,308.0,18.0,0.0,0.5,28.2,281.2,125.3,303.6,329.4,405.0,239.0,416.0,353.3,171.2,376.6,369.8,257.5,329.4,166.3,271.1,325.4,382.3,452.1,398.6,207.6,395.7
5,224.7,272.9,307.5,17.5,0.5,0.0,27.7,280.7,124.8,303.1,328.9,404.5,238.5,415.5,352.8,170.7,376.1,369.3,257.0,328.9,165.8,270.6,324.9,381.8,451.6,398.1,207.1,395.2
6,197.0,275.7,310.3,20.3,23.7,23.2,0.0,283.5,97.1,305.9,331.7,407.3,241.3,418.3,355.6,163.3,378.9,372.1,259.8,331.7,168.6,273.4,300.8,384.6,454.4,400.9,209.9,398.0
7,505.3,296.4,263.9,288.0,309.2,308.7,308.3,0.0,376.8,400.6,444.8,327.8,151.5,271.4,276.1,357.5,341.9,225.2,369.8,444.8,281.8,457.4,511.7,305.1,374.9,321.4,381.0,318.5
8,207.5,267.6,302.7,113.6,117.0,116.5,93.3,376.8,0.0,297.8,323.6,411.8,265.2,449.1,360.1,88.1,370.8,424.3,255.6,323.6,173.1,210.7,203.7,389.1,458.9,405.4,201.8,402.5
9,369.5,226.0,195.0,301.5,322.7,322.2,321.8,406.8,305.5,0.0,59.7,372.9,284.3,384.5,321.2,225.4,107.1,378.8,204.4,59.7,269.8,203.7,132.3,348.8,223.2,366.5,145.0,273.9
10,344.4,262.4,239.0,321.1,342.3,341.8,341.4,450.8,311.4,67.8,0.0,416.9,328.3,428.5,365.2,245.0,151.1,422.8,224.0,0.0,289.4,192.8,107.2,392.8,267.2,410.5,164.6,317.9
11,604.6,294.7,263.7,410.7,431.9,431.4,431.0,330.7,427.2,352.1,396.3,0.0,183.9,200.0,114.7,407.9,299.2,231.2,368.1,396.3,332.2,459.8,468.9,26.8,149.7,65.0,383.0,93.3
12,451.5,179.3,146.8,249.5,270.7,270.2,269.8,146.8,274.1,283.5,327.7,176.3,0.0,213.6,124.6,254.8,224.8,188.8,252.7,327.7,179.1,344.4,398.7,153.6,223.4,169.9,267.6,167.0
13,628.3,318.4,287.4,434.4,455.6,455.1,454.7,286.6,450.9,371.7,415.9,198.4,207.6,0.0,116.7,431.6,318.8,46.2,391.8,415.9,355.9,483.5,488.5,175.7,169.3,192.0,406.7,112.9
14,549.5,239.6,208.6,355.6,376.8,376.3,375.9,275.6,372.1,320.6,364.8,119.6,128.8,118.5,0.0,352.8,261.9,164.7,313.0,364.8,277.1,404.7,437.4,96.9,128.3,113.2,327.9,71.9
15,274.6,196.7,231.8,170.5,184.1,183.6,160.4,358.7,97.2,226.9,252.7,393.3,246.7,430.6,341.6,0.0,299.9,405.8,184.7,252.7,154.6,164.8,219.1,370.6,427.6,386.9,130.9,384.0
16,447.9,162.3,131.3,380.2,401.4,400.9,400.5,343.1,384.2,93.9,138.1,309.2,220.6,324.2,257.5,304.1,0.0,315.1,220.8,138.1,294.5,296.3,210.7,286.5,162.9,302.8,238.9,213.6
17,606.8,299.9,268.9,389.5,410.7,410.2,409.8,240.4,437.4,380.9,425.1,234.7,194.1,46.2,162.9,418.1,322.2,0.0,373.3,425.1,342.4,465.0,497.7,212.0,215.5,228.3,388.2,159.1
18,388.4,116.8,151.9,259.1,280.3,279.8,279.4,363.7,267.0,216.8,242.6,352.7,241.2,390.0,301.0,186.9,211.3,358.6,0.0,242.6,164.5,184.3,238.6,330.0,347.7,346.3,64.2,343.4
19,344.4,262.4,239.0,321.1,342.3,341.8,341.4,450.8,311.4,67.8,0.0,416.9,328.3,428.5,365.2,245.0,151.1,422.8,224.0,0.0,289.4,192.8,107.2,392.8,267.2,410.5,164.6,317.9
20,359.4,190.8,224.5,165.5,186.7,186.2,185.8,286.9,182.0,275.4,301.2,321.5,174.9,358.8,269.8,162.7,294.0,334.0,166.6,301.2,0.0,242.9,297.2,298.8,368.6,315.1,153.3,312.2
21,238.6,222.6,257.7,281.3,302.5,302.0,298.9,469.5,205.6,207.8,225.9,458.5,347.0,495.8,406.8,176.4,314.9,464.4,184.2,225.9,249.6,0.0,88.8,435.8,431.0,452.1,124.8,449.2
22,237.2,264.7,299.8,317.8,321.2,320.7,297.5,511.6,204.2,162.2,137.1,500.6,389.1,522.9,448.9,218.5,245.5,506.5,226.3,137.1,291.7,85.6,0.0,477.9,361.6,494.2,166.9,412.3
23,577.8,267.9,236.9,383.9,405.1,404.6,404.2,303.9,400.4,330.2,374.4,22.7,157.1,176.9,87.9,381.1,277.3,204.4,341.3,374.4,305.4,433.0,447.0,0.0,127.8,38.2,356.2,71.4
24,566.5,278.5,247.5,457.7,478.9,478.4,478.0,377.7,474.2,212.5,256.7,164.9,230.9,174.5,140.0,420.3,159.6,220.7,351.9,256.7,379.2,414.9,329.3,138.8,0.0,177.0,357.5,63.9
25,588.9,279.0,248.0,395.0,416.2,415.7,415.3,315.0,411.5,360.0,404.2,64.0,168.2,188.0,99.0,392.2,301.3,215.5,352.4,404.2,316.5,444.1,476.8,41.3,169.1,0.0,367.3,112.7
26,324.2,138.0,173.1,204.3,225.5,225.0,224.6,384.9,208.3,152.6,178.4,373.9,262.4,411.2,322.2,128.2,241.2,379.8,59.4,178.4,152.4,120.1,174.4,351.2,368.9,367.5,0.0,364.6
27,587.7,277.8,246.8,393.8,415.0,414.5,414.1,313.8,410.3,258.8,303.0,101.0,167.0,110.6,76.1,391.0,205.9,156.8,351.2,303.0,315.3,442.9,375.6,74.9,56.4,113.1,366.1,0.0
