,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,1532.3,865.5,1515.0,952.1,920.4,498.0,1317.7,563.4,452.6,1065.4,805.1,1127.0,1139.3,659.3,1020.7,553.3,645.1,802.3,681.0,886.9,966.9,551.7,1033.1,1041.8,848.3,721.3,1513.9
1,1532.3,0.0,688.6,304.6,601.8,639.6,1197.6,214.6,1292.0,1290.6,562.6,884.5,631.1,426.7,894.6,589.4,1302.1,934.4,986.1,1200.6,947.7,587.0,1002.2,569.8,534.7,948.1,1002.3,227.4
2,865.5,688.6,0.0,671.3,235.6,76.7,701.0,474.0,974.6,917.6,221.7,543.7,347.5,295.6,422.7,305.8,964.5,462.5,652.7,831.1,653.3,250.4,530.3,189.4,198.1,614.7,663.6,670.2
3,1515.0,304.6,671.3,0.0,575.4,625.4,1171.2,519.2,1196.2,1264.2,536.2,858.1,604.7,400.3,868.2,563.0,1206.3,908.0,959.7,1174.2,921.3,560.6,975.8,543.4,595.4,921.7,975.9,131.6
4,952.1,601.8,235.6,575.4,0.0,189.7,595.8,466.8,791.8,734.8,214.5,325.3,187.0,210.7,292.8,100.0,781.7,332.6,434.3,644.8,434.9,14.8,400.4,89.4,202.9,396.3,446.5,574.3
5,920.4,639.6,76.7,625.4,189.7,0.0,738.4,425.0,964.3,907.3,175.8,497.8,301.6,249.7,435.4,259.9,954.2,475.2,606.8,817.3,607.4,204.5,543.0,143.5,152.2,568.8,619.0,624.3
6,498.0,1197.6,701.0,1171.2,595.8,738.4,0.0,1062.6,441.6,330.8,810.3,600.5,770.7,806.5,303.0,664.4,431.5,288.8,635.0,559.2,719.6,610.6,195.4,685.2,798.7,681.0,554.0,1170.1
7,1317.7,214.6,474.0,519.2,466.8,425.0,1062.6,0.0,1255.4,1198.4,387.3,788.9,535.5,365.0,759.6,493.8,1245.3,799.4,897.9,1108.4,898.5,452.0,867.2,377.4,320.1,859.9,910.1,442.0
8,563.4,1292.0,974.6,1196.2,791.8,964.3,441.6,1255.4,0.0,110.8,1003.1,466.5,839.7,959.9,551.9,761.6,10.1,537.7,439.3,285.4,523.9,806.6,526.5,878.0,991.5,485.3,358.3,1064.6
9,452.6,1290.6,917.6,1264.2,734.8,907.3,330.8,1198.4,110.8,0.0,946.1,409.5,782.7,902.9,494.9,704.6,100.7,480.7,382.3,228.4,466.9,749.6,443.2,821.0,934.5,428.3,301.3,1175.4
10,1065.4,562.6,221.7,536.2,214.5,175.8,810.3,387.3,1003.1,946.1,0.0,536.6,283.2,160.5,507.3,241.5,993.0,547.1,645.6,856.1,646.2,199.7,614.9,125.1,145.8,607.6,657.8,535.1
