,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,1511.2308859539378,841.6701657689064,778.6254934901135,1225.4184849910362,863.2992296353007,1114.868384616741,1132.3715604077604,955.019052322106,865.0426750093645,1624.4359179568592,1109.92910874342,1024.4838590822496,1215.1706129987615,1042.7775691708523,1257.9395939653857,1046.666832107643,1143.3653979393323,1368.3450086766732,1209.046031389859,708.5099838566523,1113.327186575934,1285.8724122071346,887.7151492551887,1435.9833557030488,1282.390951027523,578.1502627165742,884.1295818725132,591.9013078159593,955.3518770340426,1025.4176999119215,925.6643742786698,1277.8475058924291,925.2419028655648,953.5736612136268,1128.34759618127,1435.814339997837,1222.119600758166,717.8818942918335,498.07001036068,661.3088158451234,1033.4995786572283,833.8989408485043,1156.5537824495257,1350.7347632139608,1067.135683257721,1541.251201563086,991.2427005307636,1253.9360682082674,1278.7878822078974,1099.876775084762,822.8731071824103,1667.6765190679764
1,1511.2308859539378,0.0,697.0412385787198,829.9880473626007,445.21631564682457,722.5269406491514,543.8107498777001,418.8510207267891,634.8775345040482,701.840220660578,384.9460775905928,577.6876684075679,663.3687322471059,303.95151311147697,753.7149346421133,275.2060606797354,516.7008086630493,369.6784426085391,157.3692409107374,304.2984826108344,842.1239050920741,500.8059780853581,232.4898788047444,891.0476047200548,280.62689221325144,295.4619490606298,954.0597590078982,654.3611656436408,921.000236779286,631.1663267970907,673.279886463922,629.1013557365883,364.5504822482838,677.7261673494203,675.1921536176858,384.5545956499322,180.08383762950945,364.4326003592797,796.1767333447393,1094.6062693577285,917.5104356564188,501.4402452380442,733.3094566628693,442.99681914199977,207.30172317327148,708.2340795242689,250.67715290402603,736.0651771166131,340.5248743957551,632.5681254617595,686.9671199079125,721.4618210166351,226.65075050982375
2,841.6701657689064,697.0412385787198,0.0,431.5067780881653,574.056753348188,95.19228060147114,519.2442651512107,417.8560247734396,135.802479432336,62.614538526498784,786.2589254948094,543.6879250283687,255.29023157727443,393.0937399941535,628.5241332100267,489.0498294711948,205.1357105662969,359.62758671710367,576.0686480451427,418.2604081749312,145.0861964553414,476.350989784975,496.23399472818426,333.67403147729186,710.3681463120491,542.9290475106314,375.2315968029557,289.83522077919235,262.2683336039427,133.18649466484447,264.1604677928996,86.34934975931039,582.1304634842086,411.7830295666694,172.32002685786546,346.18629122382504,597.9113216356734,380.5494424590164,149.4005977711932,539.629328270625,222.7496913464799,197.4258284855848,351.8435484974912,482.8319255066247,516.188658977097,612.1940087224381,699.6526579108959,277.7176507788646,535.5262308835295,751.7944183522033,357.71351948098163,26.23402440483203,830.0041820725978
3,778.6254934901135,829.9880473626007,431.5067780881653,0.0,459.53443751936896,524.5739267126154,343.18724407045465,411.7752163631132,552.6193191532388,494.0230592511856,1073.7232362173052,333.3149214745956,680.104954612401,590.9245124002542,283.1500513430849,554.9238115785199,552.4197986346531,480.92413383737966,673.1183443820025,538.4992028058331,450.3203972194763,354.82160989430474,599.4335140726014,744.9597490926045,683.6459931405404,552.3692537703195,223.77093903794616,196.2040981318849,339.19876003261254,548.1043687871448,690.4043400001974,488.8614764639472,523.9723789314211,159.044887389896,600.7674778139454,468.5016188202183,822.8210074991945,673.0621120809141,321.84285619347736,290.4296596875853,511.83454708605393,499.4961730302378,104.83182902053598,407.39382901540057,734.7616170560407,296.78212126875025,951.1213614718234,709.1636043862395,514.3893045157016,504.3287994799218,782.5896318309989,441.2599560820448,1032.5079868927269
4,1225.4184849910362,445.21631564682457,574.056753348188,459.53443751936896,0.0,651.0992385536096,118.423270945486,164.1541903477864,606.2600213717697,617.231294453905,788.5671120495069,141.91801761495722,708.1684846449677,367.6220999856006,311.1369458059048,217.5082712943662,516.8987831217695,276.67360854772994,301.8136159502602,273.80962009555446,691.5488968232721,113.74032657847604,270.60833862018995,887.0339423890924,228.9249965265424,157.44904680133288,648.0678209007074,353.80495602035666,685.9707426110663,600.5309816487497,720.957409000661,558.579339463493,81.28040934264462,302.8114687273189,665.8275474899066,280.2894166153077,522.546529848468,504.1770126062028,587.0665789647397,749.2532829973363,774.8435755381435,459.8542898589133,391.5199145727619,91.3353042876567,457.1163631058731,265.2693092119754,648.0916525303852,771.9263060614076,114.26468564475306,225.09794638972372,786.1315260652867,599.0996092489938,671.0022524051266
5,863.2992296353007,722.5269406491514,95.19228060147114,524.5739267126154,651.0992385536096,0.0,605.1874164811464,490.2334063203058,94.56534414630822,35.22615338613419,763.0396039480097,631.5928152722353,179.23830355262285,423.1966721538733,722.6691493331797,542.3524941341212,206.85685992859936,414.41006020422304,616.4769862957409,466.215239233618,157.08196730252166,559.1401540114981,540.8920982536087,241.99219913798447,768.6406504747737,603.1295080667843,448.00890747620144,384.19521600803154,314.30043885314194,96.368868706707,185.4901936356779,99.05417663604769,651.1165657791136,506.1869663842552,96.50346759525333,402.60627851097297,602.8394319769692,378.52199315094015,223.771743904642,609.7933360067609,208.16764181800207,226.79480829502705,446.9070428466274,559.8781440152696,528.313603863765,705.2428981112281,691.3737752049485,187.35114600636248,601.3734564895659,837.9934644298714,277.6152728413751,83.57712320749022,832.02304164781
6,1114.868384616741,543.8107498777001,519.2442651512107,343.18724407045465,118.423270945486,605.1874164811464,0.0,170.61863945567316,576.373493379114,570.1368263952118,862.6749375928123,38.59269064392886,690.540028164506,404.8736026835261,213.8161857905036,286.27195116516003,505.4887995001079,294.1247957086266,391.3281645422928,316.8825008514408,620.8580479994001,58.89276373433164,340.80824652880426,846.5068174011151,347.03592303443673,248.34897598191384,540.0448426119631,262.41267281182616,593.2293710434562,570.597689684243,703.2215461251175,521.0525441636277,192.5726703322434,189.62982370748745,636.3689860416296,291.5601183504702,595.2915632247543,533.1982384715428,505.82909269209273,633.5271175665047,702.4401451109485,444.3580992434105,283.20812648537816,106.91511999949267,519.7579114394279,170.38218367793817,724.9509797390203,747.7588061665987,203.3990344467184,232.82408912193688,778.1444878828178,542.3908367441188,765.8339398081546
7,1132.3715604077604,418.8510207267891,417.8560247734396,411.7752163631132,164.1541903477864,490.2334063203058,170.61863945567316,0.0,442.2949005271077,457.0374391805031,702.6874167964463,208.98994385954256,544.651554282612,234.63066038460272,376.5285320030278,143.7088470521624,353.9104582507547,124.25138860678352,261.6180484451033,149.91564648202996,544.1448431879778,112.00931613938042,192.02521943054225,723.9422600741874,309.5036026626223,150.0447338300088,557.6770540545633,249.5219497294094,563.5478056234981,436.5790291467546,557.446657524904,395.9559170164308,165.2801269643138,259.1503073871499,501.76264256369416,123.456892507707,437.4210408839139,362.96138975765433,452.26119865729095,684.8561769847881,627.7005212099895,296.01443533521706,318.45948995192146,77.62236096915305,356.65387851575264,336.3329644310777,568.3073421547911,607.8579819311863,125.32615889137,377.0758473125837,624.859782181148,443.56720146621376,628.3287374771203
8,955.019052322106,634.8775345040482,135.802479432336,552.6193191532388,606.2600213717697,94.56534414630822,576.373493379114,442.2949005271077,0.0,91.05288598181708,669.8859703242236,606.690629664591,127.9969732587345,340.7946252450561,718.0799810646939,473.4926744972026,118.65917895563196,350.0476997111101,537.2316137169029,394.6296356380899,246.61618983456003,525.1279921138996,465.4279452740936,284.4069358454456,701.2281023980714,539.4041243261048,511.0303053602907,387.2747454994636,392.0323658416272,5.7848841641445246,139.00285344547714,64.21834987660036,595.8814299840163,506.3560865566213,60.083052636416255,340.1796296690499,509.6207948269311,285.0007716748989,284.9535653810058,675.3833929754134,302.6647540933159,154.02380282180212,463.27302877709536,516.6398810248478,437.0932650211771,695.1839011543423,596.8102039963007,172.38795279752867,543.3939472913755,806.8788653868531,230.02821403079935,142.93360867954968,738.0208089142014
9,865.0426750093645,701.840220660578,62.614538526498784,494.0230592511856,617.231294453905,35.22615338613419,570.1368263952118,457.0374391805031,91.05288598181708,0.0,759.4142540430713,596.4159441506832,197.61723702194007,400.2061837037135,688.0021336922933,513.4432395504947,190.39616923915764,384.7751486705961,591.1608179127533,438.4589536203828,156.61597672462594,524.3943353833168,514.2271882699707,277.2171895286163,738.8320967311935,572.6613409430463,428.2184429686036,349.7228008730665,302.3677935332105,90.70514954636492,205.5096778305583,72.97266458031656,618.7653015885458,471.68760648339247,113.55144401325116,372.5427663727695,588.5907981255466,365.6759694283274,201.96353227829587,591.5065817535605,219.30135332592096,202.09137611278555,414.10589844962993,525.9478050739289,511.4052373651572,670.2597189242728,682.0075428994778,215.40715453793092,569.6315585519447,802.9547031031831,298.93989156274034,57.36552352142299,819.24919583019
