,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,919.5,675.8,1341.7,1548.3,963.8,1426.8,1449.4,1410.0,1478.9,1205.8,939.2,840.0,1133.7,967.9,1240.4,807.8,646.5,805.1,1359.0,1443.8,1317.7,428.5,877.9,507.2,1100.4,643.0,920.4,997.6,1362.7,863.6,1042.7,507.9,1332.1,969.1,507.2,1146.4,1134.3,699.3,535.0,1112.5,1234.9,806.4,1534.4,1020.5,1514.4,667.3,1184.8,1051.2,681.5,692.3,721.3,1513.9
1,919.5,0.0,674.7,1004.7,969.7,144.6,1076.1,686.8,647.4,1128.2,833.3,462.5,407.7,817.1,851.7,1064.4,331.1,379.4,328.4,1008.3,1093.1,1141.7,803.7,401.2,711.9,723.8,517.4,850.6,106.3,600.1,420.7,280.1,762.1,569.5,516.8,711.9,649.3,611.6,486.0,697.6,936.5,472.3,564.3,914.1,776.9,947.3,500.9,422.2,678.4,388.4,243.6,244.6,865.4
2,675.8,674.7,0.0,665.9,872.5,791.1,751.0,1032.2,1071.6,803.1,530.0,691.8,411.2,506.9,292.1,564.6,491.8,460.5,557.7,683.2,768.0,641.9,247.3,630.5,419.1,488.8,349.7,244.6,752.8,1104.7,431.7,926.6,478.4,1074.1,620.7,419.1,733.3,721.2,415.9,140.8,436.7,976.9,276.0,858.6,344.7,838.6,327.6,778.8,463.8,641.9,757.7,473.9,838.1
3,1341.7,1004.7,665.9,0.0,452.9,886.3,337.8,612.6,652.0,389.9,207.6,802.9,772.3,300.2,396.0,151.7,745.6,855.0,802.9,263.6,354.8,229.0,913.2,844.5,919.4,418.5,825.3,449.0,957.4,699.3,637.9,835.6,978.7,714.4,653.4,919.4,434.6,422.5,891.5,806.7,229.2,780.6,579.5,439.0,388.8,419.0,803.2,582.5,393.5,1015.1,1075.0,816.3,418.5
4,1548.3,969.7,872.5,452.9,0.0,851.3,231.1,298.4,337.8,225.6,400.5,883.5,965.2,493.1,602.6,560.0,938.5,1047.9,979.4,265.0,248.1,518.1,1119.8,1021.0,1112.3,611.4,1018.2,658.7,922.4,385.1,830.8,800.6,1171.6,400.2,846.3,1112.3,627.5,615.4,1084.4,1013.3,583.1,512.9,772.4,55.6,589.3,58.7,996.1,695.5,586.4,1208.0,1040.0,1009.2,104.3
5,963.8,144.6,791.1,886.3,851.3,0.0,957.7,568.4,529.0,1009.8,714.9,491.8,524.1,778.1,812.7,984.5,447.5,495.8,444.8,889.9,974.7,1061.8,920.1,517.6,828.3,633.8,633.8,868.8,97.3,481.7,537.1,161.7,851.9,451.1,633.2,828.3,530.9,493.2,602.4,814.0,897.5,353.9,680.7,795.7,737.9,828.9,617.3,303.8,643.6,504.8,271.5,361.0,747.0
6,1426.8,1076.1,751.0,337.8,231.1,957.7,0.0,465.5,504.9,101.1,279.0,874.3,843.7,371.6,481.1,444.9,817.0,926.4,874.3,82.9,17.0,522.2,998.3,915.9,990.8,489.9,896.7,537.2,1028.8,552.2,709.3,907.0,1050.1,567.3,724.8,990.8,506.0,493.9,962.9,891.8,461.6,680.0,650.9,222.7,467.8,197.2,874.6,653.9,464.9,1086.5,1146.4,887.7,271.4
7,1449.4,686.8,1032.2,612.6,298.4,568.4,465.5,0.0,39.4,460.0,560.2,600.6,936.4,652.8,762.3,713.4,742.0,928.1,696.5,467.6,482.5,636.1,1279.5,738.1,1260.6,742.6,1066.1,818.4,639.5,86.7,831.1,517.7,1313.4,276.8,757.7,1260.6,639.7,602.0,1034.7,1173.0,742.8,214.5,932.1,242.8,749.0,276.0,1049.6,412.6,746.1,961.3,757.1,749.5,194.1
8,1410.0,647.4,1071.6,652.0,337.8,529.0,504.9,39.4,0.0,499.4,599.6,561.2,897.0,692.2,801.7,752.8,702.6,888.7,657.1,507.0,521.9,675.5,1313.0,698.7,1221.2,703.2,1026.7,857.8,600.1,47.3,791.7,478.3,1274.0,316.2,718.3,1221.2,600.3,562.6,995.3,1206.9,782.2,175.1,947.9,282.2,788.4,315.4,1010.2,373.2,713.0,921.9,717.7,710.1,233.5
9,1478.9,1128.2,803.1,389.9,225.6,1009.8,101.1,460.0,499.4,0.0,331.1,926.4,895.8,423.7,533.2,497.0,869.1,978.5,926.4,135.0,118.1,574.3,1050.4,968.0,1042.9,542.0,948.8,589.3,1080.9,546.7,761.4,959.1,1102.2,561.8,776.9,1042.9,558.1,546.0,1015.0,943.9,513.7,674.5,703.0,217.2,519.9,191.7,926.7,706.0,517.0,1138.6,1198.5,939.8,265.9
10,1205.8,833.3,530.0,207.6,400.5,714.9,279.0,560.2,599.6,331.1,0.0,631.5,622.7,150.6,260.1,305.8,574.2,705.4,631.5,211.2,296.0,383.1,777.3,673.1,769.8,268.9,675.7,316.2,786.0,646.9,488.3,664.2,829.1,662.0,482.0,769.8,263.2,251.1,741.9,670.8,240.6,609.2,429.9,386.6,246.8,366.6,653.6,411.1,243.9,843.7,903.6,644.9,366.1
11,939.2,462.5,691.8,802.9,883.5,491.8,874.3,600.6,561.2,926.4,631.5,0.0,415.6,623.4,658.0,870.7,235.8,396.5,164.9,806.5,891.3,948.0,820.8,206.5,729.0,479.1,534.5,657.2,540.6,513.9,326.0,441.1,781.8,483.3,322.6,729.0,449.1,437.0,503.1,714.7,742.8,386.1,482.2,827.9,583.2,861.1,518.0,330.4,465.3,429.7,545.5,217.9,779.2
12,840.0,407.7,411.2,772.3,965.2,524.1,843.7,936.4,897.0,895.8,622.7,415.6,0.0,538.1,572.7,785.4,194.4,193.5,281.5,775.9,860.7,862.7,540.6,354.3,456.2,448.6,264.7,571.6,485.8,849.7,134.4,659.6,515.5,819.1,326.0,456.2,516.6,504.5,238.4,434.1,657.5,721.9,277.6,951.3,497.9,931.3,237.4,562.1,399.4,374.9,490.7,206.9,930.8
13,1133.7,817.1,506.9,300.2,493.1,778.1,371.6,652.8,692.2,423.7,150.6,623.4,538.1,0.0,237.0,380.0,518.7,620.8,576.1,303.8,388.6,457.3,720.6,617.7,685.2,184.3,591.1,293.1,849.2,739.5,403.7,727.4,744.5,754.6,453.9,685.2,377.6,365.5,657.3,614.1,253.5,672.4,345.3,479.2,162.2,459.2,569.0,474.3,159.3,784.3,900.1,585.5,458.7
14,967.9,851.7,292.1,396.0,602.6,812.7,481.1,762.3,801.7,533.2,260.1,658.0,572.7,237.0,0.0,294.7,553.3,655.4,610.7,413.3,498.1,372.0,539.4,652.3,676.7,218.9,582.6,78.3,883.8,834.8,438.3,762.0,736.0,804.2,488.5,676.7,463.4,451.3,648.8,432.9,166.8,707.0,336.9,588.7,74.8,568.7,560.5,508.9,193.9,818.9,934.7,620.1,568.2
15,1240.4,1064.4,564.6,151.7,560.0,984.5,444.9,713.4,752.8,497.0,305.8,870.7,785.4,380.0,294.7,0.0,766.0,868.1,823.4,370.7,461.9,77.3,811.9,865.0,893.1,431.6,799.0,347.7,1055.6,800.1,651.0,933.8,952.4,815.2,701.2,893.1,532.8,520.7,865.2,705.4,127.9,878.8,553.2,539.8,287.5,526.1,776.9,680.7,406.6,1031.6,1147.4,832.8,519.3
16,807.8,331.1,491.8,745.6,938.5,447.5,817.0,742.0,702.6,869.1,574.2,235.8,194.4,518.7,553.3,766.0,0.0,201.9,116.7,749.2,834.0,843.3,621.2,189.5,534.4,421.8,339.9,552.2,409.2,655.3,132.2,582.5,593.7,624.7,215.1,534.4,391.8,379.7,308.5,514.7,638.1,527.5,275.8,924.6,478.5,904.6,321.0,437.3,380.0,298.3,414.1,86.5,904.1
17,646.5,379.4,460.5,855.0,1047.9,495.8,926.4,928.1,888.7,978.5,705.4,396.5,193.5,620.8,655.4,868.1,201.9,0.0,262.4,858.6,943.4,945.4,424.3,335.2,332.5,531.3,138.0,654.3,457.5,841.4,217.1,631.3,391.8,810.8,348.0,332.5,525.3,513.2,106.6,483.4,740.2,713.6,351.5,1034.0,580.6,1014.0,165.3,570.8,482.1,278.7,462.4,178.6,1013.5
18,805.1,328.4,557.7,802.9,979.4,444.8,874.3,696.5,657.1,926.4,631.5,164.9,281.5,576.1,610.7,823.4,116.7,262.4,0.0,806.5,891.3,900.7,686.7,103.6,594.9,479.1,400.4,609.6,406.5,609.8,219.3,537.0,647.7,579.2,272.5,594.9,449.1,437.0,369.0,580.6,695.5,482.0,362.9,923.8,535.9,957.0,383.9,426.3,437.4,295.6,411.4,83.8,875.1
19,1359.0,1008.3,683.2,263.6,265.0,889.9,82.9,467.6,507.0,135.0,211.2,806.5,775.9,303.8,413.3,370.7,749.2,858.6,806.5,0.0,99.9,448.0,930.5,848.1,923.0,422.1,828.9,469.4,961.0,554.3,641.5,839.2,982.3,569.4,657.0,923.0,438.2,426.1,895.1,824.0,393.8,682.1,583.1,256.6,400.0,231.1,806.8,586.1,397.1,1018.7,1078.6,819.9,273.5
20,1443.8,1093.1,768.0,354.8,248.1,974.7,17.0,482.5,521.9,118.1,296.0,891.3,860.7,388.6,498.1,461.9,834.0,943.4,891.3,99.9,0.0,539.2,1015.3,932.9,1007.8,506.9,913.7,554.2,1045.8,569.2,726.3,924.0,1067.1,584.3,741.8,1007.8,523.0,510.9,979.9,908.8,478.6,697.0,667.9,239.7,484.8,214.2,891.6,670.9,481.9,1103.5,1163.4,904.7,288.4
21,1317.7,1141.7,641.9,229.0,518.1,1061.8,522.2,636.1,675.5,574.3,383.1,948.0,862.7,457.3,372.0,77.3,843.3,945.4,900.7,448.0,539.2,0.0,889.2,942.3,970.4,508.9,876.3,425.0,1132.9,722.8,728.3,1011.1,1029.7,737.9,778.5,970.4,610.1,598.0,942.5,782.7,205.2,850.6,630.5,462.5,364.8,495.7,854.2,758.0,483.9,1108.9,1224.7,910.1,442.0
22,428.5,803.7,247.3,913.2,1119.8,920.1,998.3,1279.5,1313.0,1050.4,777.3,820.8,540.6,720.6,539.4,811.9,621.2,424.3,686.7,930.5,1015.3,889.2,0.0,759.5,171.8,699.4,286.3,491.9,881.8,1265.7,561.1,1055.6,231.1,1235.1,750.1,171.8,940.7,928.6,352.5,106.5,684.0,1137.9,405.4,1105.9,592.0,1085.9,310.6,986.2,650.2,649.2,751.5,602.9,1085.4
23,877.9,401.2,630.5,844.5,1021.0,517.6,915.9,738.1,698.7,968.0,673.1,206.5,354.3,617.7,652.3,865.0,189.5,335.2,103.6,848.1,932.9,942.3,759.5,0.0,667.7,520.7,473.2,651.2,479.3,651.4,292.1,578.6,720.5,620.8,314.1,667.7,490.7,478.6,441.8,653.4,737.1,523.6,435.7,965.4,577.5,998.6,456.7,467.9,479.0,368.4,484.2,156.6,916.7
24,507.2,711.9,419.1,919.4,1112.3,828.3,990.8,1260.6,1221.2,1042.9,769.8,729.0,456.2,685.2,676.7,893.1,534.4,332.5,594.9,923.0,1007.8,970.4,171.8,667.7,0.0,651.9,194.5,646.2,790.0,1173.9,479.8,930.1,59.3,1143.3,671.4,0.0,857.8,845.7,260.7,278.3,765.2,1046.1,357.9,1098.4,605.6,1078.4,218.8,903.3,602.7,557.4,579.7,511.1,1077.9
25,1100.4,723.8,488.8,418.5,611.4,633.8,489.9,742.6,703.2,542.0,268.9,479.1,448.6,184.3,218.9,431.6,421.8,531.3,479.1,422.1,506.9,508.9,699.4,520.7,651.9,0.0,557.8,275.0,704.9,655.9,314.2,583.1,711.2,625.3,316.0,651.9,284.5,272.4,576.2,592.9,303.7,528.1,311.0,597.5,144.1,577.5,535.7,330.0,69.8,691.0,806.8,492.2,577.0
