,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,1081.3,1450.3,1431.0,867.2,962.7,605.5,1205.8,673.7,854.8,1004.5,891.6,418.7,1048.7,962.3,690.4,710.8,706.5,1270.8,407.9,910.4,852.5,896.4,825.6,1144.6,965.2,864.0,1205.8,1190.6,1423.2,716.3,1004.2,1488.0,695.0,1497.0,810.2,1075.2,493.4,1368.0,811.2,711.7,673.1,783.9,847.7,1089.4,1491.6,739.0,1052.9,1496.6,781.9,1424.9,721.3,1513.9
1,1081.3,0.0,431.4,412.1,642.4,535.7,809.1,186.9,681.8,583.8,299.6,469.3,662.6,205.6,467.0,881.4,471.7,713.3,795.8,704.0,285.8,627.7,230.5,684.8,602.0,951.0,318.5,186.9,298.1,404.3,568.8,404.4,469.1,590.1,641.5,870.4,56.3,587.9,863.7,568.3,486.2,715.8,947.5,622.9,170.6,472.7,444.0,209.8,477.7,767.7,713.6,673.7,495.0
2,1450.3,431.4,0.0,19.3,875.9,741.9,1046.6,302.5,922.7,817.3,668.6,710.2,1031.6,446.5,653.2,1118.9,752.0,993.6,482.6,1054.9,566.1,861.2,599.5,918.3,676.4,978.3,598.8,302.5,413.7,199.5,849.1,605.2,131.3,870.4,271.9,1046.6,375.1,956.9,494.1,809.2,766.5,996.1,969.5,856.4,398.8,134.9,724.3,450.7,215.3,1005.2,344.0,911.2,125.4
3,1431.0,412.1,19.3,0.0,856.6,722.6,1027.3,283.2,903.4,798.0,649.3,690.9,1012.3,427.2,633.9,1099.6,732.7,974.3,485.3,1035.6,546.8,841.9,580.2,899.0,679.1,981.0,579.5,283.2,394.4,218.8,829.8,585.9,150.6,851.1,274.6,1049.3,355.8,937.6,496.8,789.9,747.2,976.8,972.2,837.1,379.5,154.2,705.0,431.4,234.6,985.9,346.7,891.9,128.1
4,867.2,642.4,875.9,856.6,0.0,244.2,294.3,609.6,297.3,58.6,695.6,173.1,739.0,436.8,243.1,366.6,438.3,438.3,496.0,697.6,394.3,14.7,626.5,113.4,364.2,436.2,373.8,609.6,471.4,848.8,397.0,285.3,913.6,418.3,722.2,355.6,598.8,684.3,593.2,285.6,466.0,404.9,432.7,19.5,509.9,917.2,410.2,432.6,922.2,252.9,650.1,145.9,853.2
5,962.7,535.7,741.9,722.6,244.2,0.0,414.2,475.6,314.4,185.6,588.9,104.3,747.0,330.1,109.1,486.5,438.5,454.4,572.7,705.6,310.3,229.5,519.8,286.6,378.9,556.1,305.0,475.6,337.4,714.8,397.2,137.7,779.6,418.5,798.9,475.5,492.1,678.8,669.9,261.6,460.5,422.0,552.6,224.7,403.2,783.2,386.1,325.9,788.2,372.8,726.8,278.8,805.5
6,605.5,809.1,1046.6,1027.3,294.3,414.2,0.0,780.3,229.9,281.9,862.3,343.1,563.4,603.5,413.8,84.9,397.0,262.7,719.3,522.0,561.0,279.6,793.2,252.7,587.5,370.7,540.5,780.3,642.1,1019.5,355.7,455.7,1084.3,341.9,945.5,290.1,765.5,638.1,816.5,282.7,424.7,229.3,367.2,274.8,676.6,1087.9,425.2,599.3,1092.9,187.4,873.4,148.4,1076.5
7,1205.8,186.9,302.5,283.2,609.6,475.6,780.3,0.0,678.2,551.0,424.1,465.7,787.1,202.0,386.9,852.6,507.5,749.1,645.1,810.4,321.6,594.9,355.0,652.0,451.3,820.8,354.3,0.0,147.4,275.4,604.6,338.9,340.2,625.9,512.6,841.6,130.6,712.4,734.8,564.7,522.0,751.6,812.0,590.1,154.3,343.8,479.8,206.2,348.8,738.9,584.7,644.9,366.1
8,673.7,681.8,922.7,903.4,297.3,314.4,229.9,678.2,0.0,279.9,735.0,243.3,441.7,476.2,314.0,314.8,251.8,141.0,722.3,400.3,422.8,282.6,653.9,255.7,583.8,397.9,399.5,678.2,542.3,895.6,210.5,355.9,960.4,220.2,948.5,317.3,638.2,497.8,819.5,137.5,279.5,107.6,394.4,277.8,549.3,964.0,280.0,472.0,969.0,214.6,876.4,151.4,986.3
9,854.8,583.8,817.3,798.0,58.6,185.6,281.9,551.0,279.9,0.0,637.0,114.5,721.6,378.2,184.5,354.2,418.5,420.9,483.6,680.2,335.7,43.9,567.9,101.0,351.8,423.8,315.2,551.0,412.8,790.2,377.2,226.7,855.0,398.5,709.8,343.2,540.2,661.5,580.8,241.6,443.2,387.5,420.3,39.1,451.3,858.6,366.2,374.0,863.6,240.5,637.7,133.5,840.8
