,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,552.9,273.6,298.6,585.1,621.0,593.9,181.6,453.4,288.7,352.4,334.8,450.2,427.3,409.0,185.6,579.8,545.7,587.6,590.6,527.0,390.2,543.7,423.3,336.6,274.5,462.8,347.8,297.6,571.2,414.4,464.5,606.0,402.9,538.5,359.9,452.6,368.5,374.5,599.5,468.2,264.7,588.4,462.4,624.2,272.4,607.7,266.7,372.2,167.2,465.3,318.4,588.0
1,581.9,0.0,393.2,382.6,197.6,233.5,85.9,408.2,222.6,297.7,333.0,454.4,219.4,321.7,398.6,404.2,158.4,158.2,362.3,169.2,349.9,221.9,156.2,362.8,456.2,366.2,355.9,393.8,417.2,256.7,336.5,304.4,53.1,339.5,154.2,318.8,221.8,339.9,373.3,179.7,239.4,329.4,239.5,153.1,236.7,444.7,220.2,334.0,333.0,422.6,242.3,363.3,179.8
2,274.6,385.1,0.0,25.0,381.1,417.0,389.9,92.9,249.4,177.9,141.1,61.2,246.2,285.7,206.7,88.9,375.8,341.7,423.5,386.6,362.9,279.4,339.7,172.9,63.0,120.5,321.2,74.2,24.0,407.1,184.2,307.0,438.2,209.8,334.5,155.9,248.6,112.1,181.4,395.5,248.7,60.7,424.3,266.3,420.2,97.3,403.7,108.5,179.1,107.3,245.8,130.9,384.0
3,294.5,377.6,19.9,0.0,373.6,409.5,382.4,112.8,240.5,170.4,116.1,72.8,238.7,260.7,181.7,108.8,368.3,334.2,398.5,379.1,337.9,271.9,332.2,147.9,74.6,95.5,296.2,85.8,43.5,382.1,159.2,282.0,430.7,184.8,327.0,141.8,241.1,87.1,156.4,388.0,223.7,80.6,399.3,258.8,412.7,108.9,396.2,101.0,154.1,127.2,220.8,105.9,376.5
4,583.1,189.0,386.4,375.8,0.0,81.9,162.4,401.4,215.8,345.0,331.2,447.6,212.6,319.9,396.8,397.4,127.4,93.3,289.4,138.2,277.0,253.7,36.0,358.0,449.4,364.4,354.1,392.0,410.4,183.8,329.7,302.6,196.0,337.7,118.3,312.0,215.0,338.1,371.5,147.1,232.6,322.6,166.6,192.7,85.1,442.9,68.6,327.2,331.2,415.8,235.5,361.5,106.9
5,628.4,234.3,431.7,421.1,83.0,0.0,207.7,446.7,261.1,390.3,376.5,492.9,257.9,327.5,442.1,442.7,141.9,131.3,285.5,131.1,273.1,299.0,81.3,403.3,494.7,409.7,361.7,437.3,455.7,179.9,375.0,310.2,223.5,383.0,163.6,357.3,260.3,383.4,416.8,137.5,277.9,367.9,162.7,238.0,81.2,488.2,103.2,372.5,376.5,461.1,280.8,406.8,103.0
6,589.4,73.2,392.7,382.1,168.0,203.9,0.0,407.7,222.1,338.9,337.5,453.9,218.9,326.2,403.1,403.7,162.7,128.6,353.4,173.5,341.0,260.0,126.6,364.3,455.7,370.7,360.4,398.3,416.7,247.8,336.0,308.9,126.3,344.0,124.6,318.3,221.3,344.4,377.8,182.4,238.9,328.9,230.6,194.3,207.1,449.2,190.6,333.5,337.5,422.1,241.8,367.8,170.9
7,181.7,407.5,92.0,117.0,403.5,439.4,412.3,0.0,271.8,154.7,215.9,153.2,268.6,360.5,281.5,4.0,398.2,364.1,498.3,409.0,437.7,256.2,362.1,241.7,155.0,195.3,396.0,166.2,116.0,481.9,232.8,381.8,460.6,284.6,356.9,178.3,271.0,186.9,256.2,417.9,288.6,83.1,466.1,288.7,442.6,189.3,426.1,130.9,253.9,14.4,291.5,205.7,406.4
8,450.0,210.2,253.3,240.8,206.2,242.1,215.0,268.3,0.0,245.2,176.9,313.6,3.2,188.8,242.5,264.3,200.9,166.8,288.0,211.7,227.4,153.9,164.8,206.7,315.4,210.1,223.0,237.7,277.3,271.6,196.6,171.5,263.3,183.4,159.6,178.9,0.8,183.8,217.2,220.6,16.8,189.5,268.8,106.5,245.3,288.6,228.8,194.1,176.9,282.7,19.7,207.2,209.1
9,284.2,264.2,169.0,158.4,318.2,354.1,309.9,158.5,219.6,0.0,211.7,230.2,216.4,360.2,277.3,162.5,312.9,278.8,468.1,323.7,407.5,101.5,276.8,228.8,232.0,195.0,395.7,208.5,193.0,398.0,219.9,351.6,317.3,280.4,271.6,165.4,218.8,186.6,252.0,332.6,236.4,105.2,380.8,173.7,357.3,266.3,340.8,60.7,249.7,144.1,239.3,205.4,321.1
10,354.5,325.1,140.8,120.9,327.7,363.6,336.5,216.6,172.8,220.4,0.0,193.7,171.1,231.6,65.6,212.6,322.4,288.3,330.8,333.2,270.2,295.4,286.3,126.9,195.5,76.5,265.8,117.8,164.4,314.4,138.2,214.3,378.2,68.7,281.1,107.5,173.5,51.1,40.3,342.1,156.0,137.8,331.6,248.0,366.8,155.0,350.3,151.0,38.0,231.0,153.1,30.3,330.6
11,330.9,441.4,56.3,64.7,437.4,473.3,446.2,149.2,305.2,234.2,180.8,0.0,302.5,325.4,246.4,145.2,432.1,398.0,463.2,442.9,402.6,335.7,396.0,212.6,50.4,160.2,360.9,79.5,79.9,446.8,223.9,346.7,494.5,249.5,390.8,206.5,304.9,151.8,221.1,451.8,288.4,117.0,464.0,322.6,476.5,84.7,460.0,164.8,218.8,163.6,285.5,170.6,440.3
12,446.8,207.0,250.1,239.2,203.0,238.9,211.8,265.1,3.2,242.0,175.3,311.3,0.0,187.2,240.9,261.1,197.7,163.6,286.4,208.5,225.8,150.7,161.6,205.1,313.1,208.5,221.4,236.1,274.1,270.0,193.4,169.9,260.1,181.8,156.4,175.7,2.4,182.2,215.6,217.4,20.0,186.3,265.6,103.3,242.1,287.0,225.6,190.9,175.3,279.5,22.9,205.6,205.9
