,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,375.1,288.7,578.0,641.4,413.5,590.9,575.4,562.2,610.8,507.2,408.8,338.5,458.4,413.8,543.5,370.7,328.0,368.9,540.0,605.0,573.6,169.3,400.6,207.4,447.8,259.8,402.0,408.8,546.5,372.3,457.3,250.4,527.0,486.4,207.4,493.3,484.6,294.7,204.7,526.4,503.3,337.3,599.5,421.4,612.8,291.0,477.4,438.5,273.0,296.7,318.4,588.0
1,376.4,0.0,277.5,419.9,405.5,79.2,432.8,273.2,260.0,452.7,338.6,204.0,133.7,328.4,360.3,415.0,165.9,190.8,164.1,381.9,446.9,445.1,305.1,195.8,274.1,276.1,207.8,375.3,73.7,244.3,172.0,155.1,317.1,224.8,281.6,274.1,280.4,257.4,214.7,287.2,411.5,201.1,232.9,363.6,306.5,376.9,230.4,176.7,298.6,160.0,161.9,113.6,340.2
2,284.2,275.1,0.0,300.6,374.5,314.3,324.0,393.8,407.0,343.9,240.3,286.3,193.5,224.6,125.1,254.8,221.8,223.4,246.4,273.1,338.1,284.9,119.4,278.1,184.3,214.0,155.2,113.3,308.8,422.7,190.4,390.2,227.3,407.5,341.4,184.3,318.4,309.7,190.1,84.0,245.8,383.8,142.8,332.6,157.9,345.9,180.1,302.5,215.2,256.6,339.5,205.4,321.1
3,569.6,404.0,331.5,0.0,204.5,361.9,154.0,223.8,237.0,173.9,118.2,335.8,308.4,149.1,197.7,69.0,327.8,398.3,344.1,103.1,168.1,99.1,423.2,379.2,392.2,196.7,359.1,212.7,396.9,252.7,328.4,361.2,435.2,258.5,353.7,392.2,210.9,202.2,394.0,392.8,119.2,296.6,275.9,162.6,177.2,175.9,384.0,240.0,197.9,412.5,457.3,348.0,151.1
4,642.0,380.3,403.9,205.4,0.0,338.2,117.7,130.9,144.1,135.2,190.6,408.2,380.8,221.5,270.1,238.5,400.2,470.7,416.5,113.9,131.8,211.1,495.6,451.6,464.6,269.1,431.5,285.1,373.2,159.8,400.8,337.5,507.6,165.6,426.1,464.6,283.3,274.6,466.4,465.2,280.3,203.7,348.3,38.2,249.6,48.9,456.4,267.4,270.3,484.9,433.6,420.4,58.2
5,394.9,72.3,317.9,379.0,364.6,0.0,391.9,232.3,219.1,411.8,297.7,244.4,174.1,302.3,334.2,374.1,206.3,231.2,204.5,341.0,406.0,404.2,345.5,236.2,314.5,250.0,248.2,349.2,65.2,203.4,212.4,114.2,357.5,183.9,322.0,314.5,239.5,216.5,255.1,327.6,385.4,160.2,273.3,322.7,280.4,336.0,270.8,135.8,272.5,200.4,157.5,154.0,299.3
6,588.9,423.3,350.8,152.3,116.2,381.2,0.0,185.4,198.6,77.5,137.5,355.1,327.7,168.4,217.0,185.4,347.1,417.6,363.4,45.5,14.1,215.5,442.5,398.5,411.5,216.0,378.4,232.0,416.2,214.3,347.7,380.5,454.5,220.1,373.0,411.5,230.2,221.5,413.3,412.1,227.2,258.2,295.2,92.7,196.5,92.7,403.3,259.3,217.2,431.8,476.6,367.3,112.7
7,550.2,259.5,429.8,231.3,145.5,217.4,193.3,0.0,13.2,210.8,216.5,338.3,310.9,247.4,296.0,264.4,330.3,400.8,346.6,180.7,207.4,237.0,515.1,381.7,484.1,260.8,417.8,311.0,252.4,28.9,330.9,216.7,527.1,100.4,356.2,484.1,250.3,227.3,424.7,491.1,306.2,72.8,374.2,103.6,275.5,116.9,440.4,146.6,283.3,387.6,312.8,341.2,80.2
8,537.0,246.3,443.0,244.5,158.7,204.2,206.5,13.2,0.0,224.0,229.7,325.1,297.7,260.6,309.2,277.6,317.1,387.6,333.4,193.9,220.6,250.2,501.9,368.5,470.9,247.6,404.6,324.2,239.2,15.7,317.7,203.5,513.9,113.6,343.0,470.9,237.1,214.1,411.5,484.0,319.4,59.6,376.7,116.8,278.0,130.1,427.2,133.4,270.1,374.4,299.6,328.0,93.4
9,616.1,443.9,378.0,179.5,125.3,401.8,76.5,194.5,207.7,0.0,164.7,382.3,354.9,195.6,244.2,212.6,374.3,444.8,390.6,72.7,90.6,242.7,469.7,425.7,438.7,243.2,405.6,259.2,436.8,223.4,374.9,401.1,481.7,229.2,400.2,438.7,257.4,248.7,440.5,439.3,254.4,267.3,322.4,101.8,223.7,101.8,430.5,286.5,244.4,459.0,497.2,394.5,121.8
10,519.2,324.5,281.1,128.3,191.7,282.4,141.2,211.0,224.2,161.1,0.0,256.3,228.9,98.7,147.3,123.4,248.3,318.8,264.6,90.3,155.3,153.5,372.8,299.7,341.8,146.3,308.7,162.3,317.4,239.9,248.9,281.7,384.8,245.7,274.2,341.8,131.4,122.7,342.7,342.4,135.3,241.8,225.5,149.8,126.8,163.1,333.6,160.5,147.5,333.0,377.8,268.5,138.3
11,419.0,221.1,297.1,336.3,399.7,260.3,349.2,334.3,321.1,369.1,255.0,0.0,124.4,236.7,268.6,331.4,102.9,214.3,66.6,298.3,363.3,361.5,328.6,101.7,297.6,184.4,231.3,283.6,254.8,305.4,131.6,302.1,340.6,285.9,221.7,297.6,196.8,188.1,238.2,306.8,319.8,262.2,203.0,357.8,214.8,371.1,253.9,180.9,206.9,202.6,285.5,94.8,346.3
12,337.3,139.4,193.4,319.6,383.0,178.6,332.5,317.6,304.4,352.4,238.3,122.0,0.0,220.0,251.9,314.7,57.5,106.7,82.1,281.6,346.6,344.8,221.0,113.8,190.0,167.7,123.7,266.9,173.1,288.7,66.5,254.5,233.0,269.2,173.2,190.0,180.1,171.4,130.6,203.1,303.1,245.5,137.9,341.1,198.1,354.4,146.3,164.2,190.2,120.9,203.8,54.0,329.6
13,459.2,338.8,254.4,150.1,213.5,296.7,163.0,232.8,246.0,182.9,79.3,247.4,220.0,0.0,120.6,151.8,239.4,309.9,255.7,112.1,177.1,181.9,312.8,290.8,281.8,86.3,248.7,135.6,331.7,261.7,237.2,296.0,324.8,267.5,265.3,281.8,172.0,163.3,283.6,282.4,163.7,256.1,165.5,171.6,66.8,184.9,273.6,174.8,87.5,324.1,392.1,259.6,160.1
14,442.1,357.2,157.9,201.8,265.2,315.1,214.7,284.5,297.7,234.6,131.0,265.8,238.4,115.3,0.0,196.0,257.8,319.6,274.1,163.8,228.8,226.1,277.3,309.2,284.5,104.7,251.4,39.1,350.1,313.4,239.9,314.4,327.5,298.2,283.7,284.5,209.1,200.4,286.3,241.9,136.5,274.5,168.2,223.3,48.6,236.6,276.3,193.2,105.9,342.5,410.5,278.0,211.8
15,572.5,409.9,288.3,67.2,242.6,367.8,194.0,261.9,275.1,213.9,124.1,341.7,314.3,160.0,201.8,0.0,333.7,404.2,350.0,143.1,208.1,30.1,407.7,385.1,403.1,207.6,370.0,166.1,402.8,290.8,334.3,367.1,446.1,296.6,359.6,403.1,216.8,208.1,404.9,372.3,63.4,327.2,286.8,200.7,171.2,214.0,394.9,245.9,208.8,418.4,463.2,353.9,189.2
16,374.4,176.5,226.6,326.8,390.2,215.7,339.7,324.8,311.6,359.6,245.5,104.0,53.9,227.2,259.1,321.9,0.0,143.8,64.1,288.8,353.8,352.0,258.1,95.8,227.1,174.9,160.8,274.1,210.2,295.9,61.1,291.6,270.1,276.4,180.4,227.1,187.3,178.6,167.7,236.3,310.3,252.7,132.5,348.3,205.3,361.6,183.4,171.4,197.4,158.0,240.9,59.7,336.8
17,324.7,193.3,228.0,406.0,469.4,232.5,418.9,404.0,390.8,438.8,324.7,208.4,111.7,304.5,321.3,401.1,143.9,0.0,168.5,368.0,433.0,431.2,178.3,200.2,147.3,254.1,63.9,325.8,227.0,375.1,135.8,308.4,190.3,355.6,259.6,147.3,266.5,257.8,70.8,213.7,372.5,331.9,183.4,427.5,267.5,440.8,89.3,250.6,276.6,174.8,257.7,123.6,416.0
18,371.3,173.4,249.4,349.6,413.0,212.6,362.5,347.6,334.4,382.4,268.3,67.1,76.7,250.0,281.9,344.7,55.2,166.6,0.0,311.6,376.6,374.8,280.9,46.4,249.9,197.7,183.6,296.9,207.1,318.7,83.9,288.5,292.9,299.2,203.2,249.9,210.1,201.4,190.5,259.1,333.1,275.5,155.3,371.1,228.1,384.4,206.2,194.2,220.2,154.9,237.8,47.1,359.6
19,543.4,377.8,305.3,106.8,109.5,335.7,50.9,168.6,181.8,70.8,92.0,309.6,282.2,122.9,171.5,139.9,301.6,372.1,317.9,0.0,65.0,170.0,397.0,353.0,366.0,170.5,332.9,186.5,370.7,197.5,302.2,335.0,409.0,203.3,327.5,366.0,184.7,176.0,367.8,366.6,181.7,241.4,249.7,86.0,151.0,86.0,357.8,213.8,171.7,386.3,431.1,321.8,95.9
20,603.0,437.4,364.9,166.4,130.3,395.3,14.1,199.5,212.7,91.6,151.6,369.2,341.8,182.5,231.1,199.5,361.2,431.7,377.5,59.6,0.0,229.6,456.6,412.6,425.6,230.1,392.5,246.1,430.3,228.4,361.8,394.6,468.6,234.2,387.1,425.6,244.3,235.6,427.4,426.2,241.3,272.3,309.3,106.8,210.6,106.8,417.4,273.4,231.3,445.9,490.7,381.4,126.8
21,606.8,444.2,322.6,101.5,212.5,402.1,228.3,231.8,245.0,248.2,158.4,376.0,348.6,194.3,236.1,34.3,368.0,438.5,384.3,177.4,242.4,0.0,442.0,419.4,437.4,241.9,404.3,200.4,437.1,260.7,368.6,401.4,480.4,266.5,393.9,437.4,251.1,242.4,439.2,406.6,97.7,304.6,321.1,170.6,205.5,183.9,429.2,280.2,243.1,452.7,497.5,388.2,159.1
22,164.8,311.8,119.4,420.0,483.6,351.0,433.1,502.9,509.3,453.0,349.4,323.0,230.2,300.6,244.5,374.2,258.5,185.5,283.1,382.2,447.2,404.3,0.0,314.8,64.9,290.0,117.3,232.7,345.5,493.6,227.1,426.9,107.9,474.1,378.1,64.9,385.0,376.3,152.2,35.4,365.2,450.4,179.5,441.7,263.6,455.0,148.5,369.1,280.7,293.3,335.2,242.1,430.2
23,411.3,213.4,289.4,383.5,446.9,252.6,396.4,381.5,368.3,416.3,302.2,98.0,116.7,283.9,315.8,378.6,95.2,206.6,46.4,345.5,410.5,408.7,320.9,0.0,289.9,231.6,223.6,330.8,247.1,352.6,123.9,328.5,332.9,333.1,243.2,289.9,244.0,235.3,230.5,299.1,367.0,309.4,195.3,405.0,262.0,418.3,246.2,228.1,254.1,194.9,277.8,87.1,393.5
