,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,1640.3,838.7,644.5,1370.3,1846.6,1630.0,1075.5,1226.3,1660.6,1844.3,1165.4,2220.5,1756.7,995.4,1180.3,935.8,1533.5,1671.0,2243.8,1191.6,1365.9,1370.3,1067.7,1885.9,1135.9,1643.3,751.9,944.0,2231.9,1962.2,716.6,1288.3,1210.0,1302.6,1640.3,1204.9,1908.9,1207.4,889.6,829.6,2055.3,1304.3,2105.1,1102.6,1001.9,1280.1,2226.9,1562.6,1450.9,1487.7,1067.6,2121.1
1,1652.4,0.0,1245.8,1440.0,883.0,657.6,326.8,1122.6,779.3,569.1,945.4,896.7,1058.5,155.4,852.7,937.1,1043.2,809.7,411.4,841.7,1030.9,781.4,883.0,1216.0,987.1,880.7,665.6,888.4,1187.8,816.6,360.9,1441.5,971.4,1132.8,367.1,380.7,988.8,307.7,964.2,997.0,1433.3,997.4,971.2,938.9,1078.6,1168.9,1036.9,811.6,663.4,189.4,489.6,874.7,666.8
2,834.4,1245.8,0.0,194.2,847.0,948.8,918.9,265.0,495.9,835.1,1005.6,405.0,1381.9,1362.1,519.1,657.0,709.6,694.8,959.9,1405.1,662.4,527.2,847.0,257.3,1047.2,438.3,804.6,653.4,105.3,1393.2,1567.6,195.8,628.7,680.8,954.5,929.3,366.2,1514.3,684.2,663.5,308.8,1216.6,781.0,1266.4,263.9,191.5,756.9,1388.2,723.9,1132.2,776.6,511.1,1282.5
3,640.2,1440.0,194.2,0.0,1041.2,1143.0,1113.1,431.0,690.1,1029.3,1199.8,599.3,1576.1,1556.3,713.3,851.3,903.9,889.0,1154.2,1599.3,743.1,721.4,1041.2,423.2,1241.5,632.5,998.8,682.2,299.5,1587.4,1761.8,72.1,823.0,761.4,1148.7,1123.5,560.4,1708.6,878.4,857.7,185.2,1410.8,975.3,1460.6,458.1,357.4,951.1,1582.4,918.1,1326.4,970.8,705.3,1476.7
4,1382.3,883.0,847.0,1041.2,0.0,772.7,556.1,723.9,397.7,586.7,1060.6,497.9,1436.9,999.3,374.9,225.2,565.4,827.3,597.2,1460.1,1048.5,799.0,0.0,817.3,1102.2,481.9,683.2,765.4,789.1,1448.2,1204.8,1042.8,989.0,1150.4,810.2,566.5,590.1,1151.6,252.4,519.3,1155.8,1271.6,267.8,1321.4,698.4,770.2,325.0,1443.2,681.0,890.8,413.8,302.6,1337.5
5,1858.7,657.6,948.8,1143.0,772.7,0.0,330.7,1012.4,669.0,458.9,325.2,786.4,701.4,773.9,851.2,826.9,1041.7,327.1,342.6,724.7,585.7,421.6,772.7,1105.8,366.8,770.4,555.3,1241.7,890.9,712.7,929.2,1144.6,526.2,786.9,843.2,311.9,878.6,926.2,854.0,995.6,1257.6,536.1,861.0,585.9,718.9,1058.7,926.7,707.7,553.2,665.4,379.4,788.9,602.0
6,1642.1,326.8,918.9,1113.1,556.1,330.7,0.0,795.8,452.4,242.3,618.6,569.8,994.8,443.2,634.6,610.3,825.1,482.9,77.9,1018.1,704.0,454.5,556.1,889.2,660.2,553.8,338.7,1033.7,861.0,1006.2,648.7,1114.7,644.5,805.9,512.4,47.2,662.0,595.4,637.4,779.0,1227.7,829.6,644.4,879.4,751.8,842.1,710.1,1001.1,336.6,334.7,162.8,572.3,895.4
7,1071.2,1122.6,265.0,431.0,723.9,1012.4,795.8,0.0,372.7,826.4,1172.5,281.9,1548.7,1238.9,396.0,533.9,586.5,861.7,836.8,1572.0,829.3,694.1,723.9,200.4,1214.1,315.2,922.8,786.5,363.4,1560.1,1444.5,432.5,795.6,847.7,831.3,806.1,243.1,1391.2,561.0,540.3,545.5,1383.5,657.9,1433.3,430.8,153.3,633.7,1555.0,890.8,1009.0,653.5,388.0,1449.3
8,1238.4,779.3,515.2,709.5,397.7,669.0,452.4,392.1,0.0,483.0,956.9,166.1,1333.1,895.6,230.9,207.7,421.5,723.6,493.4,1356.4,830.5,611.0,397.7,485.5,998.5,150.1,579.4,621.4,457.3,1344.5,1101.1,711.0,712.5,932.4,666.3,462.8,239.5,1047.9,234.9,375.3,824.0,1167.9,331.7,1217.6,347.7,438.4,307.6,1339.4,577.3,787.1,310.1,169.8,1233.7
9,1672.6,569.1,835.1,1029.3,586.7,458.9,242.3,826.4,483.0,0.0,647.1,600.4,1023.3,685.5,665.2,640.8,855.7,336.3,283.3,1046.6,557.4,307.9,586.7,919.8,688.7,584.4,217.4,1055.7,777.2,1034.7,891.0,1030.9,497.9,659.3,754.7,252.7,692.6,837.7,668.0,809.6,1143.9,858.0,675.0,907.8,605.2,872.7,740.7,1029.6,111.2,577.0,171.5,602.9,923.9
