,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,485.1,599.5,581.4,385.3,480.6,242.4,507.2,350.8,385.4,485.0,393.2,166.0,417.4,405.9,276.0,283.7,300.7,506.6,167.2,436.1,380.4,401.3,371.3,465.5,398.3,339.1,507.2,500.8,587.9,321.1,437.6,604.0,314.1,591.2,343.4,463.6,190.9,582.8,369.4,286.2,299.2,334.8,378.8,443.8,606.9,315.4,418.8,631.7,309.2,567.2,318.4,588.0
1,491.9,0.0,206.7,188.6,300.6,307.9,343.0,114.4,331.7,292.7,187.2,244.5,342.2,104.3,209.4,375.5,215.7,322.3,307.8,324.6,221.6,295.7,132.5,314.8,236.6,391.5,156.3,114.4,149.4,195.1,265.4,185.6,211.2,283.2,252.1,359.3,49.0,320.8,352.5,278.1,216.5,320.8,362.1,294.1,100.9,214.1,219.0,105.7,238.9,325.1,276.1,308.0,195.2
2,603.1,203.4,0.0,23.4,374.1,381.4,416.5,151.7,409.0,366.2,329.2,318.0,453.4,199.8,282.9,449.0,326.9,433.5,189.6,435.8,332.8,369.2,274.5,388.3,257.6,388.2,267.5,151.7,186.7,147.7,376.6,264.5,119.7,394.4,118.7,406.6,161.6,440.1,219.1,376.2,327.7,432.0,358.8,367.6,183.8,122.6,330.2,201.2,173.8,398.6,142.7,381.5,61.8
3,586.2,186.5,19.7,0.0,357.2,364.5,399.6,134.8,392.1,349.3,312.3,301.1,436.5,182.9,266.0,432.1,310.0,416.6,185.7,418.9,315.9,352.3,257.6,371.4,253.7,384.3,250.6,134.8,169.8,146.9,359.7,247.6,139.4,377.5,114.8,402.7,144.7,423.2,215.2,359.3,310.8,415.1,354.9,350.7,166.9,142.3,313.3,184.3,182.2,381.7,138.8,364.6,57.9
4,395.9,291.0,362.4,344.3,0.0,206.9,150.0,259.6,168.4,19.5,371.2,119.5,302.2,193.7,114.0,182.5,179.7,221.1,270.1,284.6,268.9,4.9,316.5,54.4,198.9,221.2,181.7,259.6,208.9,350.8,189.9,145.7,366.9,207.7,354.7,166.3,263.1,297.5,346.3,122.8,185.1,211.7,217.7,6.5,226.7,369.8,163.5,192.3,394.6,132.1,330.7,71.7,350.9
5,477.8,307.2,378.6,360.5,203.4,0.0,231.9,275.8,224.4,183.9,387.4,109.1,358.2,209.9,117.6,264.4,235.7,277.1,286.3,340.6,274.2,198.5,332.7,203.7,215.1,303.1,250.5,275.8,225.1,367.0,245.9,137.1,383.1,263.7,370.9,248.2,279.3,357.4,362.5,191.6,245.0,267.7,299.6,196.9,242.9,386.0,232.3,208.5,410.8,214.0,346.9,196.9,367.1
6,245.9,340.5,411.9,393.8,142.9,238.2,0.0,309.1,130.4,143.0,420.7,150.8,264.2,243.2,163.5,33.6,141.7,170.7,297.1,246.6,294.1,138.0,352.5,128.9,248.4,155.9,197.1,309.1,258.4,400.3,151.9,195.2,416.4,169.7,381.7,101.0,312.6,263.4,373.3,131.5,151.0,153.7,152.4,136.4,276.2,419.3,184.4,241.8,444.1,66.8,357.7,76.0,400.4
7,519.2,119.5,149.8,131.7,261.1,268.4,303.5,0.0,296.0,253.2,245.3,205.0,369.5,115.9,169.9,336.0,243.0,348.7,245.1,351.9,248.9,256.2,190.6,275.3,173.9,328.8,183.6,0.0,73.7,138.2,292.7,151.5,154.3,310.5,195.2,319.8,77.7,356.2,295.6,263.2,243.8,339.3,299.4,254.6,99.9,157.2,246.3,117.3,182.0,285.6,219.2,268.5,138.3
8,347.5,329.6,404.7,386.6,162.1,231.0,122.5,301.9,0.0,162.2,399.3,143.6,197.8,236.0,156.3,155.0,120.3,99.6,312.4,180.2,272.7,157.2,331.1,148.1,241.2,193.7,175.7,301.9,251.2,393.1,130.5,188.0,409.2,135.2,397.0,138.8,305.4,222.7,388.6,110.1,129.6,82.6,190.2,155.6,269.0,412.1,163.0,234.6,436.9,104.6,373.0,100.8,393.2
9,387.8,291.4,362.8,344.7,19.5,187.4,141.9,260.0,160.3,0.0,371.6,100.0,294.1,194.1,114.4,174.4,171.6,213.0,270.5,276.5,260.8,14.6,316.9,46.3,199.3,213.1,173.6,260.0,209.3,351.2,181.8,146.1,367.3,199.6,355.1,158.2,263.5,289.4,346.7,114.7,177.0,203.6,209.6,13.0,227.1,370.2,155.4,192.7,395.0,124.0,331.1,63.6,351.3
