,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,895.9,883.4,1217.8,804.9,1578.1,1707.6,1268.4,1285.9,2151.3,1468.4,1298.2,1137.2,1684.1,2196.8,2341.7,2364.5,730.7,2268.3,1778.4,1321.2,1536.7,1332.1,1402.3,2238.2,870.7,1419.3,919.6,2357.9,951.7,1642.3,1302.9,1300.9,1315.4,1120.0,2270.7,1464.9,2023.4,1357.8,2350.7,935.2,1645.4,2090.2,896.2,1491.3,838.7,1248.2,674.4,2188.1,1490.9,1390.4,1195.8,2094.0
1,891.7,0.0,130.2,336.4,341.3,1016.1,1145.6,387.0,723.9,1589.3,906.4,735.6,422.0,955.4,1412.4,1779.7,1802.5,439.1,1706.3,946.3,758.7,974.2,555.2,840.2,1676.2,71.1,537.9,1002.0,1795.9,198.5,1080.3,254.6,572.2,586.7,558.0,1708.6,902.9,1461.4,476.4,1788.7,548.3,1083.4,1528.2,978.6,762.6,57.2,303.0,477.3,1403.7,762.2,509.0,467.1,1532.0
2,879.2,130.2,0.0,433.8,328.8,1113.5,1242.9,484.3,821.2,1686.6,1003.7,721.9,408.2,941.6,1398.6,1877.0,1899.8,536.4,1803.6,932.5,744.9,960.5,541.4,937.6,1773.5,105.0,635.2,988.3,1893.2,68.3,1177.6,124.3,558.4,572.9,655.3,1806.0,1000.2,1558.7,573.7,1886.0,534.5,1180.7,1625.5,964.9,748.8,73.0,179.1,464.8,1389.9,748.4,606.3,453.3,1629.3
3,1232.3,336.4,433.8,0.0,644.8,1083.0,849.0,148.9,790.7,1656.1,973.2,719.3,405.6,776.7,1157.9,1846.5,1869.3,505.9,1773.1,767.6,742.3,957.9,538.8,907.1,1743.0,374.6,299.9,985.7,1862.7,544.4,836.3,488.4,393.5,408.0,624.8,1775.5,969.7,1528.2,238.4,1855.5,531.9,833.2,1595.0,962.3,583.9,360.8,433.6,562.2,1149.2,583.5,271.0,376.4,1598.8
4,800.6,341.3,328.8,644.8,0.0,1290.0,1419.5,695.3,997.8,1863.1,1180.3,1044.0,730.4,1263.7,1720.8,2053.5,2076.4,442.6,1980.2,1490.3,1067.1,1282.6,863.5,1114.1,1950.1,316.1,846.3,1400.0,2069.8,397.1,1354.2,453.1,880.6,895.0,831.8,1982.5,1176.8,1735.2,784.8,2062.5,856.6,1357.3,1802.1,1376.6,1070.9,284.0,507.9,386.2,1712.1,1070.5,817.4,775.4,1805.8
5,1586.8,1037.6,1134.9,973.5,1302.9,0.0,298.2,869.4,292.2,1005.2,322.3,1133.0,819.4,530.0,911.2,1195.6,1218.5,860.4,1122.2,369.0,1156.1,996.3,952.5,256.2,1092.1,1075.7,867.1,1399.4,1211.9,1245.5,232.9,1189.5,580.0,821.7,605.6,1124.6,113.2,877.3,805.6,1204.6,945.6,235.9,944.1,1376.0,872.6,1061.9,1134.7,916.7,902.5,766.2,838.2,790.2,947.9
6,1716.3,1027.6,1013.9,849.0,1432.4,298.2,0.0,744.8,421.7,1134.7,451.8,1008.5,694.9,405.5,786.7,1325.1,1347.9,989.8,1251.7,244.5,1031.6,871.8,828.0,385.7,1221.6,1065.8,742.6,1274.9,1341.3,945.6,186.9,889.5,455.4,697.2,735.0,1254.0,242.7,1006.8,681.1,1334.1,821.1,190.0,1073.6,1251.5,748.1,1052.0,834.8,1046.2,778.0,641.7,713.7,665.7,1077.4
7,1282.9,387.0,484.3,148.9,695.3,869.4,744.8,0.0,841.3,1706.6,1023.7,615.1,301.5,672.6,1053.8,1897.0,1919.9,556.4,1823.7,663.5,638.2,853.7,434.7,957.6,1793.5,425.2,195.8,881.5,1913.3,552.2,732.1,496.2,289.4,303.9,675.3,1826.0,813.9,1578.7,134.2,1906.0,427.8,729.1,1645.5,858.1,479.8,411.3,441.4,612.7,1045.1,479.4,166.9,272.3,1649.3
8,1294.6,745.3,842.7,812.2,1010.7,292.2,421.7,862.7,0.0,865.3,182.5,1275.2,961.5,653.5,1320.6,1055.7,1078.6,568.1,982.4,492.5,1298.3,1119.9,1094.7,116.3,952.3,783.5,1013.6,1541.6,1072.0,953.3,356.4,897.3,703.5,1126.2,313.3,984.7,179.0,737.4,952.1,1064.8,1087.8,359.5,804.3,1518.2,996.2,769.6,842.5,624.5,1026.0,889.7,984.7,1006.6,808.0
9,2226.0,1676.8,1774.1,1743.6,1942.1,1071.3,1200.7,1794.1,931.4,0.0,748.9,2206.6,1893.0,1432.6,1230.3,201.2,224.0,1499.6,127.8,1271.6,2229.7,1727.2,2026.1,815.1,862.0,1714.9,1769.7,2473.0,981.7,1884.7,1135.5,1828.7,1482.5,1724.3,1244.8,130.1,958.1,750.1,1708.2,210.2,2019.2,1138.5,714.0,2449.6,1775.2,1701.1,1773.9,1555.9,1410.8,1668.8,1740.8,1938.0,717.8
10,1477.1,927.8,1025.1,994.6,1193.2,322.3,451.8,1045.2,182.5,682.9,0.0,1457.7,1144.0,683.7,1138.1,873.3,896.1,750.6,799.9,522.6,1480.7,1150.0,1277.2,66.2,769.8,966.0,1020.8,1724.1,889.5,1135.8,386.5,1079.7,733.6,975.4,495.8,802.2,209.1,555.0,959.3,882.3,1270.3,389.6,621.8,1700.7,1026.3,952.1,1025.0,807.0,1318.6,919.8,991.9,1189.1,625.6
