,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,0.0,823.5,1970.3,1735.3,997.5,1453.7,1204.0,1458.1,880.8,715.6,1124.4,1445.5,1056.8,2102.0,1674.8,1495.3,844.5,1175.4,1115.2,1437.4,1135.2,1881.7,1794.2,2032.6,2049.7,499.1,1453.2,1445.4,1208.5,1481.8,1529.0,1152.4,1562.7,1338.2,936.2,2078.0,1317.3,1386.6,1405.4,938.5,1681.8,1822.8,592.0,1074.3,2087.5,693.8,2076.9,1191.0,1164.2,1921.8,2056.3,999.1,2085.4
1,823.5,0.0,1178.3,1066.6,860.0,630.1,715.0,1154.1,513.9,188.1,300.8,622.0,271.6,1310.0,882.8,671.7,299.3,377.1,377.6,1133.4,722.4,1425.0,1002.2,1240.6,1257.7,357.1,784.4,621.9,719.5,658.3,705.5,913.9,739.2,738.3,112.7,1286.0,746.9,816.3,581.9,243.5,1225.2,1030.7,231.5,551.8,1483.0,530.2,1284.9,367.4,641.7,1253.0,1264.3,510.0,1293.4
2,1970.3,1178.3,0.0,652.8,1556.2,778.4,1191.6,1166.2,1383.8,1366.4,1023.4,556.2,1194.0,214.3,295.4,570.0,1401.8,1139.5,1174.9,1145.5,1493.4,956.0,299.9,426.5,158.2,1503.9,517.1,556.3,1196.1,556.5,689.6,1444.8,464.8,670.3,1105.9,190.3,801.5,784.8,599.4,1081.7,955.9,431.7,1409.8,895.9,571.6,1570.8,470.9,908.9,837.7,707.7,168.6,1238.5,382.0
3,1735.3,1066.6,652.8,0.0,1578.9,721.4,1144.9,1227.3,1331.7,1254.7,911.7,527.8,1082.3,775.8,390.4,577.5,1344.7,1027.7,1117.8,1206.6,1441.2,1265.8,418.2,467.6,732.2,1269.0,385.9,527.7,1149.4,564.0,632.5,1505.8,500.1,416.3,994.2,751.8,516.5,392.0,484.6,970.0,1222.0,283.4,1242.8,661.0,881.4,1518.7,423.2,797.2,602.7,186.4,730.1,1186.3,691.8
4,997.5,862.6,1556.2,1578.9,0.0,929.3,615.7,460.6,479.8,859.0,781.2,1079.7,609.9,1426.0,1260.8,1129.4,621.9,672.4,585.4,439.9,137.7,884.2,1380.1,1482.5,1635.6,1004.8,1291.0,1079.6,620.2,1115.9,1079.8,154.9,1196.8,1250.6,796.1,1563.7,1305.2,1370.6,1094.3,835.7,684.4,1408.7,982.6,1144.0,1090.0,364.6,1526.8,852.0,1233.9,1763.6,1471.7,410.7,1258.3
5,1453.7,630.1,778.4,721.4,929.3,0.0,490.4,724.7,682.1,818.3,473.9,222.2,556.7,910.2,483.0,271.9,730.6,504.8,532.2,704.0,791.7,919.3,602.4,840.7,857.9,987.3,433.5,222.1,494.9,258.4,151.5,983.2,339.3,393.1,557.8,886.2,470.1,513.1,236.8,550.4,719.5,630.9,861.7,564.6,1083.1,869.1,885.0,359.5,506.3,907.8,864.5,536.8,893.5
6,1204.0,715.0,1191.6,1144.9,615.7,490.4,0.0,618.8,368.4,896.7,518.9,645.7,464.9,1323.4,896.2,695.4,480.4,492.4,440.3,598.1,478.0,813.3,1015.5,1253.9,1271.0,1065.7,857.0,645.5,4.5,681.9,640.8,669.5,762.8,816.6,651.0,1299.4,871.2,936.6,660.2,690.6,613.5,1044.1,940.1,965.6,1019.2,555.4,1298.2,476.7,907.4,1331.3,1277.7,205.0,1187.4
7,1458.1,1156.7,1166.2,1227.3,460.6,724.7,618.8,0.0,773.9,1319.6,1019.7,785.1,904.0,1036.0,870.8,834.8,915.9,966.5,879.5,20.7,497.2,494.2,990.2,1092.5,1245.7,1465.4,977.9,785.0,623.3,821.4,714.4,349.2,902.3,956.0,1090.1,1173.8,1087.2,1076.0,799.7,1129.8,294.4,1018.7,1381.8,1181.7,700.0,825.1,1136.8,955.6,1123.4,1373.6,1081.7,704.8,868.3
8,880.8,513.9,1383.8,1331.7,479.8,682.1,368.4,773.9,0.0,695.6,533.9,832.5,362.7,1515.6,1088.4,882.2,273.1,425.1,338.1,753.2,342.1,1078.5,1207.8,1446.1,1463.3,864.6,1043.8,832.3,372.9,868.7,832.5,533.7,949.6,1003.4,548.8,1491.6,1057.9,1123.4,847.0,588.5,878.7,1236.3,739.0,896.8,1284.3,187.0,1490.4,604.8,986.7,1518.1,1469.9,163.4,1452.6
9,715.6,188.1,1366.4,1254.7,859.0,818.3,896.7,1319.6,695.6,0.0,489.0,810.2,453.3,1498.2,1071.0,859.9,481.0,560.8,561.2,1298.9,904.1,1606.7,1190.3,1428.7,1445.8,249.3,972.6,810.0,901.2,846.4,893.6,1013.9,927.3,926.4,300.8,1474.2,935.0,1004.4,770.0,431.6,1406.9,1218.9,123.6,705.5,1671.1,555.3,1473.0,555.6,795.3,1441.1,1452.4,691.7,1481.5
10,1124.4,300.8,1023.4,911.7,781.2,473.9,518.9,1019.7,533.9,489.0,0.0,467.1,226.2,1155.1,728.0,516.9,497.1,171.7,289.1,999.0,643.5,1214.2,847.3,1085.7,1102.8,658.0,629.6,467.0,523.4,503.4,549.3,835.1,584.3,583.4,228.5,1131.1,599.8,669.2,427.0,251.9,1014.4,875.9,532.4,560.2,1328.1,720.9,1130.0,118.6,636.0,1098.1,1109.4,388.6,1138.5
