,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0.0,2180.2,2218.6,1506.8,1491.1,1041.3,1290.1,1702.1,1355.7,2446.9,1438.2,672.4,1219.7,913.2,1496.6,1250.4,1255.3,1248.2,1018.2,1115.8,1338.8,1539.0,768.3,614.8,756.1,1491.0,1319.5,1757.2,1409.5,2311.6,2110.6,1018.6,2413.8,1777.7,1684.9,1313.8,1537.7,1226.8,1936.6,2310.9,2198.0,596.4,763.0,2241.3,870.7,1761.0,1256.2,1020.6,2397.7,2177.4,2168.7,1305.1,1576.3,733.8,1334.2,1195.3,1670.8,2213.3,2270.7,1556.5,893.8,1316.4,1450.3,2163.4,870.7,1264.7,775.7,2371.7,1743.3,1692.9,644.5,1456.6,1492.7,1518.6,1784.6,916.9,770.2,2297.6,2013.4,1581.1,1934.7,1294.1,1359.1,2090.2,1728.7,1640.0,972.6,2427.5,1386.0,1089.3,1321.2,1357.1,674.4,1340.0,877.7,2227.1,1114.8,1901.1,1315.4,1475.6,2371.7,1195.8,2094.0
1,2188.9,0.0,503.3,1493.1,1738.0,1897.9,2007.7,1158.1,1727.5,731.5,1685.0,1772.6,1708.4,2093.9,1624.3,1622.3,1744.0,1736.8,1874.7,1203.5,1581.7,995.1,2149.0,1715.0,2257.4,1737.8,973.0,1213.3,1722.8,596.2,395.2,1875.2,698.4,1489.2,1140.9,1685.6,993.7,1598.6,626.3,595.5,1081.6,1596.8,2154.4,525.9,1677.8,1217.1,1744.8,1221.0,682.4,462.0,453.3,1676.9,660.8,2273.3,1822.9,1683.9,1285.7,874.7,555.3,1012.5,2023.6,1805.0,1697.2,1046.9,1677.8,1753.4,2141.6,737.7,1199.3,1263.6,1744.6,723.6,1373.4,1646.4,1240.6,2000.4,1870.4,582.2,703.1,1292.5,245.6,1782.8,1507.0,90.0,1227.7,1096.1,2162.7,712.2,1874.7,1979.1,1564.2,1670.4,1518.8,1828.7,1731.2,860.9,1603.5,279.2,1687.2,931.6,737.7,1901.0,378.6
2,2147.9,725.9,0.0,1452.1,1696.9,1856.8,1966.6,1117.1,1686.5,228.3,1644.0,1731.5,1667.3,2316.0,1583.3,1581.2,1702.9,1695.8,1833.7,1162.5,2169.1,954.0,2108.0,1674.0,2216.4,1696.8,931.9,1172.2,1681.8,92.9,656.2,1834.2,195.2,1448.1,1099.9,1644.6,952.7,1557.6,585.3,856.6,1342.6,1555.8,2113.3,22.6,1636.8,1176.0,1703.8,1180.0,943.4,723.1,714.3,1635.9,619.8,2561.4,1781.8,1642.9,1341.2,1135.7,52.0,971.5,1982.6,1764.0,1656.2,1308.0,1636.8,1712.3,2100.6,998.7,1158.3,1363.3,1703.6,682.6,1634.5,1605.4,1199.6,1959.4,1829.3,843.3,662.1,1251.5,480.4,1741.7,1768.1,635.9,1399.1,1055.0,2121.6,208.9,1833.6,1938.0,2151.5,1629.4,1477.8,1787.6,1690.2,1121.9,1562.4,446.8,1646.2,890.6,998.7,1859.9,639.6
3,1525.5,1237.7,1276.0,0.0,338.9,746.3,597.1,430.7,320.1,1504.3,286.0,968.7,601.3,946.5,225.3,401.6,592.4,585.2,723.1,1126.1,799.6,588.5,738.5,1026.3,846.8,338.8,829.8,400.5,483.3,1369.0,1168.0,723.6,1471.2,524.5,447.8,393.5,587.2,359.1,994.0,1368.3,813.2,1145.7,743.8,1298.7,816.3,404.3,467.1,1030.9,1042.2,1234.8,1226.1,384.8,790.3,1125.9,561.2,728.0,417.5,828.5,1328.1,480.6,613.0,653.4,298.1,778.6,816.3,601.8,731.1,986.9,389.4,439.6,996.6,769.5,882.5,247.3,427.8,589.9,1051.8,1355.0,1070.8,327.8,992.1,521.1,819.9,1147.6,475.4,492.7,752.1,1485.0,918.8,568.5,782.0,430.9,1067.7,567.0,770.1,842.3,741.9,958.5,395.1,561.5,986.9,416.1,1151.4
4,1509.8,1482.5,1520.9,338.9,0.0,730.6,581.4,675.5,159.2,1749.2,52.9,953.0,585.6,930.8,183.5,240.7,576.7,569.5,707.4,1110.4,783.9,833.4,722.8,1010.6,831.1,0.1,1074.6,645.4,467.6,1613.8,1412.8,707.9,1716.1,769.3,692.7,232.7,832.0,343.4,1238.9,1613.1,1058.1,1130.0,728.1,1543.5,800.6,649.2,451.4,1015.2,1287.0,1479.6,1470.9,223.9,1035.1,1110.2,545.5,712.3,662.4,1073.3,1572.9,725.5,597.3,637.7,137.3,1023.4,800.6,586.1,715.4,1231.7,634.3,684.5,980.9,1014.3,937.8,205.5,672.7,574.2,1036.1,1599.9,1315.7,572.7,1236.9,505.3,804.2,1392.5,720.3,737.6,736.4,1729.8,903.1,552.8,766.3,415.2,1052.0,551.3,754.4,1087.1,726.2,1203.4,234.2,806.3,1231.7,400.4,1396.2
5,1037.1,1876.4,1914.8,746.3,730.6,0.0,542.0,923.4,595.1,2143.1,677.6,368.9,596.5,891.3,736.0,489.9,153.9,161.0,23.1,812.0,744.5,1235.2,683.3,426.5,791.7,730.4,1015.7,893.2,590.4,2007.7,1806.8,22.7,2110.0,1017.2,940.6,553.2,1233.9,466.2,1632.8,2007.1,1381.8,544.7,688.7,1937.5,262.9,897.0,279.1,716.8,2093.9,1873.6,1864.9,544.5,1272.5,1070.7,711.0,572.1,910.2,1397.0,1966.8,973.3,557.9,92.9,689.8,1347.1,262.9,144.5,675.9,1555.4,882.2,932.3,396.8,1152.8,898.3,758.1,920.6,534.7,452.0,1993.8,1709.6,820.6,1630.9,670.9,764.7,1786.4,968.2,985.4,697.0,2123.7,762.8,513.4,726.9,538.1,622.7,716.8,163.6,1410.8,291.4,1597.3,554.8,1171.8,1555.4,435.3,1790.2
6,1281.3,1986.2,2024.6,597.1,581.4,542.0,0.0,774.2,446.0,2252.9,528.5,764.4,559.3,349.4,586.9,340.7,388.1,380.9,518.8,921.8,202.5,932.1,349.6,822.0,457.9,581.3,1125.5,744.1,441.2,2117.5,1916.6,519.3,2219.8,868.0,791.4,404.1,930.7,317.1,1742.6,1271.8,839.8,941.4,354.9,2047.3,612.0,747.9,262.8,826.6,1068.7,1983.4,1974.7,395.4,1382.3,528.8,519.1,681.9,761.1,855.1,2076.6,824.2,224.1,449.1,540.7,805.2,612.0,397.5,342.1,1013.4,733.0,783.2,792.3,1262.6,356.3,608.9,771.4,201.0,847.5,1258.6,1819.4,671.4,1740.7,479.0,222.8,1896.2,819.0,836.3,363.2,2233.5,872.6,28.6,184.9,388.9,863.4,525.0,565.8,868.9,537.6,1707.1,405.7,905.0,1013.4,286.1,1900.0
7,1710.7,1158.1,1196.5,430.7,675.5,923.4,774.2,0.0,665.1,1424.8,622.6,1294.4,778.4,1123.6,561.9,559.8,769.5,762.3,900.3,725.3,976.7,253.5,915.6,1236.8,1023.9,675.4,494.8,150.8,660.4,1289.4,1088.4,900.7,1391.7,426.7,17.2,623.2,252.2,536.2,914.5,1288.7,715.5,1118.6,920.9,1219.1,993.4,154.6,644.2,742.8,944.4,1155.2,1146.5,614.5,554.2,1303.0,738.3,905.1,319.8,730.7,1248.5,145.6,790.2,830.5,634.8,680.8,993.4,778.9,908.2,889.1,41.2,341.9,1266.5,434.5,784.7,584.0,178.2,767.0,1392.2,1275.5,991.3,230.1,912.5,698.2,918.3,1068.1,377.7,62.0,929.2,1405.4,1095.9,745.6,959.1,608.0,1040.6,744.1,947.2,744.5,919.0,878.9,624.8,226.5,889.1,593.2,1071.8
8,1374.4,1463.7,1502.1,320.1,159.2,595.1,446.0,656.7,0.0,1730.3,106.2,817.6,450.2,795.3,164.6,105.3,441.3,434.1,572.0,974.9,648.5,814.5,587.4,875.1,695.7,159.0,1178.7,626.5,332.1,1595.0,1394.0,572.5,1697.2,750.5,673.9,97.2,813.2,208.0,1220.0,1594.3,1039.2,994.6,592.7,1524.7,665.1,630.3,316.0,879.8,1268.2,1460.8,1452.1,88.5,1016.3,974.7,410.0,576.9,643.5,1054.5,1554.1,706.6,461.9,502.3,118.4,1004.6,665.1,450.6,579.9,1212.9,615.5,665.6,845.5,995.5,802.3,186.7,653.9,438.8,900.6,1581.0,1296.9,553.8,1218.1,369.9,668.7,1373.6,701.5,718.7,601.0,1711.0,767.6,417.4,630.9,279.8,916.6,415.8,619.0,1068.3,590.8,1184.5,98.8,787.5,1212.9,265.0,1377.4
9,1919.6,497.6,536.0,1223.8,1468.6,1628.6,1738.4,888.8,1458.2,0.0,1415.7,1503.3,1439.1,2087.7,1355.0,1353.0,1474.7,1467.5,1605.4,934.2,1940.8,725.8,1879.7,1445.7,1988.1,1468.5,703.6,943.9,1453.5,628.9,428.0,1605.9,731.2,1219.9,871.6,1416.3,724.4,1329.3,357.0,628.3,1114.4,1327.5,1885.0,558.7,1408.5,947.7,1475.5,951.7,715.1,494.8,486.1,1407.6,391.5,2333.2,1553.6,1414.6,1112.9,907.5,588.0,743.2,1754.3,1535.7,1427.9,1079.7,1408.5,1484.1,1872.3,770.4,930.0,1135.0,1475.3,454.3,1406.2,1377.1,971.3,1731.1,1601.0,615.0,433.8,1023.2,252.1,1513.5,1539.8,407.6,1170.8,826.8,1893.3,744.9,1605.3,1709.7,1923.3,1401.1,1249.5,1559.4,1461.9,893.7,1334.1,218.5,1417.9,662.3,770.4,1631.6,411.4
