,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0.0,860.0,1261.4,885.3,895.7,1142.5,828.8,968.1,856.3,865.4,680.2,1490.8,514.6,612.7,682.5,929.7,1323.1,1038.9,939.2,903.9,1065.4,851.8,903.9,847.3,766.7,1042.4,1478.5,1472.6,1487.9,731.1,1472.6,1108.7,939.2,1465.7,1209.4,815.8,654.3,874.7,437.9,1145.4,1424.9,1108.5,709.0,1134.9,1168.4,1346.3,843.8,451.0,810.5,1116.6,947.1,896.2,1250.0,1139.3,1174.5,1086.4,1488.4,664.9,771.7,979.7,903.9,701.2,1010.6,1004.5,1509.6,1385.1,908.0,818.2,1370.7,787.8,1036.7,1497.0,843.4,710.1,1536.1,419.2,1488.0,843.5,1041.8,1475.1,663.6,1478.5,880.1,1387.1,882.5,1478.9,1449.4,802.3,1477.1,1119.1,886.9,557.8,1314.2,418.9,748.7,755.9,1004.5,659.7,770.2,1218.6,1477.1,721.3,1513.9
1,860.0,0.0,758.7,526.9,92.3,598.3,109.4,595.4,320.1,605.1,478.4,852.6,568.3,347.4,450.6,147.4,541.1,421.7,135.8,230.5,562.7,591.5,174.6,488.9,365.8,259.7,840.3,969.9,849.7,381.0,969.9,401.7,135.8,827.5,427.4,96.4,471.6,579.0,645.0,377.2,642.9,325.8,239.4,491.6,380.8,564.3,307.6,631.9,91.1,333.9,410.9,236.6,747.3,519.5,652.9,344.4,947.1,482.2,261.9,443.5,100.5,371.7,311.1,631.8,727.6,603.1,104.6,313.8,588.7,151.6,253.7,715.0,730.7,419.3,897.9,716.9,849.8,207.3,551.1,836.9,372.8,840.3,584.4,884.4,586.8,840.7,667.4,82.9,695.1,403.5,83.5,525.1,676.0,716.6,398.6,355.0,631.8,368.9,134.0,436.6,695.1,138.7,846.0
2,1261.4,758.7,0.0,1001.2,851.0,231.4,868.1,378.3,1022.2,453.0,1180.5,529.9,848.0,1023.0,721.9,675.2,875.7,868.6,891.7,567.4,331.0,439.4,648.1,1097.6,834.7,548.7,517.6,211.2,527.0,849.9,211.2,460.9,891.7,504.8,874.3,855.1,742.9,426.9,914.1,497.6,716.9,545.9,826.6,367.8,718.1,795.5,1009.7,911.6,849.8,537.8,1093.3,639.9,81.0,308.7,175.3,462.8,227.0,753.5,807.1,1058.7,811.1,840.6,447.6,414.7,632.2,756.7,863.3,612.1,923.3,866.7,587.4,644.8,578.6,897.0,568.8,842.2,520.7,922.4,263.8,514.2,936.0,517.6,432.3,125.7,434.7,518.0,692.4,841.6,664.7,471.3,842.2,804.8,311.1,842.5,867.5,823.9,414.7,932.1,804.9,883.5,664.7,853.8,498.3
3,885.3,526.9,1001.2,0.0,513.6,830.6,495.7,936.0,231.9,945.7,205.1,987.5,789.4,537.4,674.1,597.6,437.8,153.6,487.5,700.8,846.1,932.1,603.7,96.4,589.3,559.4,1005.1,1090.8,1014.5,604.5,1090.8,637.8,487.5,992.3,324.1,482.7,695.1,919.6,863.3,613.3,539.6,561.9,460.5,775.0,283.1,461.0,219.3,850.2,477.4,570.0,166.3,631.0,955.7,765.5,825.9,604.1,1014.0,705.7,483.0,131.7,465.4,595.2,679.3,972.4,624.3,499.8,525.9,664.6,485.4,454.7,482.3,611.7,985.9,640.4,873.2,935.2,942.3,510.4,834.5,1001.7,593.9,1005.1,925.0,1126.9,927.4,1005.5,564.1,469.2,591.8,639.6,504.8,746.2,840.8,934.9,622.1,578.5,972.4,590.0,437.1,333.3,591.8,388.2,742.7
4,895.7,92.3,851.0,513.6,0.0,690.6,145.1,687.7,355.8,697.4,514.1,905.9,619.4,383.1,504.1,239.7,500.4,381.0,95.1,322.8,655.0,683.8,266.9,524.6,419.3,313.0,893.6,1062.2,903.0,434.5,1062.2,455.0,95.1,880.8,386.7,132.1,525.1,671.3,696.1,430.5,602.2,379.1,290.5,583.9,340.1,523.6,343.3,683.0,126.8,387.2,446.6,328.9,839.6,611.8,714.4,397.7,1000.4,535.7,313.0,479.2,59.8,425.2,403.4,724.1,686.9,562.4,12.3,406.1,548.0,187.3,307.0,674.3,815.9,470.4,935.8,768.0,903.1,243.0,643.4,890.2,423.9,893.6,676.7,976.7,679.1,894.0,626.7,118.6,654.4,456.8,8.8,576.2,729.3,767.7,452.1,408.5,724.1,420.0,169.7,395.9,654.4,174.4,805.3
5,1142.5,598.3,231.4,830.6,690.6,0.0,707.7,304.9,861.8,334.1,1020.1,441.2,727.0,862.6,600.9,514.8,817.4,698.0,731.3,446.4,163.7,320.5,487.7,927.0,713.7,388.3,428.9,442.6,438.3,728.9,442.6,300.5,731.3,416.1,703.7,694.7,621.9,308.0,795.2,337.2,682.9,385.5,666.2,140.7,547.5,761.5,849.3,790.6,689.4,377.4,922.7,518.9,220.0,127.4,56.1,302.4,458.4,632.5,646.7,888.1,650.7,719.6,287.2,341.3,598.2,722.7,702.9,491.1,865.0,706.3,427.0,610.8,459.7,776.0,486.5,723.3,438.4,762.0,181.1,425.5,799.6,428.9,313.4,357.1,315.8,429.3,658.4,681.2,630.7,310.9,681.8,683.8,264.6,723.6,746.5,702.9,341.3,795.7,644.5,712.9,630.7,693.4,464.3
6,828.8,109.4,868.1,495.7,145.1,707.7,0.0,704.8,288.9,714.5,447.2,962.0,552.5,316.2,437.2,256.8,593.9,474.5,188.6,339.9,672.1,700.9,282.4,457.7,352.4,369.1,949.7,1079.3,959.1,367.6,1079.3,511.1,188.6,936.9,480.2,65.2,458.2,688.4,629.2,486.6,695.7,435.2,223.6,601.0,433.6,617.1,276.4,616.1,59.9,443.3,379.7,309.7,856.7,628.9,762.3,453.8,1056.5,468.8,246.1,412.3,153.3,358.3,420.5,741.2,780.4,655.9,157.4,343.3,641.5,120.4,363.1,767.8,749.0,403.5,1007.3,701.1,959.2,176.1,660.5,946.3,357.0,949.7,693.8,993.8,696.2,950.1,720.2,51.7,747.9,512.9,136.3,509.3,785.4,700.8,385.2,341.6,741.2,353.1,102.8,489.4,747.9,107.5,898.8
7,968.1,595.4,378.3,936.0,687.7,304.9,704.8,0.0,858.9,183.5,1017.2,672.7,651.6,841.7,525.5,511.9,922.8,803.4,728.7,381.7,247.3,169.9,480.4,1027.7,649.0,442.6,660.4,589.5,669.8,664.2,589.5,354.8,728.7,647.6,809.1,691.8,546.5,157.4,620.8,391.5,914.4,439.8,663.3,334.5,652.9,946.0,846.4,633.9,686.5,431.7,949.7,454.2,366.9,321.2,316.9,356.7,605.3,557.1,643.8,982.3,648.1,654.9,333.9,36.4,829.7,954.2,700.0,421.2,970.4,703.4,481.3,842.3,285.3,700.6,718.0,548.9,669.9,759.1,174.4,657.0,748.5,660.4,162.8,504.0,165.2,660.8,889.9,678.3,862.2,365.2,678.9,608.4,496.1,549.2,681.8,638.2,36.4,744.6,641.6,818.3,862.2,690.5,695.8
8,856.3,320.1,1022.2,231.9,355.8,861.8,288.9,858.9,0.0,801.1,192.5,1120.1,582.6,330.6,467.3,414.2,595.5,311.3,399.3,494.0,826.2,787.5,396.9,203.0,382.5,526.9,1107.8,1233.4,1117.2,397.7,1233.4,668.9,399.3,1095.0,481.8,275.9,488.3,810.4,659.3,644.4,697.3,593.0,253.7,755.1,440.8,618.7,21.7,646.2,270.6,601.1,90.8,424.2,1010.8,783.0,916.4,611.6,1171.7,498.9,276.2,123.4,364.0,388.4,574.6,895.3,782.0,657.5,368.1,457.8,643.1,247.9,521.2,769.4,779.1,433.6,1030.9,731.2,1100.0,303.6,814.6,1104.4,387.1,1107.8,815.8,1147.9,818.2,1108.2,721.8,262.4,749.5,670.7,347.0,539.4,943.5,730.9,415.3,371.7,895.3,383.2,230.3,491.0,749.5,181.4,900.4
9,865.4,605.1,453.0,945.7,697.4,334.1,714.5,183.5,801.1,0.0,959.4,682.4,567.3,757.4,441.2,521.6,932.5,813.1,738.4,391.4,257.0,13.6,490.1,969.9,565.2,452.3,670.1,664.2,679.5,580.4,664.2,364.5,738.4,657.3,818.8,701.5,462.2,66.3,518.1,401.2,924.1,449.5,587.6,344.2,662.6,955.7,788.6,531.2,696.2,441.4,891.9,463.9,441.6,330.9,366.1,366.4,680.0,472.8,568.1,924.5,657.8,571.1,343.6,219.9,839.4,963.9,709.7,430.9,980.1,713.1,491.0,852.0,182.6,616.3,727.7,446.2,679.6,768.8,233.4,666.7,664.2,670.1,71.7,578.7,74.1,670.5,899.6,688.0,871.9,374.9,688.6,524.1,505.8,446.5,598.0,554.4,219.9,660.3,651.3,828.0,871.9,663.5,705.5
