,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0.0,1459.6,1959.9,1526.7,1862.9,1529.0,802.7,622.9,1289.3,1241.2,1502.6,1549.0,1037.4,1571.8,1802.5,880.3,1538.0,1640.0,955.9,1481.6,1261.4,2116.5,1658.5,1802.5,1687.5,1549.0,1865.4,2078.0,910.4,1938.2,1383.9,1989.2,1200.1,1223.8,1986.3,1041.8,1162.9,1150.9,1571.8,1127.9,972.0,1069.2,1282.7,1224.2,1505.9,1987.4,607.7,1052.7,1215.5,1989.2,1674.8,1970.3,1853.4,880.8,1205.7,1723.4,1400.7,1749.3,610.6,1562.6,1581.9,1279.7,2064.6,1135.8,1596.5,2172.2,607.7,1503.6,1427.6,1881.4,771.8,1200.6,1486.2,1263.1,763.1,1588.3,1119.3,1288.5,1197.7,1037.4,1333.1,1405.5,1338.0,1226.9,700.9,1181.3,933.2,1761.3,1167.6,1319.9,1551.4,894.1,1475.2,1808.5,1525.9,702.4,1141.7,1197.2,1164.1,1846.0,1015.4,999.1,2085.4
1,1459.6,0.0,801.9,433.4,940.6,243.2,989.8,1119.5,851.9,451.9,114.4,395.1,729.1,440.1,784.6,615.0,615.7,279.4,803.7,496.8,472.1,958.5,418.6,647.4,317.1,395.1,710.2,920.0,835.4,780.2,535.5,831.2,631.4,480.1,828.3,604.4,585.0,532.1,440.1,815.7,569.7,544.0,338.9,434.9,204.5,829.4,1076.3,673.9,480.1,831.2,516.8,812.3,695.4,660.8,720.6,568.2,308.8,379.0,1073.5,242.6,211.6,424.2,906.6,428.4,322.9,1014.2,1076.3,523.6,156.8,723.4,912.2,368.7,354.5,458.4,978.1,216.9,417.3,851.2,397.0,729.1,701.3,585.9,848.3,723.0,1033.9,445.9,562.2,603.3,401.8,595.0,253.7,1026.4,343.5,650.5,155.6,839.2,704.3,635.8,428.7,690.8,499.1,515.5,927.4
2,1959.9,801.9,0.0,1057.2,756.2,679.2,1207.3,1337.0,1491.5,1164.4,781.2,1019.0,1306.3,511.1,541.2,1297.0,579.7,903.3,1516.2,478.3,1184.7,240.7,383.3,934.6,572.7,1019.0,929.4,179.9,1138.3,206.0,1159.4,29.3,806.5,1008.3,369.9,1317.0,1116.6,1244.7,511.1,990.8,1282.2,1167.9,1051.4,1147.5,689.5,156.7,1383.6,1251.1,1192.7,29.3,285.0,10.4,451.9,1373.4,895.7,925.4,668.6,492.8,1380.8,712.7,835.5,978.7,448.2,1052.3,946.8,458.4,1383.6,505.1,823.6,78.5,1219.6,1081.3,550.6,1170.9,1690.6,738.4,1129.9,1490.7,979.6,1306.3,1325.1,755.5,1472.1,898.1,1341.3,1158.5,1244.1,198.8,1114.4,770.2,701.6,1664.1,539.6,303.8,751.1,1551.8,1416.9,811.0,1141.3,802.7,1211.7,1228.1,371.6
3,1526.7,433.4,1057.2,0.0,1256.2,615.8,1293.4,1423.2,474.9,451.3,487.1,71.9,1004.4,812.7,1040.0,882.3,952.3,153.9,928.1,850.9,471.5,950.9,674.0,316.5,572.5,71.9,379.3,1075.2,1110.7,1020.8,142.8,1086.6,1004.1,817.5,947.7,666.4,882.2,583.6,812.7,1188.3,694.1,811.3,373.2,434.3,577.2,1052.0,1341.2,949.2,531.7,1086.6,772.2,1067.6,950.7,785.3,1093.2,237.3,681.5,634.3,1338.4,615.3,221.8,761.6,1025.9,724.2,110.5,722.4,1341.2,877.7,529.4,978.8,1177.1,516.8,727.2,376.4,763.5,589.6,611.7,474.1,734.4,1004.4,308.5,958.5,455.5,1095.6,1298.8,497.5,829.4,858.7,483.7,967.7,626.4,647.5,716.2,905.9,341.2,902.4,566.5,1008.5,456.8,359.9,605.5,621.9,769.7
4,1862.9,940.6,756.2,1256.2,0.0,760.1,1110.3,1240.0,1650.3,1309.6,862.1,1218.0,1332.5,684.4,323.3,1377.9,391.4,1102.3,1602.0,536.1,1329.8,670.3,582.2,1127.2,771.7,1218.0,1121.9,690.0,1164.5,550.2,1358.3,785.5,709.5,1034.5,386.2,1402.8,1142.8,1335.9,684.4,893.8,1368.0,1248.8,1208.5,1292.6,770.4,599.4,1386.1,1277.3,1283.9,785.5,518.0,766.6,441.5,1459.2,666.9,1118.0,749.5,691.8,1388.9,793.6,1034.4,1004.9,308.0,1133.2,1145.7,651.0,1386.1,509.4,904.5,691.5,1245.8,1172.5,696.0,1328.0,1776.4,819.3,1221.0,1649.5,1060.5,1332.5,1524.1,500.7,1671.1,645.8,1367.5,1249.7,1325.0,585.9,1205.6,673.2,782.5,1824.8,685.0,560.1,950.1,1637.6,1502.6,714.0,1232.5,995.3,1297.5,1313.9,564.2
5,1529.0,243.2,679.2,615.8,760.1,0.0,811.7,941.4,1023.6,624.0,161.7,577.6,771.3,259.6,662.0,756.7,435.2,461.9,975.3,316.3,644.3,835.8,377.8,829.9,499.6,577.6,892.7,797.3,675.9,657.5,718.0,708.5,450.9,476.0,705.7,776.1,584.3,704.3,259.6,635.2,741.3,627.6,511.0,607.1,102.6,706.7,921.3,716.2,652.3,708.5,394.1,689.6,572.7,832.5,540.1,750.7,128.3,487.3,918.4,33.6,394.1,439.7,783.9,512.0,505.4,891.5,921.3,343.1,207.1,600.7,757.2,540.9,174.0,630.5,1149.7,59.2,589.5,1022.8,439.3,771.3,883.7,405.4,1030.7,542.5,878.9,618.1,703.8,480.6,574.0,414.6,22.4,1198.1,163.0,527.8,338.0,1010.9,875.9,455.3,600.9,873.3,670.8,687.2,804.7
6,802.7,989.9,1207.3,1293.4,1110.3,811.7,0.0,179.8,965.5,913.7,911.4,1221.5,583.6,837.6,1049.9,671.1,785.4,1206.3,917.2,729.0,933.9,1363.9,905.9,1507.5,1095.4,1221.5,1570.3,1325.5,399.9,1185.6,1241.5,1236.6,447.5,537.3,1233.8,718.0,517.8,823.4,837.6,375.3,683.2,542.0,938.0,896.7,788.6,1234.9,325.9,528.4,888.1,1236.6,922.3,1217.7,1100.8,774.4,453.2,1428.3,683.4,1015.5,328.8,845.3,1138.5,592.3,1312.0,587.0,1249.8,1419.6,325.9,751.0,833.1,1128.8,481.1,829.5,752.1,935.6,1058.4,871.0,699.5,964.7,617.0,583.6,1112.1,652.9,1014.1,474.3,419.1,853.9,618.2,1008.8,840.1,567.3,834.2,1139.9,741.1,1056.0,1082.4,951.0,817.8,444.6,836.6,1550.9,687.9,671.6,1332.8
7,622.9,1119.6,1337.0,1423.2,1240.0,941.4,179.8,0.0,1095.2,1043.4,1041.1,1351.2,607.7,967.3,1179.7,605.1,915.1,1336.0,944.4,858.7,1063.7,1493.6,1035.6,1637.2,1225.1,1351.2,1700.0,1455.2,448.8,1315.3,1371.2,1366.3,577.3,667.0,1363.5,847.7,647.5,953.1,967.3,505.0,812.9,671.7,1067.7,1026.4,918.3,1364.6,146.1,623.0,1017.8,1366.3,1052.0,1347.4,1230.5,869.3,582.9,1558.0,813.1,1145.2,148.9,975.0,1268.2,722.0,1441.7,716.7,1379.5,1549.3,146.1,880.7,962.8,1258.6,310.2,959.2,881.8,1065.3,878.6,1000.7,829.2,1094.4,746.7,607.7,1241.8,782.6,1143.8,604.0,239.2,983.6,657.9,1138.5,969.8,697.0,963.9,1009.6,870.8,1185.7,1212.1,817.9,947.5,574.4,966.3,1680.6,817.6,801.3,1462.5
8,1289.3,851.9,1491.5,474.9,1650.3,1023.6,965.5,1095.2,0.0,596.7,894.9,506.2,676.4,1149.8,1474.2,554.3,1325.4,588.2,566.5,1206.5,616.9,1385.1,1108.2,750.7,1006.7,506.2,813.5,1509.4,782.7,1455.0,332.1,1520.8,1213.7,673.8,1381.9,247.5,603.8,506.4,1149.8,1141.4,332.5,483.3,638.1,579.7,952.1,1486.2,1015.8,621.3,571.0,1520.8,1206.4,1501.9,1385.0,423.7,1219.3,671.5,900.7,1068.6,1013.0,1023.0,656.0,702.1,1460.1,528.1,544.7,1156.7,1015.8,1233.3,819.9,1413.0,851.8,556.1,1064.2,618.5,543.3,997.4,474.8,35.9,600.1,676.4,202.7,1295.6,104.7,1240.4,973.4,536.8,501.4,1292.9,523.1,1135.1,1034.2,427.3,1053.2,1340.1,775.4,602.0,147.7,1210.8,519.6,794.2,370.9,354.5,1203.9
9,1241.2,451.9,1164.4,451.3,1309.6,624.0,913.7,1043.4,596.7,0.0,495.3,379.3,624.7,809.0,1147.2,502.5,984.7,495.0,548.4,865.8,20.3,1299.7,781.2,665.3,679.7,379.3,728.1,1282.6,731.0,1142.8,553.4,1193.8,923.8,474.3,1190.9,349.1,517.1,203.9,809.0,1089.7,314.4,431.5,113.0,17.0,552.6,1192.0,961.5,569.5,151.9,1193.8,879.4,1174.8,1058.0,405.6,1012.9,586.1,560.0,741.5,958.6,623.5,562.9,418.4,1269.1,359.1,451.6,1071.2,961.5,892.6,420.4,1086.0,797.4,137.0,723.5,93.4,722.8,597.8,267.0,595.9,391.2,624.7,719.2,954.8,645.3,1015.3,919.1,117.7,449.6,965.9,104.0,794.3,634.6,771.1,712.5,1013.1,518.1,584.0,449.0,928.2,77.1,708.7,225.7,242.1,1118.5
