,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0.0,210.4,246.0,199.0,225.7,183.1,87.3,64.9,143.7,209.5,197.8,218.6,137.6,201.9,239.1,143.2,204.5,231.4,118.2,153.1,216.7,230.0,258.6,233.6,236.5,218.6,236.2,244.8,118.3,266.9,188.3,264.4,131.2,168.7,207.6,125.1,153.7,196.9,201.9,128.5,114.1,125.9,201.4,203.3,192.8,243.2,70.2,133.3,207.9,264.4,170.5,261.2,212.4,101.0,129.7,227.6,191.1,246.4,70.6,187.9,224.0,184.2,219.4,160.7,225.1,219.7,70.2,153.7,214.2,261.4,100.4,205.9,181.3,218.0,70.3,191.6,157.4,145.3,181.1,137.6,160.0,178.1,221.5,131.4,84.2,195.6,145.1,186.6,194.0,140.1,186.3,88.6,178.7,188.2,224.3,75.4,119.8,122.9,184.9,257.6,163.5,155.5,207.7
1,207.3,0.0,157.4,74.7,162.5,40.5,141.7,145.9,130.4,88.0,21.7,58.5,127.2,84.2,150.5,132.8,129.4,45.7,138.8,83.4,95.2,141.4,70.6,104.2,48.5,58.5,106.8,156.2,136.5,178.3,85.4,175.8,94.7,107.1,119.0,96.0,98.3,114.9,84.2,123.9,96.3,84.9,61.9,81.8,45.1,154.6,165.4,108.6,109.5,175.8,81.9,172.6,123.8,109.4,102.4,98.2,65.8,58.4,165.0,40.1,36.0,122.6,130.8,73.1,52.0,131.1,165.4,84.0,43.8,172.8,138.5,101.1,63.6,102.0,149.1,36.4,75.4,132.0,96.8,127.2,110.4,150.8,123.1,104.1,161.8,97.2,94.0,98.0,89.2,90.9,41.7,146.6,61.0,99.6,36.3,135.0,105.1,84.7,79.9,128.2,81.5,87.3,119.1
2,220.8,155.5,0.0,176.4,122.8,128.2,155.2,159.4,235.2,222.8,142.9,165.2,205.3,147.0,103.0,210.9,111.3,178.0,243.6,68.0,230.0,87.2,205.4,164.4,183.3,165.2,167.0,102.0,188.2,20.9,187.1,18.4,108.2,222.1,64.8,200.8,207.1,249.7,147.0,137.4,201.1,179.3,196.7,216.6,137.9,100.4,181.2,186.7,244.3,18.4,50.6,15.2,76.3,214.2,115.9,158.4,136.2,193.2,181.6,133.0,170.8,237.6,76.6,207.9,171.7,76.9,181.2,67.4,159.3,15.4,190.2,235.9,126.4,236.8,253.9,136.7,210.2,236.8,231.6,205.3,212.1,142.3,257.9,117.6,195.2,232.0,198.8,58.3,224.0,104.4,131.4,251.4,123.8,52.1,171.1,239.8,209.9,98.2,214.7,183.7,216.3,212.5,64.9
3,195.5,74.9,163.3,0.0,199.0,101.2,170.5,174.7,69.2,147.0,82.4,19.6,148.5,144.9,189.3,154.1,168.2,32.4,141.5,134.8,154.2,147.3,109.4,56.2,87.3,19.6,58.8,162.1,157.8,184.2,10.7,181.7,155.4,162.1,141.0,84.7,153.3,163.9,144.9,184.6,99.0,106.2,120.9,140.8,105.8,160.5,186.7,129.9,168.5,181.7,120.7,178.5,162.6,112.1,163.1,50.2,126.5,97.2,186.3,100.8,42.1,177.6,152.8,128.1,26.1,121.3,186.7,134.2,104.5,178.7,159.8,160.1,124.3,161.0,122.3,97.1,124.4,70.8,151.8,148.5,35.7,199.2,182.1,164.8,183.1,156.2,112.1,136.8,148.2,151.6,102.4,119.8,121.7,138.4,64.6,137.7,75.6,145.4,138.9,80.2,130.5,122.5,119.5
4,230.5,193.7,120.8,194.0,0.0,166.4,164.9,169.1,244.9,261.0,181.1,182.8,215.0,185.2,144.3,220.6,75.9,195.6,253.3,106.2,268.2,104.8,243.6,182.0,221.5,182.8,184.6,119.6,197.9,141.7,204.7,139.2,136.6,231.8,58.0,210.5,216.8,263.6,185.2,147.1,210.8,189.0,234.9,254.8,176.1,118.0,190.9,196.4,274.6,139.2,91.9,136.0,117.6,223.9,102.3,176.0,174.4,231.4,191.3,171.2,205.3,247.3,46.2,223.8,189.3,94.5,190.9,105.6,197.5,136.2,199.9,272.6,164.6,275.0,263.6,174.9,224.1,246.5,244.2,215.0,229.7,91.1,288.2,100.6,204.9,262.3,208.5,99.6,260.7,142.6,169.6,261.1,162.0,93.4,209.3,249.5,219.6,128.3,251.6,201.3,230.2,222.2,82.5
5,180.0,47.1,149.0,101.1,158.8,0.0,114.4,118.6,156.8,114.4,23.2,84.9,153.6,56.9,142.1,159.2,125.7,72.1,165.2,56.1,121.6,133.0,97.0,130.6,74.9,84.9,133.2,147.8,147.4,169.9,111.8,167.4,67.4,133.5,110.6,122.4,124.7,141.3,56.9,96.6,122.7,111.3,88.3,108.2,29.5,146.2,140.4,135.0,135.9,167.4,73.5,164.2,115.4,135.8,75.1,124.6,38.5,84.8,140.8,4.8,62.4,149.0,122.4,99.5,78.4,122.7,140.4,56.7,47.5,164.4,149.4,127.5,36.3,128.4,175.5,8.5,101.8,158.4,123.2,153.6,136.8,123.5,149.5,76.8,154.4,123.6,120.4,89.6,115.6,63.6,3.2,173.0,33.7,91.2,62.7,161.4,131.5,57.4,106.3,154.6,107.9,113.7,110.7
6,87.1,138.6,174.2,165.3,153.9,111.3,0.0,25.7,110.0,141.3,126.0,176.4,80.1,130.1,167.3,85.7,132.7,163.6,118.4,81.3,148.5,158.2,188.5,221.5,166.4,176.4,224.1,173.0,63.0,195.1,154.6,192.6,59.4,96.9,135.8,75.6,81.9,128.7,130.1,56.7,75.9,54.1,133.2,135.1,121.0,171.4,47.5,61.5,139.7,192.6,98.7,189.4,140.6,89.0,57.9,215.5,119.3,176.3,47.9,116.1,153.9,112.4,147.6,88.9,169.9,147.9,47.5,81.9,142.4,189.6,65.0,137.7,109.5,149.8,122.0,119.8,89.2,111.6,109.3,80.1,126.3,106.3,153.3,59.6,61.5,127.4,73.6,114.8,125.8,68.3,114.5,126.2,106.9,116.4,154.2,114.6,84.7,51.1,116.7,245.5,95.3,87.3,135.9
7,61.4,145.5,181.1,172.2,160.8,118.2,22.4,0.0,116.9,148.2,132.9,183.3,87.0,137.0,174.2,92.6,139.6,170.5,125.3,88.2,155.4,165.1,195.4,228.4,173.3,183.3,231.0,179.9,69.9,202.0,161.5,199.5,66.3,103.8,142.7,82.5,88.8,135.6,137.0,63.6,82.8,61.0,140.1,142.0,127.9,178.3,21.8,68.4,146.6,199.5,105.6,196.3,147.5,95.9,64.8,222.4,126.2,183.2,22.2,123.0,160.8,119.3,154.5,95.8,176.8,154.8,21.8,88.8,149.3,196.5,52.0,144.6,116.4,156.7,96.3,126.7,96.1,118.5,116.2,87.0,133.2,113.2,160.2,66.5,35.8,134.3,80.5,121.7,132.7,75.2,121.4,114.6,113.8,123.3,161.1,101.4,91.6,58.0,123.6,252.4,102.2,94.2,142.8
8,146.6,128.6,232.6,69.3,235.0,154.9,121.6,125.8,0.0,127.6,136.1,88.9,99.6,198.6,248.4,105.2,213.8,101.7,92.6,162.4,134.8,216.6,176.7,125.5,154.6,88.9,128.1,231.4,108.9,253.5,58.6,251.0,140.5,113.2,210.3,35.8,104.4,115.0,198.6,137.8,50.1,57.3,119.5,121.4,159.5,229.8,137.8,81.0,126.0,251.0,179.8,247.8,221.7,63.2,139.0,119.5,180.2,164.5,137.4,154.5,111.4,128.7,222.1,79.2,95.4,190.6,137.8,163.0,158.2,248.0,110.9,124.0,178.0,136.1,73.4,150.8,75.5,1.6,102.9,99.6,30.3,187.4,139.6,140.7,134.2,113.7,63.2,195.9,112.1,149.4,156.1,70.9,175.4,197.5,133.9,88.8,26.7,132.2,103.0,149.5,81.6,73.6,188.8
9,208.3,87.8,222.7,140.0,227.8,114.1,147.4,151.6,128.6,0.0,95.3,123.8,125.4,157.8,215.8,131.0,194.7,111.0,137.0,157.0,7.2,206.7,135.9,169.5,113.8,123.8,172.1,221.5,134.7,243.6,150.7,241.1,166.3,97.6,184.3,94.2,88.8,57.5,157.8,163.6,94.5,83.1,29.1,6.2,118.7,219.9,163.6,106.8,50.9,241.1,147.2,237.9,189.1,107.6,164.8,163.5,139.4,123.7,163.2,113.7,101.3,113.1,196.1,63.6,117.3,196.4,163.6,157.6,117.4,238.1,136.7,42.5,137.2,44.2,147.3,110.0,47.9,130.2,87.3,125.4,144.9,213.2,64.5,166.5,160.0,38.6,92.2,163.3,30.6,164.5,115.3,144.8,134.6,164.9,101.6,133.2,103.3,158.0,21.3,193.5,41.8,85.5,184.4
