,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,0.0,1308.8,1445.0,2056.0,1862.9,2090.9,1408.4,1492.8,1921.8,1813.6,982.3,1188.0,1231.1,912.8,849.8,1141.7,2034.9,982.7,1184.6,1529.2,1071.1,1504.6,1115.1,2013.8,1277.1,1352.1,2148.6,1558.5,693.8,1550.5,1541.2,1588.9,1595.5,923.6,1292.2,1983.3,841.5,1406.4,1014.4,1575.1,1448.2,1158.7,957.4,1761.3,1289.0,890.1,1674.3,1556.5,1255.0,1208.4,1952.6,2037.7,1214.8,607.4,1264.4,896.2,1000.3,744.0,1057.4,697.6,835.8,930.3,1133.5,592.1,2101.8,1013.6,1521.7,943.6,834.4,1261.4,1077.8,1379.0,1983.2,2076.9,1141.3,2005.8,1918.5,1813.6,802.7,920.5,1288.2,1187.2,1896.6,1252.2,1794.2,1181.5,968.6,1298.9,1829.5,1544.9,895.2,833.5,1252.5,1241.6,1147.5,825.4,1826.1,1261.4,1317.2,685.8,2091.9,999.1,2085.4
1,1308.8,0.0,777.5,928.7,1614.9,963.6,787.7,1090.3,1633.7,1565.6,471.8,1221.0,1269.5,742.5,793.2,167.1,907.5,668.1,559.5,1126.7,237.7,1186.6,842.3,1469.9,652.0,146.1,1278.2,978.1,630.1,1357.4,986.7,1231.4,567.0,727.2,667.2,1418.7,582.2,818.2,615.6,918.3,1243.0,533.6,693.5,1217.4,663.9,752.9,547.0,798.0,69.2,1241.4,825.3,1493.8,589.7,1130.1,1215.6,448.9,629.8,899.0,251.4,1039.9,576.5,560.4,508.5,1150.6,1421.8,312.3,864.9,573.6,567.4,636.4,248.2,898.5,1439.3,1396.9,167.5,1549.7,791.1,1565.6,984.9,730.4,1149.1,562.1,769.3,627.2,1250.3,603.3,709.3,673.9,702.2,888.2,558.8,574.2,627.5,616.6,771.9,498.6,1282.2,947.1,692.1,977.9,1174.1,374.0,1128.4
2,1445.0,777.5,0.0,886.3,954.6,921.2,70.3,375.0,1013.5,905.3,498.4,689.9,630.9,767.0,817.3,689.7,865.1,692.6,370.2,411.5,619.1,487.8,709.3,841.2,353.6,705.6,976.0,260.6,833.2,642.2,269.3,602.6,210.5,751.7,294.3,810.7,718.4,192.0,640.1,200.9,539.8,585.8,718.0,588.7,297.5,777.0,504.5,171.5,803.0,661.0,782.8,865.0,340.0,1146.8,577.0,1013.9,654.3,923.1,605.4,1056.5,644.9,763.5,500.1,1162.0,929.1,877.4,147.5,776.7,749.3,457.5,813.2,344.5,810.6,904.2,689.3,1057.0,748.7,905.3,1001.6,754.9,577.4,437.1,726.9,435.3,621.6,404.5,733.4,308.0,659.8,170.8,585.5,710.4,370.4,491.6,546.7,701.7,653.5,477.3,269.4,1002.0,919.3,500.9,912.7
3,2056.0,928.7,886.3,0.0,763.9,89.6,896.5,882.3,705.0,813.2,1247.8,1176.2,1117.3,1403.8,1525.8,1095.9,145.7,1444.2,968.3,860.4,1166.4,780.5,1307.7,545.4,811.4,856.9,349.5,1033.9,1423.1,965.6,1016.5,825.3,675.8,1503.3,906.3,489.9,1361.9,1018.2,1391.6,1027.1,836.9,1174.3,1469.5,596.4,909.5,1526.4,433.2,906.8,998.0,1147.4,228.0,569.3,988.2,1677.7,1063.4,1179.0,1405.8,1572.6,1180.1,1587.5,1356.2,1370.1,1033.8,1693.0,493.1,1042.5,973.7,1383.3,1377.2,939.1,1037.8,1015.5,594.7,468.2,1096.2,621.0,262.1,813.2,1532.5,1506.5,1063.7,970.9,159.4,854.8,605.9,1218.1,1482.8,857.0,226.5,997.0,1334.9,1353.8,851.9,1025.3,1263.0,1308.3,459.0,1074.1,895.6,1651.4,245.3,1089.4,199.7
4,1862.9,1614.9,954.6,763.9,0.0,750.4,955.6,702.6,58.9,49.3,1275.9,754.0,695.0,1104.8,1226.8,1502.6,806.4,1177.1,1188.6,708.5,1432.1,559.2,1008.7,730.2,1237.8,1543.1,675.0,789.6,1646.2,312.4,772.2,430.0,1048.0,1236.2,1178.5,674.8,1531.6,925.7,1252.2,844.8,508.4,1398.8,1202.5,585.9,1181.8,1267.1,1167.0,866.9,1616.0,725.2,888.7,754.1,1158.4,1255.5,639.7,1826.9,1266.4,1273.6,1418.4,1165.3,1422.4,1576.4,1318.5,1270.8,270.8,1690.3,881.2,1589.7,1562.6,1329.8,1626.2,771.2,779.5,295.7,1502.3,143.0,922.8,49.3,1110.3,1239.4,641.5,1255.5,923.3,1319.5,545.7,1076.7,1358.8,1192.2,990.4,874.9,1363.0,1523.6,1254.6,1310.0,964.0,1514.6,546.5,775.1,1153.6,1352.4,570.8,1313.9,564.2
5,2090.9,963.6,921.2,89.6,750.4,0.0,931.4,868.8,691.5,799.7,1282.7,1162.7,1103.7,1390.2,1512.3,1130.8,56.1,1462.6,1003.2,846.9,1201.3,766.9,1294.2,531.8,846.3,891.8,336.0,1020.3,1458.0,952.1,1003.0,811.7,710.7,1521.6,941.2,476.4,1396.8,1053.1,1426.5,1062.0,823.4,1209.2,1487.9,582.8,944.4,1552.6,416.7,941.7,1032.9,1133.8,138.4,555.7,1023.1,1664.2,1049.8,1213.9,1440.7,1559.0,1215.0,1573.9,1391.1,1405.0,1068.7,1679.4,479.5,1077.4,1008.6,1418.2,1412.1,974.0,1072.7,1002.0,581.1,454.7,1131.1,607.4,172.5,799.7,1518.9,1524.8,1050.2,1005.7,249.0,889.7,592.4,1253.0,1517.7,891.9,316.1,1031.9,1369.7,1388.7,886.8,1060.2,1249.4,1343.2,445.4,1060.6,930.5,1637.9,231.8,1124.3,186.1
6,1408.4,787.7,70.3,896.5,955.6,931.4,0.0,376.1,1014.5,906.3,461.8,690.9,632.0,730.3,780.7,652.3,875.3,656.0,302.6,412.6,581.7,488.8,672.6,851.4,285.9,715.8,986.2,261.7,795.8,643.2,270.4,612.9,220.7,715.1,226.7,820.9,681.8,159.8,603.4,202.0,540.9,530.3,681.3,598.9,229.9,740.4,514.7,181.8,765.6,662.1,793.0,875.3,272.4,1110.1,578.1,976.5,617.6,886.4,568.0,1019.9,608.3,726.1,432.5,1125.4,939.4,840.0,148.6,739.3,712.7,389.9,775.8,318.3,820.8,914.5,651.9,1067.2,758.9,906.3,964.9,718.3,578.4,369.5,737.1,367.7,631.8,367.9,696.8,240.4,670.0,171.8,548.8,673.7,302.7,424.0,510.1,664.3,663.7,443.0,201.7,965.3,929.5,445.4,923.0
7,1492.8,1090.3,375.0,882.3,702.6,868.8,376.1,0.0,761.5,653.3,696.4,437.9,378.9,579.9,702.0,923.1,924.9,652.3,609.1,95.0,852.6,171.2,483.9,611.1,658.3,1020.6,745.9,210.1,1066.7,390.2,192.7,306.4,525.5,711.4,599.0,580.6,952.1,346.2,727.4,265.2,227.7,819.3,677.6,358.6,602.3,742.3,819.5,486.5,1036.4,409.0,1007.1,634.9,578.9,903.8,325.0,1247.3,741.5,748.7,838.9,813.6,842.9,996.9,739.0,919.1,699.0,1110.8,301.7,1010.2,983.0,750.3,1046.7,191.7,580.5,674.1,922.8,826.9,1041.3,653.3,758.6,714.6,325.4,676.0,1041.9,740.0,391.5,497.2,834.0,612.7,974.8,295.4,783.5,944.1,675.1,730.5,439.2,935.1,423.3,250.3,574.1,827.6,689.2,734.4,682.6
8,1921.8,1633.7,1013.5,705.0,58.9,691.5,1014.5,761.5,0.0,108.2,1334.9,812.9,754.0,1163.7,1285.7,1561.5,747.5,1236.0,1247.5,767.4,1491.0,618.1,1067.7,671.3,1296.7,1561.9,616.0,848.5,1705.1,371.3,831.1,488.9,1106.9,1295.1,1237.5,615.9,1590.6,984.6,1311.1,903.7,567.3,1457.7,1261.4,625.0,1240.7,1326.0,1108.1,925.8,1674.9,784.1,829.8,695.2,1217.3,1314.4,698.6,1884.0,1325.3,1332.5,1477.3,1224.2,1481.3,1635.4,1377.4,1329.7,211.9,1747.5,940.1,1648.6,1621.5,1388.7,1685.1,830.1,720.6,236.8,1561.2,84.1,863.9,108.2,1169.2,1298.3,700.4,1314.4,864.4,1378.4,604.7,1135.6,1417.7,1251.1,931.5,933.8,1421.9,1582.5,1313.5,1368.9,1022.9,1573.5,487.6,834.0,1212.5,1411.3,511.9,1372.8,505.3
9,1813.6,1565.6,905.3,813.2,49.3,799.7,906.3,653.3,108.2,0.0,1226.6,704.7,645.7,1055.5,1177.5,1453.3,855.7,1127.8,1139.3,659.2,1382.8,509.9,959.4,774.6,1188.5,1493.8,724.3,740.3,1596.9,263.1,722.9,380.7,998.7,1186.9,1129.2,724.1,1482.3,876.4,1202.9,795.5,459.1,1349.5,1153.2,536.6,1132.5,1217.8,1216.3,817.6,1566.7,675.9,938.0,798.4,1109.1,1206.2,590.4,1777.6,1217.1,1224.3,1369.1,1116.0,1373.1,1527.1,1269.2,1221.5,320.1,1641.0,831.9,1540.4,1513.3,1280.5,1576.9,721.9,744.0,345.0,1453.0,192.3,972.1,0.0,1061.0,1190.1,592.2,1206.2,972.6,1270.2,496.4,1027.4,1309.5,1142.9,1039.7,825.6,1313.7,1474.3,1205.3,1260.7,914.7,1465.3,578.1,725.8,1104.3,1303.1,620.1,1264.6,613.5
