,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,827.8,1470.3,1449.4,1071.0,1813.9,817.8,1599.9,1588.7,1731.7,854.1,1201.3,1052.4,887.1,1174.9,1246.0,1830.5,1258.8,1052.8,799.8,1574.6,1269.2,1861.9,966.3,1801.0,730.2,1067.6,2121.1
1,823.5,0.0,1162.5,933.9,249.6,1113.8,286.1,772.1,1205.1,904.0,32.7,688.9,231.0,65.8,662.6,733.7,1317.5,746.5,231.5,690.3,746.9,756.9,1034.1,751.1,1100.9,97.6,522.0,1293.4
2,1482.4,1162.5,0.0,275.2,904.4,683.9,1310.7,935.1,189.0,799.7,1142.8,838.3,1106.4,1109.8,812.0,936.8,1305.5,949.6,1106.9,670.5,727.3,960.0,1022.0,903.7,671.0,1260.1,704.7,868.2
3,1392.8,933.9,275.2,0.0,675.9,888.6,1220.0,1139.8,393.6,1004.4,914.2,609.8,877.9,881.2,583.4,654.5,1510.1,667.3,878.3,581.0,932.0,677.7,1226.7,675.1,875.7,1031.5,476.1,1072.9
4,1066.7,249.6,904.4,675.9,0.0,855.8,529.3,1021.7,947.0,971.6,216.9,430.9,68.0,183.8,404.6,475.7,1477.3,488.5,68.5,485.4,801.6,498.8,1193.8,371.1,842.9,340.8,264.0,1453.1
5,1826.0,1113.8,683.9,888.6,855.8,0.0,1399.9,388.3,573.3,229.6,1094.1,806.8,1057.8,1061.1,755.9,735.0,735.3,747.7,1058.2,1283.9,525.4,758.1,451.8,1039.7,12.9,1211.4,756.3,711.1
6,813.6,286.1,1448.5,1220.0,529.3,1399.9,0.0,1058.1,1491.1,1190.0,312.4,975.0,510.6,345.4,948.7,1019.8,1603.6,1032.6,511.1,640.1,1032.9,1042.9,1320.2,806.7,1387.0,188.5,808.1,1579.4
7,1595.6,772.1,935.1,1139.8,1021.7,388.3,1058.1,0.0,824.5,223.4,804.8,960.4,1003.1,837.9,909.5,888.6,637.0,901.3,1003.5,1410.5,303.5,911.7,353.5,1193.2,375.4,869.7,909.8,612.8
8,1600.8,1205.1,189.0,393.6,947.0,573.3,1491.1,824.5,0.0,689.1,1185.4,898.0,1149.1,1152.4,847.2,826.2,1194.8,839.0,1149.5,789.0,616.7,849.4,911.4,1022.1,560.4,1302.7,823.1,679.3
9,1727.5,904.0,799.7,1004.4,971.6,229.6,1190.0,223.4,689.1,0.0,936.7,922.6,1173.6,969.7,871.7,850.8,570.4,863.5,1174.0,1399.7,435.3,873.9,286.9,1155.5,216.7,1001.6,872.1,546.2
10,849.8,32.7,1142.8,914.2,216.9,1094.1,312.4,804.8,1185.4,936.7,0.0,669.3,198.3,33.0,643.0,714.1,1350.3,726.8,198.7,657.6,779.6,737.2,1066.8,543.3,1081.2,123.9,502.4,1326.1
11,1213.3,688.9,1017.1,609.8,430.9,815.2,975.0,968.8,906.5,931.0,669.3,0.0,632.9,636.2,50.9,122.0,1436.7,134.8,633.4,644.3,761.0,145.1,1153.3,427.0,802.3,786.5,133.6,1412.5
12,1048.1,231.0,1106.4,877.9,68.0,1057.8,510.6,1003.1,1149.1,1135.0,198.3,632.9,0.0,165.2,606.6,677.7,1548.6,690.5,0.4,508.8,1003.6,700.9,1265.1,394.5,1044.9,322.2,466.0,1524.4
13,882.9,65.8,1109.8,881.2,183.8,1061.1,345.4,837.9,1152.4,969.7,33.0,636.2,165.2,0.0,609.9,681.0,1383.3,693.8,165.7,624.6,812.6,704.2,1099.9,510.3,1048.2,157.0,469.3,1359.2
14,1187.0,662.6,957.8,583.4,404.6,755.9,948.7,909.5,847.2,871.7,643.0,50.9,606.6,609.9,0.0,71.1,1377.4,83.9,607.0,617.9,701.7,94.3,1094.0,400.7,743.0,760.2,107.3,1353.2
15,1258.1,733.7,936.8,654.5,475.7,735.0,1019.8,888.6,826.2,850.8,714.1,122.0,677.7,681.0,71.1,0.0,1356.5,12.8,678.1,689.0,680.7,23.2,1073.0,471.8,722.1,831.3,178.4,1332.3
16,1823.4,1317.5,1305.5,1510.1,1477.3,735.3,1603.6,637.0,1194.8,570.4,1350.3,1428.3,1548.6,1383.3,1377.4,1356.5,0.0,1369.3,1549.0,1905.5,848.9,1379.6,595.8,1661.2,722.4,1415.2,1377.8,628.8
17,1270.9,746.5,949.6,667.3,488.5,747.7,1032.6,901.3,839.0,863.5,726.8,134.8,690.5,693.8,83.9,12.8,1369.3,0.0,690.9,701.8,693.5,10.4,1085.8,484.5,734.8,844.1,191.2,1345.1
18,1048.5,231.5,1106.9,878.3,68.5,1058.2,511.1,1003.5,1149.5,1135.4,198.7,633.4,0.4,165.7,607.0,678.1,1549.0,690.9,0.0,509.2,1004.0,701.3,1265.6,394.9,1045.3,322.6,466.5,1524.8
19,811.8,690.3,670.5,581.0,485.4,1256.9,640.1,1410.5,789.0,1372.7,657.6,644.3,508.8,624.6,617.9,689.0,1878.5,701.8,509.2,0.0,1202.7,712.2,1595.0,409.3,1244.0,745.1,510.6,1468.3
20,1570.4,746.9,727.3,932.0,801.6,525.4,1032.9,303.5,616.7,435.3,779.6,752.6,1003.6,812.6,701.7,680.7,848.9,693.5,1004.0,1202.7,0.0,703.9,565.5,985.4,512.5,844.5,702.0,824.8
21,1281.3,756.9,960.0,677.7,498.8,758.1,1042.9,911.7,849.4,873.9,737.2,145.1,700.9,704.2,94.3,23.2,1379.6,10.4,701.3,712.2,703.9,0.0,1096.2,494.9,745.2,854.5,201.6,1355.5
