,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,81.7,160.5,192.3,94.3,182.7,190.2,199.1,176.8,208.9,96.9,195.3,263.1,129.6,115.2,145.6,71.8,81.1,222.7,185.3,151.0,182.1,135.2,225.4,211.0,202.7,155.5,207.7
1,81.4,0.0,170.0,201.8,117.2,179.6,108.5,188.4,186.3,143.0,86.5,117.3,272.6,77.5,33.5,155.1,104.4,109.8,156.8,119.4,113.2,154.1,97.4,159.5,129.3,136.8,73.8,217.2
2,160.2,172.9,0.0,31.8,135.7,67.2,94.4,83.6,20.6,142.2,89.7,185.2,102.6,122.4,180.0,49.3,122.2,82.6,128.6,192.1,158.1,66.6,142.3,134.5,145.7,159.6,151.9,47.2
3,192.0,204.7,31.8,0.0,167.5,99.0,126.2,115.4,52.4,120.2,121.5,217.0,70.8,154.2,211.8,81.1,154.0,114.4,119.8,170.1,189.9,98.4,174.1,102.7,177.5,137.6,183.7,15.4
4,90.8,110.8,132.4,164.2,0.0,154.6,124.5,171.0,148.7,177.7,48.9,129.3,235.0,58.5,117.9,117.5,19.2,55.6,176.7,154.1,56.7,154.0,40.9,194.2,145.3,171.5,89.8,179.6
5,182.8,182.8,66.3,98.1,158.3,0.0,74.3,63.5,82.6,122.1,112.3,165.1,168.9,145.0,189.9,71.9,144.8,105.2,108.5,172.0,180.7,46.5,164.9,128.5,125.6,139.5,141.4,113.5
6,189.9,108.5,86.4,101.5,124.4,71.1,0.0,79.9,107.0,65.8,93.7,90.8,172.3,84.7,115.6,102.5,143.6,117.0,52.2,115.7,120.4,45.6,104.6,72.2,51.3,83.2,67.1,116.9
7,202.6,181.8,86.1,117.9,178.1,60.3,73.3,0.0,102.4,121.1,132.1,164.1,188.7,158.0,188.9,91.7,164.6,125.0,107.5,171.0,193.7,45.5,177.9,127.5,124.6,138.5,140.4,133.3
8,176.0,188.7,14.6,46.4,151.5,83.0,110.2,99.4,0.0,158.0,105.5,201.0,117.2,138.2,195.8,65.1,138.0,98.4,144.4,207.9,173.9,82.4,158.1,149.1,161.5,175.4,167.7,61.8
9,202.2,138.1,117.5,125.0,172.6,115.8,69.3,124.6,138.1,0.0,141.9,160.1,170.5,132.9,145.2,147.2,191.8,165.2,13.8,49.9,168.6,90.3,152.8,16.5,120.6,17.4,129.2,109.6
10,100.9,83.2,83.5,115.3,46.0,105.7,96.9,122.1,99.8,150.1,0.0,98.4,186.1,32.7,90.3,68.6,62.9,23.3,149.1,126.5,68.4,105.1,52.6,166.6,117.7,143.9,62.2,130.7
11,198.9,120.3,181.5,201.7,132.6,171.3,100.2,180.1,197.8,166.0,98.0,0.0,272.5,96.5,127.4,166.6,151.8,121.3,152.4,163.6,132.2,145.8,116.4,172.4,121.0,181.0,78.9,217.1
12,203.7,216.4,43.5,32.4,179.2,110.7,137.9,127.1,64.1,152.6,133.2,228.7,0.0,165.9,223.5,92.8,165.7,126.1,152.2,202.5,201.6,110.1,185.8,135.1,189.2,170.0,195.4,47.8
13,136.5,71.0,119.1,150.9,58.5,141.3,84.7,157.7,135.4,137.9,35.6,93.5,221.7,0.0,78.1,104.2,77.7,58.9,136.9,114.3,35.7,130.3,19.9,154.4,105.5,131.7,50.0,166.3
14,118.4,37.0,174.2,206.0,121.4,183.8,112.7,192.6,190.5,147.2,90.7,121.5,276.8,81.7,0.0,159.3,140.6,114.0,161.0,123.6,117.4,158.3,101.6,163.7,133.5,141.0,78.0,221.4
15,148.3,161.0,46.1,77.9,123.8,68.3,95.5,84.7,62.4,143.3,77.8,176.2,148.7,110.5,168.1,0.0,110.3,70.7,129.7,193.2,146.2,67.7,130.4,149.7,146.8,160.7,140.0,93.3
16,71.6,117.9,115.8,147.6,22.5,138.0,147.0,154.4,132.1,200.2,52.2,150.6,218.4,81.0,140.4,100.9,0.0,36.4,199.2,176.6,79.2,137.4,63.4,216.7,167.8,194.0,112.3,163.0
17,77.6,99.0,79.4,111.2,61.8,101.6,112.7,118.0,95.7,165.9,15.8,114.2,182.0,48.5,106.1,64.5,39.6,0.0,163.0,142.3,84.2,101.0,68.4,182.4,133.5,159.7,78.0,126.6
18,215.8,151.7,103.7,118.8,179.9,102.0,55.5,110.8,124.3,13.6,149.2,146.3,174.0,140.2,158.8,133.4,199.1,166.7,0.0,63.5,175.9,76.5,160.1,20.0,106.8,31.0,122.6,113.1
