,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,609.2,384.9,598.5,368.4,402.0,263.2,573.6,215.8,177.5,486.1,365.1,456.7,491.2,260.0,437.4,212.4,263.5,363.6,276.1,395.9,373.3,223.9,417.2,486.5,379.0,318.4,588.0
1,602.9,0.0,271.1,126.5,238.0,246.0,481.3,71.6,477.4,477.6,222.3,343.8,238.9,172.4,347.1,221.0,480.8,364.6,380.4,448.9,350.5,233.1,383.2,206.3,242.5,367.6,381.3,87.5
2,412.9,272.9,0.0,262.2,136.9,43.9,365.8,234.6,430.6,410.1,128.0,280.4,153.5,147.9,231.6,135.6,427.2,249.1,313.3,381.4,287.1,132.0,267.7,92.7,136.5,304.2,314.2,251.7
3,601.8,128.8,270.0,0.0,236.9,244.9,480.2,200.4,437.4,475.7,221.2,342.7,237.8,171.3,346.0,219.9,440.8,363.5,379.3,447.8,349.4,232.0,382.1,205.2,247.1,366.5,380.2,47.5
4,364.9,240.8,146.3,230.1,0.0,121.2,243.3,241.4,308.1,287.6,125.6,160.6,88.3,122.8,109.1,70.4,304.7,126.6,190.8,258.9,221.9,4.9,145.2,48.8,118.1,206.2,191.7,219.6
5,421.9,256.3,44.0,245.6,120.3,0.0,349.2,190.7,414.0,393.5,111.4,263.8,136.9,131.3,215.0,119.0,410.6,232.5,296.7,364.8,270.5,115.4,251.1,76.1,114.8,287.6,297.6,235.1
6,248.5,477.3,330.3,466.6,236.5,347.4,0.0,477.9,207.2,168.9,362.1,269.6,324.8,359.3,128.1,305.5,203.8,131.6,295.0,267.5,327.3,241.4,92.0,285.3,354.6,310.4,255.4,456.1
7,606.8,71.6,244.4,198.1,249.9,200.4,493.2,0.0,505.0,484.5,234.2,350.7,250.8,168.3,359.0,232.9,501.6,376.5,387.3,455.8,357.4,245.0,395.1,209.7,170.9,374.5,388.2,159.1
8,222.9,498.2,412.7,477.5,303.0,414.3,204.3,492.2,0.0,38.3,418.1,199.3,315.9,400.2,234.7,332.3,3.4,252.2,197.8,110.3,230.1,307.9,228.3,341.3,410.6,213.2,152.6,426.6
9,184.6,486.5,401.0,475.8,291.3,402.6,166.0,480.5,38.3,0.0,406.4,187.6,304.2,388.5,223.0,320.6,34.9,229.6,186.1,98.6,218.4,296.2,190.0,329.6,398.9,201.5,140.9,464.9
