,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,224.9,200.2,142.5,205.9,126.0,217.8,245.3,208.9,145.9,140.1,237.5,189.5,186.6,252.0,145.1,207.6,135.3,118.1,248.3,183.1,155.5,207.7
1,221.4,0.0,145.9,210.8,242.9,218.1,165.2,79.4,73.4,91.6,208.4,145.2,185.4,234.5,86.1,199.4,168.9,122.1,172.1,82.4,128.8,213.1,41.8
2,197.1,145.0,0.0,145.7,121.1,126.3,43.4,165.4,129.0,51.0,143.3,121.7,63.6,112.7,172.1,107.6,103.9,97.8,130.7,168.4,17.1,100.9,127.8
3,142.1,207.9,143.0,0.0,124.8,79.4,136.7,228.3,191.9,128.9,2.4,212.5,108.4,105.5,235.0,60.7,161.0,118.3,63.2,231.3,155.7,74.4,190.7
4,211.3,214.9,114.7,133.3,0.0,113.9,108.4,235.3,198.9,148.1,130.9,186.7,54.3,43.5,242.0,95.2,168.9,173.4,112.5,238.3,127.4,88.5,197.7
5,125.8,213.4,121.4,83.7,103.2,0.0,115.1,233.8,197.4,134.4,81.3,133.1,86.8,83.9,240.5,42.4,81.6,123.8,68.7,236.8,134.1,52.8,192.5
6,219.7,126.8,40.2,142.8,118.2,114.6,0.0,147.2,110.8,73.6,140.4,78.3,60.7,109.8,153.9,104.7,60.5,120.4,127.8,150.2,52.9,98.0,109.6
7,221.5,82.8,146.0,210.9,243.0,218.2,165.3,0.0,73.5,91.7,208.5,169.0,185.5,234.6,6.7,199.5,192.7,122.2,172.2,3.0,128.9,213.2,65.6
8,226.6,99.1,179.6,216.0,268.7,223.3,198.9,178.5,0.0,125.3,213.6,244.3,219.1,249.4,185.2,204.6,259.4,92.8,177.3,181.5,162.5,218.3,140.9
9,146.1,94.0,54.3,135.5,151.3,142.8,73.6,114.4,78.0,0.0,133.1,151.9,93.8,142.9,121.1,124.1,134.1,46.8,96.8,117.4,37.2,131.1,76.8
10,139.7,205.5,140.6,2.4,122.4,77.0,134.3,225.9,189.5,126.5,0.0,210.1,106.0,103.1,232.6,58.3,158.6,115.9,60.8,228.9,153.3,72.0,188.3
11,236.9,151.3,112.3,208.0,190.3,124.3,72.1,155.6,171.9,145.7,205.6,0.0,132.8,181.9,162.3,166.7,70.2,192.5,193.0,158.6,125.0,170.1,112.5
12,192.5,160.6,60.4,114.5,57.5,95.1,54.1,181.0,144.6,93.8,112.1,132.4,0.0,49.1,187.7,76.4,114.6,140.6,99.5,184.0,73.1,69.7,143.4
13,185.4,211.1,110.9,107.4,43.5,88.0,104.6,231.5,195.1,144.3,105.0,182.9,52.4,0.0,238.2,69.3,165.1,147.5,86.6,234.5,123.6,62.6,193.9
14,214.8,76.1,139.3,204.2,236.3,211.5,158.6,96.5,66.8,85.0,201.8,162.3,178.8,227.9,0.0,192.8,186.0,115.5,165.5,99.5,122.2,206.5,58.9
15,138.2,199.6,107.6,69.9,89.4,40.8,101.3,220.0,183.6,120.6,67.5,173.9,73.0,70.1,226.7,0.0,122.4,110.0,54.9,223.0,120.3,39.0,182.4
16,200.8,177.2,107.4,158.7,178.2,75.0,67.2,181.5,178.0,140.8,156.3,79.0,127.9,158.9,188.2,117.4,0.0,187.6,143.7,184.5,120.1,127.8,138.4
17,133.8,131.1,108.9,123.2,175.9,130.5,128.2,154.0,117.6,54.6,120.8,206.5,148.4,156.6,160.7,111.8,188.7,0.0,84.5,157.0,91.8,125.5,116.4
18,118.8,165.8,132.6,66.4,106.8,73.7,126.3,186.2,149.8,86.8,64.0,204.6,98.0,87.5,192.9,55.0,155.3,76.2,0.0,189.2,124.0,68.7,148.6
19,218.5,79.8,143.0,207.9,240.0,215.2,162.3,100.2,70.5,88.7,205.5,166.0,182.5,231.6,3.7,196.5,189.7,119.2,169.2,0.0,125.9,210.2,62.6
20,180.0,127.9,17.1,158.5,133.9,139.1,56.2,148.3,111.9,33.9,156.1,134.5,76.4,125.5,155.0,120.4,116.7,80.7,130.7,151.3,0.0,113.7,110.7
21,158.4,198.0,97.8,80.4,79.6,61.0,91.5,218.4,182.0,131.1,78.0,169.8,63.2,60.3,225.1,42.3,142.6,120.5,65.4,221.4,110.5,0.0,180.8
22,207.4,38.8,131.9,196.8,228.9,181.2,129.0,43.1,59.4,77.6,194.4,103.4,171.4,220.5,49.8,185.4,127.1,108.1,158.1,46.1,114.8,199.1,0.0
