,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,1688.7712871630204,862.0913645200445,498.07001036068,1135.236790780879,1357.8559921715428,1048.1173153445245,1071.1243403309852,1195.4039152111104,1662.0201591765974,879.3416360679067,586.0467391622057,1132.067692005432,1472.6080129947488,746.2711554866268,742.829660192709,695.2470893272874,575.7258315329926,957.7285463289542,1204.7134284854212,642.2260669537659,822.8731071824103,1667.6765190679764
1,1688.7712871630204,0.0,901.5477660884302,1349.801531363077,594.79345557694,333.2568169531121,709.5048536635551,625.0268810274536,678.4279953493266,104.28055349312068,886.8392425946618,1135.914564706417,952.4987230505728,822.692303250523,951.664599008942,954.4445814340336,1037.3805347007394,1134.293004213679,749.891159462581,700.1401839409383,1068.1949987262149,866.7011228687945,206.23491147141175
2,862.0913645200445,901.5477660884302,0.0,450.8097910246436,307.03758185155704,607.0812191697615,530.5981902825923,302.4817304171974,334.7010048778199,849.342382760704,17.263175733977196,276.5876055317152,377.0868012122584,654.4438363567417,351.42337801894405,190.36199442530236,470.0556813198785,291.4771385354628,179.80643614324669,347.56120035399243,230.58199812523344,228.1037565008592,832.9736856836005
3,498.07001036068,1349.801531363077,450.8097910246436,0.0,757.0135393760169,1042.8210257813416,853.6964596626045,733.1046059891468,755.4015306508319,1300.0428658906696,466.6562618015432,248.24598845177584,642.8105507865323,989.290306460971,548.3983453245413,432.2018007425741,589.9912669796065,269.056959574323,604.5212233194814,756.746503205556,315.8086229359904,534.6916390222846,1282.4786567327442
4,1135.236790780879,594.79345557694,307.03758185155704,757.0135393760169,0.0,318.22652187845915,428.50583201322166,114.58272541386836,208.82236194292636,543.4254392083772,292.10213856450946,557.4796475936232,460.6129992030672,564.0966254225347,463.53727027344047,394.4637758234129,582.8529118222731,561.9499655800515,179.55089234545116,242.6875836141019,494.7434840152033,335.13812087760766,534.6183266612612
5,1357.8559921715428,333.2568169531121,607.0812191697615,1042.8210257813416,318.22652187845915,0.0,393.38016301137645,309.77853102275714,478.6699116713153,330.5745839693321,594.6538989124361,816.8221974736288,758.3618933087484,756.1165260235999,618.4601877550291,630.7788500904057,705.5983966493956,812.1610550508083,438.5181880931747,509.8732516372396,747.5287955976439,538.445550611797,381.7639717762488
6,1048.1173153445245,709.5048536635551,530.5981902825923,853.6964596626045,428.50583201322166,393.38016301137645,0.0,318.44375569683143,634.8189282036129,722.6336868687005,528.8124049697899,605.4582445666522,848.7102675042852,992.17087867599,317.7345645039485,428.9809691655097,355.10789317943545,586.6996065597057,371.0420592573676,667.9380377298053,538.8935839685018,330.597738367502,773.4321132566174
7,1071.1243403309852,625.0268810274536,302.4817304171974,733.1046059891468,114.58272541386836,309.77853102275714,318.44375569683143,0.0,316.565370945058,591.0796472879296,291.9103533515605,511.11881440124,543.2780671493038,677.0985747558009,365.9134200384098,330.45935112655445,479.9174582025936,509.3388970672772,128.76728919555242,349.5397748012473,443.1687769649755,251.01602280580917,600.448762540881
8,1195.4039152111104,678.4279953493266,334.7010048778199,755.4015306508319,208.82236194292636,478.6699116713153,634.8189282036129,316.565370945058,0.0,600.581157153995,317.6324672439743,611.0538334687258,282.5724308881288,365.3326274188178,613.8083577653535,495.9531569826305,738.7170200654604,626.0167841800819,317.9970299426708,34.054936939639994,563.6341013313025,474.6075242258349,555.0537539716797
9,1662.0201591765974,104.28055349312068,849.342382760704,1300.0428658906696,543.4254392083772,330.5745839693321,722.6336868687005,591.0796472879296,600.581157153995,0.0,833.776426370079,1096.5587085908903,867.7681517927961,721.3399312115192,936.8113119153716,921.1020189623472,1031.6214419347093,1097.7528208143815,710.0099531520568,619.4379632961762,1030.817240472502,839.8099869982652,103.6121119664826
10,879.3416360679067,886.8392425946618,17.263175733977196,466.6562618015432,292.10213856450946,594.6538989124361,528.8124049697899,291.9103533515605,317.6324672439743,833.776426370079,0.0,293.7839693064907,367.3800859933332,639.57547300349,359.983063292798,202.25201089287572,479.958884699351,308.44097503710805,171.98025658515272,330.8134613621414,247.11794068843056,233.2368432270027,816.6105702458871
11,586.0467391622057,1135.914564706417,276.5876055317152,248.24598845177584,557.4796475936232,816.8221974736288,605.4582445666522,511.11881440124,611.0538334687258,1096.5587085908903,293.7839693064907,0.0,595.1249618567836,912.697859361746,303.5088224630153,189.4290211123091,364.1406728191064,32.35145560269714,386.870244264472,622.4588698361118,70.35123523780933,290.6434404592157,1092.0710953058638
12,1132.067692005432,952.4987230505728,377.0868012122584,642.8105507865323,460.6129992030672,758.3618933087484,848.7102675042852,543.2780671493038,282.5724308881288,867.7681517927961,367.3800859933332,595.1249618567836,0.0,348.5885856781433,727.2312581224176,566.6670774368959,847.0998479718363,621.3542188707798,482.06215394254207,255.3259465166291,577.5040097370943,596.5005996887577,808.2635404443365
13,1472.6080129947488,822.692303250523,654.4438363567417,989.290306460971,564.0966254225347,756.1165260235999,992.17087867599,677.0985747558009,365.3326274188178,721.3399312115192,639.57547300349,912.697859361746,348.5885856781433,0.0,971.9422759859904,837.4198056787889,1097.1084451466495,934.6855570007692,680.8566149544665,335.9101913355491,880.7395795255761,832.3974759175621,632.7494192547188
14,746.2711554866268,951.664599008942,351.42337801894405,548.3983453245413,463.53727027344047,618.4601877550291,317.7345645039485,365.9134200384098,613.8083577653535,936.8113119153716,359.983063292798,303.5088224630153,727.2312581224176,971.9422759859904,0.0,171.63236895670218,125.18854194635098,279.52253799195097,297.9303728376004,639.0435750136506,245.9089195579084,139.6030020261472,959.2620180046551
15,742.829660192709,954.4445814340336,190.36199442530236,432.2018007425741,394.4637758234129,630.7788500904057,428.9809691655097,330.45935112655445,495.9531569826305,921.1020189623472,202.25201089287572,189.4290211123091,566.6670774368959,837.4198056787889,171.63236895670218,0.0,282.4372220950336,181.5339665413358,215.4291520246412,515.6637943615368,119.07778627770912,102.49947232591902,924.898334743315
