,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,1525.5,1116.5,670.2,873.2,856.3,1112.4,1426.8,1350.7,1007.9,645.4,1345.9,959.4,803.0,1460.4,677.4,1053.7,968.1,758.1,1443.3,1102.9,721.3,1513.9
1,1525.5,0.0,673.9,1001.4,957.1,1111.9,673.1,353.2,439.1,560.0,1077.8,611.7,801.9,970.9,329.2,994.2,836.4,665.1,779.9,287.7,591.1,986.4,211.5
2,1116.5,673.9,0.0,471.7,403.6,601.0,190.9,575.2,512.8,242.0,548.1,579.5,248.4,417.4,608.8,464.5,452.1,431.8,438.0,591.7,85.9,432.6,662.3
3,670.2,1001.4,471.7,0.0,306.8,292.5,467.6,902.7,840.3,569.5,76.4,800.9,326.9,236.6,936.3,7.2,618.6,702.1,302.6,919.2,510.1,154.9,989.8
4,873.2,957.1,403.6,306.8,0.0,333.3,399.2,858.4,796.0,532.6,383.2,577.1,181.2,96.8,892.0,299.6,449.7,665.2,431.4,874.9,465.7,151.9,859.2
5,856.3,1111.9,601.0,292.5,333.3,0.0,536.7,1056.1,993.7,726.3,368.9,618.3,419.5,263.1,1089.7,285.3,326.1,858.9,477.3,1072.6,663.1,181.4,900.4
6,1112.4,673.1,190.9,467.6,399.2,536.7,0.0,574.4,512.0,367.2,544.0,388.6,244.0,413.0,608.0,460.4,261.2,557.0,561.7,590.9,253.0,428.5,661.5
7,1426.8,353.2,575.2,902.7,858.4,1056.1,574.4,0.0,346.8,461.3,979.1,671.6,703.2,872.2,82.6,895.5,835.6,608.7,681.2,65.5,492.4,887.7,271.4
8,1350.7,439.1,512.8,840.3,796.0,993.7,512.0,346.8,0.0,385.2,916.7,827.7,640.8,809.8,380.4,833.1,773.2,467.6,618.8,363.3,430.0,825.3,427.5
9,1007.9,560.0,242.0,569.5,532.6,726.3,367.2,461.3,385.2,0.0,621.9,755.8,424.7,546.4,494.9,562.3,628.4,189.8,308.6,477.8,159.2,557.9,548.4
10,645.4,1077.8,548.1,76.4,383.2,368.9,544.0,979.1,916.7,621.9,0.0,877.3,403.3,313.0,1012.7,83.6,695.0,730.3,322.2,995.6,586.5,231.3,1066.2
11,1345.9,611.7,579.5,800.9,577.1,618.3,388.6,671.6,827.7,755.8,877.3,0.0,524.3,590.9,647.6,793.7,342.8,945.6,914.7,606.1,641.6,646.0,400.2
12,959.4,801.9,248.4,326.9,181.2,419.5,244.0,703.2,640.8,424.7,403.3,524.3,0.0,195.0,736.8,319.7,396.9,557.6,421.3,719.7,310.5,238.1,790.3
13,803.0,970.9,417.4,236.6,96.8,263.1,413.0,872.2,809.8,546.4,313.0,590.9,195.0,0.0,905.8,229.4,463.5,679.0,361.2,888.7,479.5,81.7,873.0
14,1460.4,329.2,608.8,936.3,892.0,1089.7,608.0,82.6,380.4,494.9,1012.7,647.6,736.8,905.8,0.0,929.1,869.2,642.3,714.8,41.5,526.0,921.3,247.4
15,677.4,994.2,464.5,7.2,299.6,285.3,460.4,895.5,833.1,562.3,83.6,793.7,319.7,229.4,929.1,0.0,611.4,694.9,295.4,912.0,502.9,147.7,982.6
16,1053.7,836.4,452.1,618.6,449.7,326.1,261.2,835.6,773.2,628.4,695.0,342.8,396.9,463.5,869.2,611.4,0.0,818.2,787.3,830.8,514.2,507.5,624.9
17,968.1,665.1,431.8,702.1,665.2,858.9,557.0,608.7,467.6,189.8,730.3,945.6,557.6,679.0,642.3,694.9,818.2,0.0,408.1,625.2,349.0,690.5,695.8
18,758.1,779.9,438.0,302.6,431.4,477.3,561.7,681.2,618.8,308.6,322.2,914.7,421.3,361.2,714.8,295.4,787.3,408.1,0.0,697.7,356.9,333.1,768.3
19,1443.3,287.7,591.7,919.2,874.9,1072.6,590.9,65.5,363.3,477.8,995.6,606.1,719.7,888.7,41.5,912.0,830.8,625.2,697.7,0.0,508.9,904.2,205.9
20,1102.9,591.1,85.9,510.1,465.7,663.1,253.0,492.4,430.0,159.2,586.5,641.6,310.5,479.5,526.0,502.9,514.2,349.0,356.9,508.9,0.0,494.7,579.5
21,721.3,986.4,432.6,154.9,151.9,181.4,428.5,887.7,825.3,557.9,231.3,646.0,238.1,81.7,921.3,147.7,507.5,690.5,333.1,904.2,494.7,0.0,928.1
22,1513.9,211.5,662.3,989.8,859.2,900.4,661.5,271.4,427.5,548.4,1066.2,400.2,790.3,873.0,247.4,982.6,624.9,695.8,768.3,205.9,579.5,928.1,0.0
