,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,1882.6,793.1,1271.8,1071.7,1341.7,1672.1,1766.5,1129.2,880.6,1711.2,1332.1,1373.2,946.1,1707.4,1589.8,703.2,1442.7,1660.1,1108.6,2314.0,1195.8,2094.0
1,1728.5,0.0,2016.7,1046.4,1467.8,1369.9,667.7,234.0,1387.4,1273.7,178.7,1528.6,1226.1,1863.6,356.6,1459.2,2111.5,1229.1,911.1,1136.8,781.5,1440.5,561.5
2,811.8,1469.9,0.0,859.1,1069.3,1023.5,1301.2,2213.4,716.5,1059.8,2158.1,539.0,901.9,153.0,2154.3,796.7,89.9,1030.0,1247.3,1028.4,2095.5,783.1,1836.4
3,1290.6,643.1,831.6,0.0,541.6,333.6,474.4,837.6,202.3,532.2,782.3,343.5,212.0,678.5,960.2,799.1,631.6,340.0,420.5,500.7,1385.1,181.1,1165.1
4,1067.4,1152.4,1041.8,541.6,0.0,748.8,983.7,1493.1,412.5,191.1,1437.7,553.7,584.5,888.7,1433.9,1025.8,841.8,712.5,929.9,328.0,2040.6,465.6,1820.5
5,1356.2,944.4,996.0,333.6,706.1,0.0,775.7,1395.2,366.8,554.7,1339.8,508.0,223.0,843.0,1336.0,980.0,796.0,504.5,721.9,417.9,1942.7,345.6,1722.6
6,1680.8,561.6,1273.6,474.4,983.7,775.7,0.0,714.4,644.4,974.3,659.0,785.6,654.1,1120.6,836.9,717.6,1073.7,657.1,339.1,1089.1,1261.9,623.2,1041.8
7,1775.2,1180.3,2063.4,1093.1,1514.5,1416.6,714.4,0.0,1434.1,1320.4,55.3,1575.3,1272.8,1910.3,122.6,1336.3,2158.2,1275.8,957.8,1183.5,1052.7,1487.2,832.6
8,1147.9,813.1,688.9,202.3,412.5,366.8,644.4,1412.7,0.0,403.1,1357.4,200.9,245.2,535.9,1353.6,672.9,489.0,373.2,590.6,371.6,1960.2,126.3,1740.2
9,876.3,1143.0,1032.3,532.2,191.1,554.7,1204.5,1299.0,403.1,0.0,1243.7,544.2,586.3,879.3,1239.8,1016.3,832.3,703.1,920.4,136.9,1846.5,456.2,1626.4
10,1719.9,1125.0,2008.0,1037.7,1459.2,1361.3,659.0,55.3,1378.8,1265.1,0.0,1520.0,1217.5,1855.0,177.9,1281.0,2102.9,1220.5,902.4,1128.2,997.3,1431.9,777.3
11,1323.3,954.3,511.5,343.5,553.7,508.0,785.6,1553.9,200.9,544.2,1498.5,0.0,386.3,358.4,1494.7,495.5,601.4,514.4,731.7,512.8,2101.4,267.5,1881.3
12,1387.7,822.8,874.4,212.0,584.5,223.0,654.1,1017.4,245.2,575.0,962.0,386.3,0.0,721.4,1367.6,858.4,674.4,382.9,600.2,449.4,1564.8,224.0,1344.8
13,964.9,1316.8,153.0,706.0,916.2,870.5,1148.1,1916.4,563.4,906.8,1861.1,385.9,748.9,0.0,1857.3,643.6,242.9,876.9,1094.3,875.3,1942.5,630.0,1683.4
14,1704.0,1302.9,1992.1,1215.6,1443.3,1345.3,836.9,122.6,1362.9,1249.2,177.9,1504.1,1376.9,1839.1,0.0,1458.9,2086.9,1398.4,1080.3,1112.3,1182.7,1416.0,962.7
15,1581.0,788.7,769.1,815.6,1025.8,980.0,717.6,983.3,672.9,1016.3,928.0,495.5,858.4,616.1,1105.9,0.0,859.0,986.4,378.6,984.8,1156.9,739.5,897.7
16,721.9,1242.4,89.9,631.6,841.8,796.0,1073.7,2123.5,489.0,832.3,2068.2,628.9,674.4,242.9,2064.4,886.6,0.0,802.5,1019.8,800.9,2185.4,555.5,1926.3
17,1461.4,825.8,1002.4,340.0,712.5,504.5,657.1,1020.4,373.2,703.1,965.0,514.4,382.9,849.4,1142.9,981.8,802.5,0.0,603.3,671.6,1567.9,352.0,1347.8
18,1924.2,410.2,1219.8,420.5,929.9,721.9,339.1,604.8,590.6,920.4,549.4,731.7,600.2,1066.8,727.3,378.6,1019.8,603.3,0.0,889.0,1152.2,569.4,932.2
19,901.1,1111.5,1000.8,500.7,328.0,417.9,1067.7,1162.1,371.6,136.9,1106.8,512.8,449.4,847.8,1103.0,984.8,800.9,671.6,889.0,0.0,1709.6,424.7,1489.6
20,2052.5,1457.6,2340.7,1370.4,1791.8,1693.9,991.7,558.1,1711.5,1597.7,502.7,1852.6,1550.1,2187.6,680.6,1442.0,2435.5,1553.1,1235.1,1460.9,0.0,1764.5,544.3
21,1214.5,791.9,755.5,181.1,465.6,345.6,623.2,986.5,126.3,456.2,931.2,267.5,224.0,602.5,1406.7,739.5,555.5,352.0,569.4,424.7,1534.0,0.0,1313.9
22,2102.7,1327.9,1835.4,1420.5,1841.9,1744.0,1041.8,608.2,1761.6,1647.9,552.9,1902.8,1600.2,1682.3,730.8,897.7,1925.3,1603.3,917.8,1511.0,259.1,1814.7,0.0
