,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,810.3,1244.1,2199.2,686.5,1558.6,2103.2,1875.8,1176.4,1183.5,1241.1,1508.9,2141.0,1876.4,1449.4,2074.4,1370.3,812.2,1594.4,1222.8,1065.2,1067.6,2121.1
1,806.0,0.0,883.9,1464.1,123.8,1015.0,1572.2,1648.6,441.3,1097.6,487.6,965.3,1405.9,1649.3,1090.4,1339.3,1010.0,1003.4,859.3,863.8,676.6,678.6,1386.1
2,1256.2,883.9,0.0,1408.5,950.8,477.7,1338.8,1111.4,646.1,659.9,1045.4,268.5,1350.2,1112.0,652.6,1283.7,172.5,565.6,627.3,426.1,688.6,176.5,1330.4
3,2195.0,1464.1,1408.5,0.0,1531.1,990.8,367.4,737.1,1066.8,1346.9,1001.3,1224.9,100.0,594.1,1254.2,301.0,1415.5,1810.9,922.7,1476.9,1615.3,1431.7,181.2
4,682.3,123.8,950.8,1531.1,0.0,1081.9,1639.1,1715.6,508.3,1164.6,554.5,1032.2,1472.8,1716.2,1157.3,1406.3,1076.9,1070.3,926.3,930.8,658.7,745.5,1453.0
5,1570.7,1015.0,477.7,990.8,1081.9,0.0,921.2,693.7,616.6,814.7,636.6,294.1,932.6,694.4,722.0,866.0,484.7,880.1,218.5,740.5,815.2,500.9,912.7
6,2115.3,1572.2,1338.8,367.4,1639.1,921.2,0.0,369.7,1174.8,1000.8,1109.4,1155.2,417.1,226.8,908.1,345.0,1345.9,1558.7,1079.6,1130.9,1676.3,1337.6,186.1
7,1887.9,1648.6,1111.4,737.1,1715.6,693.7,369.7,0.0,1250.2,773.4,1270.3,927.8,786.8,142.9,680.7,714.7,1118.4,1331.3,852.2,903.5,1448.9,1110.2,555.9
8,1172.2,441.3,608.3,1066.8,508.3,616.6,1174.8,1250.2,0.0,1013.5,456.9,685.2,1008.5,1250.9,1006.3,942.0,734.4,919.3,462.0,779.7,592.5,506.5,988.7
9,1195.5,1097.6,659.9,1346.9,1164.6,814.7,1000.8,773.4,1013.5,0.0,1391.2,924.6,1396.6,774.1,278.4,1324.5,786.0,638.9,973.1,233.8,897.9,483.4,1165.7
10,1236.8,487.6,1045.4,1001.3,554.5,636.6,1109.4,1270.3,456.9,1391.2,0.0,861.8,943.1,1270.9,1298.5,876.5,1052.4,1332.2,482.0,1192.6,1005.4,957.1,923.2
11,1521.0,965.3,268.5,1224.9,1032.2,294.1,1155.2,927.8,723.0,1048.7,861.8,0.0,1166.6,928.4,917.4,1100.1,275.5,830.4,443.6,690.8,765.5,398.6,1146.8
12,2136.7,1405.9,1350.2,100.0,1472.8,932.6,417.1,786.8,1008.5,1396.6,943.1,1166.6,0.0,643.8,1303.9,350.7,1357.3,1752.6,864.4,1526.6,1557.0,1373.4,230.9
13,1888.5,1649.3,1112.0,594.1,1716.2,694.4,226.8,142.9,1250.9,774.1,1270.9,928.4,643.8,0.0,681.4,571.8,1119.1,1331.9,852.8,904.1,1449.6,1110.9,412.9
14,1392.8,1090.4,652.6,1254.2,1157.3,722.0,908.1,680.7,1006.3,278.4,1298.5,917.4,1303.9,681.4,0.0,1231.8,778.8,770.9,880.4,269.4,890.7,476.1,1072.9
15,2070.2,1339.3,1283.7,301.0,1406.3,866.0,345.0,714.7,942.0,1324.5,876.5,1100.1,350.7,571.8,1231.8,0.0,1290.7,1686.0,797.8,1454.6,1490.5,1306.9,158.9
16,1382.3,1010.0,172.5,1415.5,1076.9,484.7,1345.9,1118.4,772.2,786.0,1052.4,275.5,1357.3,1119.1,778.8,1290.7,0.0,691.7,634.3,552.2,814.7,302.6,1337.5
17,824.3,1003.4,565.6,1810.9,980.5,880.1,1632.4,1405.0,919.3,638.9,1293.4,830.4,1752.6,1405.6,770.9,1686.0,691.7,0.0,1029.6,544.3,400.0,389.1,1732.8
18,1522.8,792.0,627.3,922.7,858.9,218.5,1030.7,852.2,394.6,973.1,482.0,443.6,864.4,852.8,880.4,797.8,634.3,1029.6,0.0,890.1,964.8,650.4,844.6
19,1234.9,863.8,426.1,1476.9,930.8,740.5,1130.9,903.5,779.7,233.8,1153.8,690.8,1613.0,904.1,269.4,1546.5,552.2,544.3,890.1,0.0,664.1,249.5,1295.7
20,1060.9,782.4,688.6,1615.3,658.7,815.2,1676.3,1448.9,592.5,897.9,966.6,765.5,1557.0,1449.6,890.7,1490.5,814.7,400.0,964.8,664.1,0.0,478.8,1537.2
21,1079.7,678.6,176.5,1431.7,745.5,500.9,1362.0,1134.6,544.2,483.4,968.5,398.6,1373.4,1135.2,476.1,1306.9,302.6,389.1,650.4,249.5,478.8,0.0,1353.6
22,2116.9,1386.1,1330.4,181.2,1453.0,912.7,186.1,555.9,988.7,1165.7,923.2,1146.8,230.9,412.9,1072.9,158.9,1337.5,1732.8,844.6,1295.7,1537.2,1353.6,0.0
