,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1145.5,1020.5,1531.2,535.0,870.6,1108.5,738.0,736.3,1048.9,1086.6,721.3,1513.9
1,1145.5,0.0,189.2,639.4,638.0,366.5,51.3,506.7,447.9,126.6,73.2,475.9,622.1
2,1020.5,189.2,0.0,572.2,485.5,439.6,237.4,317.5,517.3,210.5,220.8,545.3,554.9
3,1531.2,639.4,572.2,0.0,996.2,882.4,687.6,828.2,964.1,660.7,671.0,992.1,150.2
4,535.0,638.0,485.5,996.2,0.0,604.1,684.5,203.0,485.6,541.4,667.9,496.8,978.9
5,870.6,366.5,439.6,882.4,604.1,0.0,315.2,643.4,183.7,277.2,293.3,149.3,856.6
6,1108.5,51.3,237.4,687.6,684.5,315.2,0.0,554.9,396.6,143.1,21.9,424.6,670.3
7,738.0,506.7,317.5,828.2,203.0,643.4,554.9,0.0,524.9,487.3,538.3,536.1,810.9
8,736.3,447.9,517.3,964.1,485.6,183.7,396.6,524.9,0.0,358.6,374.7,34.4,946.8
9,1048.9,126.6,210.5,660.7,541.4,277.2,143.1,487.3,358.6,0.0,126.5,386.6,643.4
10,1086.6,73.2,220.8,671.0,667.9,293.3,21.9,538.3,374.7,126.5,0.0,402.7,653.7
11,721.3,475.9,545.3,992.1,496.8,149.3,424.6,536.1,34.4,386.6,402.7,0.0,928.1
12,1513.9,622.1,554.9,150.2,978.9,856.6,670.3,810.9,946.8,643.4,653.7,928.1,0.0
