,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,1854.2,2470.1,1061.0,1484.9,1335.3,2090.2,2013.4,1502.8,1314.4,2234.8,1195.8,2094.0
1,1717.4,0.0,926.6,1479.3,1141.1,1235.6,546.6,469.9,1278.2,1331.6,1290.2,1429.4,550.4
2,1896.4,1273.1,0.0,1658.2,1320.1,1414.6,384.4,410.6,1457.2,1510.5,1127.9,1608.4,388.1
3,1079.7,887.6,2219.3,0.0,518.3,368.7,1839.3,1762.6,536.3,390.3,933.5,229.2,1843.1
4,1503.6,720.5,1647.1,518.3,0.0,247.9,1267.1,1190.4,183.5,629.5,969.6,394.2,1270.9
5,1354.0,815.0,1741.6,368.7,247.9,0.0,1361.7,1284.9,265.9,480.0,1064.1,244.6,1365.4
6,2098.9,1475.6,664.7,1860.7,1522.6,1617.1,0.0,613.1,1659.6,1713.0,1028.3,1810.9,288.5
7,1762.5,1439.0,1225.5,1524.4,1486.0,1614.1,560.8,0.0,1781.6,1376.7,1589.1,1474.6,849.3
8,1521.6,857.6,1784.1,536.3,183.5,265.9,1404.2,1327.4,0.0,647.5,1106.6,412.2,1408.0
9,992.0,998.9,2071.5,390.3,629.5,480.0,1691.6,1614.8,647.5,0.0,1323.8,340.5,1695.4
10,2252.5,825.0,1155.1,933.5,969.6,1064.1,1028.3,1356.7,1106.6,1323.8,0.0,1012.6,739.8
11,1214.5,763.5,1690.1,229.2,394.2,244.6,1310.2,1233.4,412.2,340.5,1012.6,0.0,1313.9
12,2102.7,1299.6,415.3,1864.5,1526.4,1620.9,288.5,616.9,1663.4,1716.8,739.8,1814.7,0.0
