,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,370.7,461.0,337.3,521.8,609.2,429.2,370.9,474.4,587.9,511.7,318.4,588.0
1,374.4,0.0,155.0,132.5,215.8,358.0,301.3,80.7,168.4,337.3,260.5,59.7,336.8
2,464.1,163.0,0.0,180.3,142.8,254.3,177.6,183.2,67.4,264.3,156.8,183.2,233.1
3,338.2,140.6,176.2,0.0,243.0,308.0,205.7,95.2,180.5,338.3,210.5,160.8,286.8
4,520.0,218.9,129.5,262.7,0.0,196.7,226.7,239.1,171.4,227.0,99.2,239.1,175.5
5,602.9,361.1,259.6,309.2,188.5,0.0,266.0,364.1,278.2,139.0,91.5,381.3,87.5
6,447.1,302.6,182.8,202.3,216.5,257.9,0.0,257.2,201.4,311.8,184.0,322.8,260.3
7,371.6,87.0,189.5,91.0,250.3,362.9,260.6,0.0,202.9,371.8,265.4,107.2,341.7
8,473.4,172.3,71.5,189.3,180.9,277.0,200.3,192.5,0.0,302.4,179.5,192.5,255.8
9,561.3,341.4,252.0,348.5,227.8,139.7,312.5,361.6,293.9,0.0,130.8,352.3,54.5
10,511.4,269.6,168.1,217.7,97.0,97.5,181.7,272.6,186.7,127.8,0.0,289.8,76.3
11,324.2,60.2,182.8,160.3,243.6,385.8,329.1,108.5,196.2,365.1,288.3,0.0,364.6
12,587.7,345.9,244.4,294.0,173.3,85.2,258.0,348.9,263.0,51.5,76.3,366.1,0.0
